MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
202008220600,강남구,0.012,0.01,0.3,0.003,11.0,6.0
202008220500,강남구,0.009,0.013,0.3,0.002,13.0,9.0
202008220400,강남구,0.009,0.012,0.3,0.003,15.0,9.0
202008220300,강남구,0.013,0.01,0.3,0.003,14.0,9.0
202008220200,강남구,0.011,0.014,0.3,0.002,12.0,7.0
202008220100,강남구,0.012,0.014,0.3,0.003,12.0,7.0
202008220000,강남구,0.016,0.015,0.3,0.003,14.0,9.0
202008221400,강남구,0.018,0.027,0.3,0.003,24.0,22.0
202008221300,강남구,0.018,0.027,0.4,0.003,29.0,23.0
202008221200,강남구,0.018,0.02,0.4,0.003,24.0,15.0
202008221100,강남구,0.022,0.009,0.4,0.003,22.0,13.0
202008221000,강남구,0.021,0.006,0.4,0.003,19.0,11.0
202008220900,강남구,0.019,0.005,0.3,0.003,16.0,10.0
202008220800,강남구,0.019,0.005,0.3,0.003,12.0,6.0
202008220700,강남구,0.019,0.004,0.3,0.003,12.0,6.0
202008222100,강남구,0.017,0.029,0.3,0.003,9.0,7.0
202008222000,강남구,0.021,0.026,0.4,0.003,16.0,13.0
202008221900,강남구,0.044,0.006,0.5,0.003,20.0,18.0
202008221800,강남구,0.032,0.014,0.4,0.003,14.0,10.0
202008221700,강남구,0.027,0.017,0.4,0.003,16.0,12.0
202008221600,강남구,0.026,0.018,0.4,0.003,17.0,13.0
202008221500,강남구,0.019,0.025,0.3,0.003,17.0,13.0
202008222300,강남구,0.025,0.019,0.4,0.003,9.0,7.0
202008222200,강남구,0.025,0.02,0.4,0.002,7.0,5.0
202008220600,강동구,0.015,0.007,0.2,0.002,12.0,6.0
202008220500,강동구,0.013,0.008,0.3,0.002,12.0,5.0
202008220400,강동구,0.013,0.009,0.3,0.002,10.0,5.0
202008220300,강동구,0.014,0.008,0.2,0.002,13.0,3.0
202008220200,강동구,0.013,0.009,0.3,0.002,11.0,6.0
202008220100,강동구,0.014,0.009,0.3,0.002,8.0,5.0
202008220000,강동구,0.015,0.01,0.3,0.002,12.0,9.0
202008221400,강동구,0.016,0.019,0.3,0.002,30.0,24.0
202008221300,강동구,0.016,0.02,0.3,0.002,34.0,24.0
202008221200,강동구,0.019,0.013,0.3,0.002,25.0,14.0
202008221100,강동구,0.019,0.009,0.5,0.002,24.0,15.0
202008221000,강동구,0.019,0.006,0.4,0.002,22.0,11.0
202008220900,강동구,0.017,0.006,0.3,0.002,14.0,8.0
202008220800,강동구,0.018,0.005,0.3,0.002,22.0,7.0
202008220700,강동구,0.018,0.004,0.3,0.002,16.0,6.0
202008222100,강동구,0.019,0.021,0.4,0.002,7.0,6.0
202008222000,강동구,0.017,0.023,0.3,0.002,8.0,9.0
202008221900,강동구,0.033,0.008,0.4,0.002,15.0,14.0
202008221800,강동구,0.027,0.011,0.3,0.002,15.0,9.0
202008221700,강동구,0.021,0.016,0.3,0.002,14.0,10.0
202008221600,강동구,0.022,0.016,0.3,0.002,13.0,10.0
202008221500,강동구,0.02,0.016,0.3,0.002,17.0,9.0
202008222300,강동구,0.024,0.015,0.4,0.002,11.0,5.0
202008222200,강동구,0.021,0.019,0.4,0.002,7.0,5.0
202008220600,강북구,0.006,0.006,0.3,0.002,32.0,12.0
202008220500,강북구,0.007,0.004,0.3,0.002,34.0,14.0
202008220400,강북구,0.007,0.005,0.3,0.002,34.0,14.0
202008220300,강북구,0.007,0.006,0.3,0.002,35.0,15.0
202008220200,강북구,0.009,0.005,0.3,0.002,35.0,15.0
202008220100,강북구,0.011,0.003,0.3,0.002,40.0,18.0
202008220000,강북구,0.012,0.003,0.4,0.002,38.0,18.0
202008221400,강북구,0.006,0.03,0.3,0.002,21.0,15.0
202008221300,강북구,0.014,0.019,0.4,0.003,34.0,25.0
202008221200,강북구,0.013,0.018,0.4,0.002,28.0,16.0
202008221100,강북구,0.013,0.013,0.4,0.002,24.0,14.0
202008221000,강북구,0.013,0.01,0.3,0.002,22.0,12.0
202008220900,강북구,0.009,0.01,0.3,0.002,20.0,11.0
202008220800,강북구,0.007,0.007,0.3,0.002,26.0,10.0
202008220700,강북구,0.008,0.005,0.3,0.002,33.0,12.0
202008222100,강북구,0.011,0.022,0.3,0.002,0.0,7.0
202008222000,강북구,0.017,0.021,0.3,0.003,19.0,11.0
202008221900,강북구,0.009,0.026,0.3,0.002,22.0,15.0
202008221800,강북구,0.011,0.022,0.3,0.002,16.0,11.0
202008221700,강북구,0.009,0.025,0.3,0.002,13.0,8.0
202008221600,강북구,0.009,0.024,0.3,0.002,20.0,14.0
202008221500,강북구,0.013,0.026,0.3,0.002,7.0,5.0
202008222300,강북구,0.008,0.021,0.3,0.002,14.0,4.0
202008222200,강북구,0.011,0.026,0.3,0.002,11.0,5.0
202008220700,강서구,0.017,0.006,0.4,0.003,14.0,8.0
202008220600,강서구,0.016,0.007,0.4,0.003,16.0,10.0
202008220500,강서구,0.017,0.005,0.4,0.003,16.0,10.0
202008220400,강서구,0.015,0.003,0.4,0.004,17.0,10.0
202008220300,강서구,0.015,0.002,0.4,0.004,16.0,8.0
202008220200,강서구,0.017,0.002,0.4,0.004,19.0,10.0
202008220100,강서구,0.021,0.002,0.5,0.005,21.0,10.0
202008220000,강서구,0.022,0.002,0.6,0.005,20.0,11.0
202008221400,강서구,0.02,0.022,0.3,0.003,16.0,12.0
202008221300,강서구,0.021,0.022,0.3,0.003,40.0,30.0
202008221200,강서구,0.025,0.018,0.4,0.003,27.0,18.0
202008221100,강서구,0.022,0.011,0.4,0.003,22.0,14.0
202008221000,강서구,0.02,0.008,0.4,0.003,20.0,14.0
202008220900,강서구,0.019,0.008,0.4,0.003,16.0,10.0
202008220800,강서구,0.019,0.006,0.4,0.003,14.0,8.0
202008222100,강서구,0.025,0.022,0.4,0.002,14.0,11.0
202008222000,강서구,0.018,0.032,0.3,0.003,15.0,12.0
202008221900,강서구,0.028,0.016,0.4,0.004,23.0,17.0
202008221800,강서구,0.022,0.025,0.3,0.003,18.0,15.0
202008221700,강서구,0.02,0.024,0.3,0.003,12.0,10.0
202008221600,강서구,0.02,0.023,0.3,0.003,16.0,13.0
202008221500,강서구,0.021,0.024,0.3,0.003,15.0,10.0
202008222300,강서구,0.027,0.014,0.4,0.003,17.0,10.0
202008222200,강서구,0.026,0.021,0.4,0.002,14.0,14.0
202008220600,관악구,0.015,0.01,0.3,0.003,15.0,5.0
202008220500,관악구,0.013,0.012,0.3,0.003,19.0,7.0
202008220400,관악구,0.016,0.01,0.4,0.003,19.0,7.0
202008220300,관악구,0.017,0.009,0.4,0.003,27.0,9.0
202008220200,관악구,0.02,0.01,0.4,0.003,21.0,11.0
202008220100,관악구,0.022,0.01,0.4,0.003,23.0,11.0
202008220000,관악구,0.025,0.01,0.4,0.003,22.0,11.0
202008221400,관악구,0.019,0.025,0.4,0.003,36.0,15.0
202008221300,관악구,0.019,0.03,0.4,0.003,42.0,24.0
202008221200,관악구,0.019,0.023,0.4,0.003,30.0,16.0
202008221100,관악구,0.023,0.012,0.4,0.003,24.0,8.0
202008221000,관악구,0.023,0.007,0.4,0.003,24.0,10.0
202008220900,관악구,0.022,0.007,0.4,0.003,17.0,6.0
202008220800,관악구,0.021,0.006,0.4,0.003,16.0,5.0
202008220700,관악구,0.018,0.007,0.3,0.003,16.0,4.0
202008222100,관악구,0.026,0.024,0.5,0.003,22.0,17.0
202008222000,관악구,0.018,0.034,0.4,0.003,18.0,11.0
202008221900,관악구,0.028,0.023,0.4,0.004,27.0,14.0
202008221800,관악구,0.025,0.024,0.4,0.004,20.0,13.0
202008221700,관악구,0.026,0.019,0.4,0.004,18.0,9.0
202008221600,관악구,0.018,0.024,0.3,0.004,18.0,9.0
202008221500,관악구,0.019,0.025,0.3,0.004,34.0,10.0
202008222300,관악구,0.024,0.018,0.4,0.002,16.0,11.0
202008222200,관악구,0.022,0.023,0.5,0.003,17.0,11.0
202008220700,광진구,0.011,0.007,0.3,0.003,12.0,4.0
202008220600,광진구,0.007,0.009,0.3,0.003,12.0,3.0
202008220500,광진구,0.005,0.011,0.3,0.003,11.0,4.0
202008220400,광진구,0.006,0.01,0.3,0.003,15.0,5.0
202008220300,광진구,0.01,0.007,0.3,0.003,16.0,9.0
202008220200,광진구,0.009,0.009,0.3,0.003,12.0,4.0
202008220100,광진구,0.009,0.011,0.3,0.003,12.0,8.0
202008220000,광진구,0.009,0.011,0.3,0.003,11.0,5.0
202008221400,광진구,0.011,0.022,0.3,0.003,27.0,19.0
202008221300,광진구,0.016,0.02,0.4,0.004,32.0,16.0
202008221200,광진구,0.016,0.012,0.4,0.004,22.0,10.0
202008221100,광진구,0.011,0.011,0.5,0.004,17.0,7.0
202008221000,광진구,0.012,0.006,0.3,0.003,19.0,8.0
202008220900,광진구,0.012,0.007,0.3,0.003,15.0,6.0
202008220800,광진구,0.01,0.007,0.3,0.003,11.0,4.0
202008222200,광진구,0.014,0.019,0.3,0.003,8.0,2.0
202008222100,광진구,0.013,0.023,0.3,0.003,7.0,2.0
202008222000,광진구,0.011,0.024,0.3,0.003,12.0,6.0
202008221900,광진구,0.025,0.006,0.4,0.003,19.0,11.0
202008221800,광진구,0.021,0.011,0.4,0.003,16.0,9.0
202008221700,광진구,0.02,0.013,0.4,0.003,16.0,10.0
202008221600,광진구,0.015,0.018,0.3,0.003,16.0,9.0
202008221500,광진구,0.018,0.016,0.3,0.003,13.0,8.0
202008222300,광진구,0.011,0.02,0.3,0.003,9.0,3.0
202008220600,구로구,0.012,0.007,0.3,0.002,9.0,4.0
202008220500,구로구,0.011,0.009,0.3,0.002,10.0,4.0
202008220400,구로구,0.009,0.011,0.3,0.002,14.0,4.0
202008220300,구로구,0.011,0.011,0.3,0.002,14.0,5.0
202008220200,구로구,0.015,0.009,0.3,0.002,12.0,7.0
202008220100,구로구,0.017,0.009,0.3,0.002,16.0,7.0
202008220000,구로구,0.017,0.01,0.3,0.002,11.0,10.0
202008221400,구로구,0.016,0.021,0.3,0.002,34.0,5.0
202008221300,구로구,0.015,0.027,0.3,0.002,34.0,21.0
202008221200,구로구,0.018,0.019,0.3,0.002,25.0,14.0
202008221100,구로구,0.017,0.009,0.3,0.003,21.0,9.0
202008221000,구로구,0.018,0.005,0.3,0.002,15.0,6.0
202008220900,구로구,0.017,0.005,0.3,0.002,15.0,4.0
202008220800,구로구,0.014,0.005,0.3,0.002,12.0,3.0
202008220700,구로구,0.014,0.005,0.3,0.002,15.0,3.0
202008222100,구로구,0.016,0.026,0.4,0.002,10.0,6.0
202008222000,구로구,0.013,0.031,0.3,0.002,9.0,7.0
202008221900,구로구,0.013,0.031,0.3,0.002,14.0,7.0
202008221800,구로구,0.018,0.023,0.3,0.002,11.0,6.0
202008221700,구로구,0.016,0.021,0.3,0.002,8.0,6.0
202008221600,구로구,0.013,0.022,0.3,0.002,12.0,4.0
202008221500,구로구,0.013,0.024,0.3,0.002,5.0,6.0
202008222300,구로구,0.02,0.015,0.4,0.002,8.0,4.0
202008222200,구로구,0.017,0.022,0.4,0.002,8.0,6.0
202008220600,금천구,0.011,0.011,0.2,0.002,15.0,9.0
202008220500,금천구,0.009,0.013,0.2,0.003,17.0,8.0
202008220400,금천구,0.009,0.016,0.2,0.002,15.0,8.0
202008220300,금천구,0.012,0.013,0.2,0.003,18.0,11.0
202008220200,금천구,0.016,0.01,0.2,0.002,17.0,10.0
202008220100,금천구,0.021,0.009,0.2,0.003,19.0,13.0
202008220000,금천구,0.021,0.011,0.2,0.002,25.0,13.0
202008221400,금천구,0.018,0.027,0.2,0.003,33.0,24.0
202008221300,금천구,0.021,0.026,0.3,0.003,44.0,31.0
202008221200,금천구,0.018,0.022,0.2,0.003,35.0,22.0
202008221100,금천구,0.016,0.018,0.2,0.003,23.0,16.0
202008221000,금천구,0.019,0.007,0.2,0.003,21.0,14.0
202008220900,금천구,0.016,0.008,0.2,0.003,18.0,9.0
202008220800,금천구,0.014,0.008,0.2,0.002,15.0,9.0
202008220700,금천구,0.014,0.008,0.2,0.002,17.0,10.0
202008222100,금천구,0.023,0.023,0.2,0.003,14.0,11.0
202008222000,금천구,0.015,0.032,0.2,0.002,21.0,17.0
202008221900,금천구,0.023,0.026,0.2,0.002,27.0,15.0
202008221800,금천구,0.028,0.017,0.2,0.002,19.0,16.0
202008221700,금천구,0.024,0.019,0.2,0.002,19.0,17.0
202008221600,금천구,0.016,0.024,0.2,0.003,18.0,13.0
202008221500,금천구,0.01,0.03,0.2,0.002,23.0,16.0
202008222300,금천구,0.022,0.013,0.2,0.002,16.0,10.0
202008222200,금천구,0.023,0.019,0.2,0.003,14.0,9.0
202008220600,노원구,0.012,0.006,0.3,0.002,18.0,7.0
202008220500,노원구,0.009,0.008,0.3,0.002,18.0,8.0
202008220400,노원구,0.01,0.009,0.3,0.002,17.0,8.0
