MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
202003170600,강남구,0.017,0.025,0.4,0.003,22.0,12.0
202003170500,강남구,0.016,0.027,0.4,0.003,19.0,12.0
202003170400,강남구,0.018,0.025,0.4,0.003,19.0,11.0
202003170300,강남구,0.019,0.024,0.4,0.002,20.0,13.0
202003170200,강남구,0.02,0.023,0.4,0.003,19.0,13.0
202003170100,강남구,0.017,0.028,0.4,0.003,19.0,14.0
202003170000,강남구,0.016,0.029,0.4,0.003,19.0,11.0
202003171400,강남구,0.029,0.023,0.5,0.003,53.0,21.0
202003171300,강남구,0.036,0.012,0.6,0.002,49.0,22.0
202003171200,강남구,0.041,0.007,0.5,0.002,48.0,20.0
202003171100,강남구,0.046,0.004,0.5,0.003,44.0,18.0
202003171000,강남구,0.044,0.005,0.5,0.002,35.0,15.0
202003170900,강남구,0.042,0.006,0.5,0.002,33.0,16.0
202003170800,강남구,0.039,0.008,0.5,0.002,28.0,14.0
202003170700,강남구,0.033,0.012,0.5,0.003,27.0,15.0
202003172200,강남구,0.034,0.029,0.6,0.003,66.0,39.0
202003172100,강남구,0.034,0.032,0.6,0.003,69.0,41.0
202003172000,강남구,0.031,0.037,0.6,0.003,64.0,37.0
202003171900,강남구,0.024,0.046,0.6,0.004,65.0,39.0
202003171800,강남구,0.024,0.047,0.6,0.004,66.0,34.0
202003171700,강남구,0.019,0.051,0.6,0.004,72.0,35.0
202003171600,강남구,0.032,0.028,0.6,0.003,66.0,29.0
202003171500,강남구,0.041,0.012,0.5,0.003,65.0,32.0
202003172300,강남구,0.052,0.014,0.7,0.003,62.0,37.0
202003170600,강동구,0.022,0.018,0.4,0.002,0.0,14.0
202003170500,강동구,0.019,0.022,0.3,0.002,0.0,12.0
202003170400,강동구,0.015,0.026,0.3,0.002,0.0,11.0
202003170300,강동구,0.016,0.025,0.3,0.003,0.0,15.0
202003170200,강동구,0.017,0.023,0.3,0.002,0.0,13.0
202003170100,강동구,0.019,0.022,0.4,0.003,14.0,15.0
202003170000,강동구,0.019,0.023,0.3,0.002,22.0,14.0
202003171400,강동구,0.0,0.0,0.0,0.0,0.0,0.0
202003171300,강동구,0.0,0.0,0.0,0.0,0.0,0.0
202003171200,강동구,0.035,0.008,0.4,0.002,0.0,20.0
202003171100,강동구,0.032,0.01,0.4,0.002,0.0,21.0
202003171000,강동구,0.032,0.011,0.4,0.003,0.0,16.0
202003170900,강동구,0.027,0.015,0.4,0.002,0.0,13.0
202003170800,강동구,0.027,0.015,0.4,0.002,0.0,13.0
202003170700,강동구,0.023,0.019,0.4,0.002,0.0,16.0
202003172100,강동구,0.036,0.022,0.6,0.003,73.0,34.0
202003172000,강동구,0.029,0.029,0.5,0.003,68.0,32.0
202003171900,강동구,0.023,0.032,0.5,0.002,68.0,35.0
202003171800,강동구,0.02,0.032,0.5,0.003,70.0,36.0
202003171700,강동구,0.024,0.024,0.5,0.004,79.0,39.0
202003171600,강동구,0.031,0.01,0.5,0.003,64.0,30.0
202003171500,강동구,0.028,0.008,0.4,0.002,61.0,32.0
202003172300,강동구,0.045,0.013,0.6,0.002,76.0,37.0
202003172200,강동구,0.04,0.017,0.6,0.003,77.0,37.0
202003170600,강북구,0.026,0.015,0.4,0.002,29.0,10.0
202003170500,강북구,0.016,0.022,0.4,0.002,28.0,13.0
202003170400,강북구,0.016,0.022,0.4,0.002,27.0,12.0
202003170300,강북구,0.018,0.021,0.4,0.003,24.0,10.0
202003170200,강북구,0.02,0.018,0.4,0.002,23.0,11.0
202003170100,강북구,0.017,0.021,0.3,0.002,25.0,13.0
202003170000,강북구,0.023,0.018,0.4,0.002,24.0,13.0
202003171400,강북구,0.039,0.01,0.6,0.003,64.0,24.0
202003171300,강북구,0.039,0.009,0.5,0.002,53.0,23.0
202003171200,강북구,0.045,0.004,0.5,0.002,47.0,19.0
