MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201906070700,강남구,0.012,0.043,0.2,0.004,6.0,2.0
201906070600,강남구,0.007,0.049,0.2,0.004,7.0,5.0
201906070500,강남구,0.005,0.045,0.2,0.004,11.0,9.0
201906070400,강남구,0.004,0.042,0.2,0.004,16.0,10.0
201906070300,강남구,0.005,0.045,0.2,0.004,22.0,12.0
201906070200,강남구,0.006,0.044,0.2,0.004,23.0,16.0
201906070100,강남구,0.008,0.045,0.2,0.005,25.0,17.0
201906070000,강남구,0.011,0.037,0.3,0.005,29.0,22.0
201906071400,강남구,0.011,0.044,0.3,0.005,5.0,2.0
201906071300,강남구,0.014,0.038,0.3,0.005,5.0,4.0
201906071200,강남구,0.015,0.039,0.3,0.004,10.0,5.0
201906071100,강남구,0.022,0.032,0.4,0.004,9.0,4.0
201906071000,강남구,0.015,0.041,0.3,0.004,6.0,4.0
201906070900,강남구,0.012,0.042,0.3,0.005,6.0,4.0
201906070800,강남구,0.012,0.049,0.3,0.005,6.0,4.0
201906072200,강남구,0.014,0.043,0.3,0.004,11.0,6.0
201906072100,강남구,0.016,0.045,0.3,0.005,12.0,6.0
201906072000,강남구,0.013,0.047,0.3,0.005,10.0,6.0
201906071900,강남구,0.015,0.045,0.3,0.005,8.0,2.0
201906071800,강남구,0.013,0.046,0.3,0.005,6.0,2.0
201906071700,강남구,0.011,0.038,0.3,0.005,7.0,1.0
201906071600,강남구,0.012,0.042,0.3,0.006,8.0,4.0
201906071500,강남구,0.01,0.043,0.3,0.005,7.0,3.0
201906072300,강남구,0.009,0.046,0.2,0.004,13.0,7.0
201906070600,강동구,0.008,0.042,0.3,0.003,8.0,5.0
201906070500,강동구,0.005,0.043,0.3,0.003,14.0,9.0
201906070400,강동구,0.005,0.043,0.3,0.003,15.0,11.0
201906070300,강동구,0.004,0.04,0.3,0.004,20.0,18.0
201906070200,강동구,0.006,0.04,0.3,0.004,25.0,18.0
201906070100,강동구,0.007,0.04,0.3,0.003,22.0,18.0
201906070000,강동구,0.009,0.034,0.4,0.004,27.0,22.0
201906071400,강동구,0.011,0.039,0.3,0.003,5.0,2.0
201906071300,강동구,0.013,0.038,0.3,0.003,5.0,3.0
201906071200,강동구,0.012,0.04,0.3,0.003,6.0,3.0
201906071100,강동구,0.015,0.038,0.3,0.003,6.0,5.0
201906071000,강동구,0.013,0.041,0.3,0.003,6.0,3.0
201906070900,강동구,0.012,0.041,0.3,0.003,6.0,6.0
201906070800,강동구,0.011,0.043,0.3,0.003,4.0,3.0
201906070700,강동구,0.008,0.045,0.3,0.003,5.0,5.0
201906072200,강동구,0.02,0.034,0.4,0.004,13.0,8.0
201906072100,강동구,0.014,0.041,0.4,0.003,13.0,9.0
201906072000,강동구,0.012,0.043,0.3,0.003,13.0,7.0
201906071900,강동구,0.009,0.044,0.3,0.003,10.0,2.0
201906071800,강동구,0.008,0.043,0.3,0.004,9.0,2.0
201906071700,강동구,0.007,0.045,0.3,0.003,5.0,3.0
201906071600,강동구,0.009,0.044,0.3,0.003,5.0,1.0
201906071500,강동구,0.008,0.044,0.3,0.003,5.0,4.0
201906072300,강동구,0.016,0.033,0.3,0.003,14.0,11.0
201906070600,강북구,0.005,0.051,0.3,0.002,11.0,6.0
201906070500,강북구,0.004,0.05,0.3,0.002,15.0,8.0
201906070400,강북구,0.004,0.05,0.3,0.002,22.0,11.0
201906070300,강북구,0.004,0.048,0.3,0.002,29.0,14.0
201906070200,강북구,0.005,0.046,0.3,0.002,31.0,16.0
201906070100,강북구,0.008,0.037,0.4,0.002,32.0,17.0
201906070000,강북구,0.01,0.041,0.4,0.002,31.0,17.0
201906071400,강북구,0.008,0.047,0.3,0.002,7.0,1.0
201906071300,강북구,0.007,0.046,0.3,0.002,6.0,1.0
201906071200,강북구,0.008,0.043,0.3,0.002,11.0,5.0
201906071100,강북구,0.008,0.045,0.3,0.002,9.0,3.0
201906071000,강북구,0.009,0.044,0.3,0.002,9.0,3.0
201906070900,강북구,0.008,0.045,0.3,0.002,7.0,5.0
201906070800,강북구,0.008,0.047,0.3,0.002,7.0,3.0
201906070700,강북구,0.007,0.048,0.3,0.002,10.0,5.0
201906072200,강북구,0.006,0.04,0.3,0.002,15.0,4.0
201906072100,강북구,0.007,0.041,0.3,0.002,16.0,5.0
201906072000,강북구,0.009,0.045,0.3,0.002,13.0,4.0
201906071900,강북구,0.009,0.049,0.3,0.002,10.0,1.0
201906071800,강북구,0.007,0.05,0.3,0.002,8.0,4.0
201906071700,강북구,0.006,0.049,0.3,0.002,3.0,1.0
201906071600,강북구,0.008,0.048,0.3,0.002,7.0,3.0
201906071500,강북구,0.007,0.049,0.3,0.002,4.0,1.0
201906072300,강북구,0.006,0.043,0.4,0.002,12.0,5.0
201906070700,강서구,0.018,0.049,0.4,0.003,7.0,4.0
201906070600,강서구,0.012,0.053,0.4,0.003,11.0,10.0
201906070500,강서구,0.008,0.058,0.3,0.003,11.0,11.0
201906070400,강서구,0.007,0.06,0.3,0.003,17.0,13.0
201906070300,강서구,0.007,0.06,0.3,0.003,25.0,16.0
201906070200,강서구,0.008,0.061,0.3,0.003,27.0,19.0
201906070100,강서구,0.015,0.056,0.5,0.003,31.0,22.0
201906070000,강서구,0.015,0.051,0.4,0.003,36.0,25.0
201906071400,강서구,0.011,0.061,0.3,0.003,9.0,3.0
201906071300,강서구,0.016,0.053,0.4,0.003,11.0,7.0
201906071200,강서구,0.016,0.049,0.4,0.003,10.0,6.0
201906071100,강서구,0.018,0.048,0.3,0.003,11.0,8.0
201906071000,강서구,0.02,0.045,0.4,0.003,12.0,8.0
201906070900,강서구,0.026,0.04,0.4,0.003,7.0,4.0
201906070800,강서구,0.023,0.046,0.4,0.003,6.0,5.0
201906072200,강서구,0.016,0.05,0.4,0.006,14.0,10.0
201906072100,강서구,0.022,0.048,0.5,0.007,14.0,10.0
