MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201908260700,강남구,0.022,0.005,0.4,0.005,26.0,14.0
201908260600,강남구,0.022,0.004,0.4,0.005,24.0,14.0
201908260500,강남구,0.021,0.006,0.4,0.005,22.0,11.0
201908260400,강남구,0.017,0.016,0.4,0.004,19.0,10.0
201908260300,강남구,0.006,0.034,0.3,0.004,20.0,9.0
201908260200,강남구,0.008,0.025,0.4,0.004,21.0,11.0
201908260100,강남구,0.019,0.017,0.4,0.004,20.0,11.0
201908260000,강남구,0.016,0.028,0.4,0.005,18.0,10.0
201908261400,강남구,0.013,0.041,0.3,0.005,24.0,14.0
201908261300,강남구,0.017,0.036,0.4,0.005,27.0,16.0
201908261200,강남구,0.014,0.035,0.4,0.006,23.0,14.0
201908261100,강남구,0.019,0.025,0.4,0.006,32.0,14.0
201908261000,강남구,0.028,0.008,0.6,0.006,33.0,16.0
201908260900,강남구,0.025,0.006,0.5,0.007,28.0,15.0
201908260800,강남구,0.023,0.005,0.5,0.006,25.0,14.0
201908262200,강남구,0.017,0.039,0.4,0.006,38.0,23.0
201908262100,강남구,0.021,0.045,0.5,0.006,52.0,26.0
201908262000,강남구,0.024,0.047,0.4,0.006,37.0,21.0
201908261900,강남구,0.017,0.057,0.4,0.005,42.0,18.0
201908261800,강남구,0.015,0.061,0.3,0.005,43.0,18.0
201908261700,강남구,0.015,0.061,0.4,0.005,0.0,20.0
201908261600,강남구,0.012,0.063,0.4,0.004,31.0,18.0
201908261500,강남구,0.015,0.05,0.3,0.005,29.0,15.0
201908262300,강남구,0.02,0.033,0.4,0.005,37.0,19.0
201908260600,강동구,0.023,0.005,0.5,0.004,18.0,15.0
201908260500,강동구,0.023,0.006,0.5,0.003,14.0,15.0
201908260400,강동구,0.028,0.004,0.5,0.003,16.0,16.0
201908260300,강동구,0.031,0.004,0.5,0.004,0.0,19.0
201908260200,강동구,0.037,0.003,0.5,0.003,20.0,17.0
201908260100,강동구,0.038,0.008,0.5,0.004,0.0,19.0
201908260000,강동구,0.036,0.012,0.5,0.003,16.0,16.0
201908261400,강동구,0.008,0.054,0.4,0.003,14.0,13.0
201908261300,강동구,0.01,0.051,0.4,0.003,11.0,11.0
201908261200,강동구,0.017,0.043,0.5,0.003,22.0,21.0
201908261100,강동구,0.018,0.033,0.5,0.004,0.0,18.0
201908261000,강동구,0.018,0.028,0.5,0.004,19.0,13.0
201908260900,강동구,0.025,0.009,0.6,0.003,17.0,14.0
201908260800,강동구,0.023,0.008,0.5,0.003,17.0,14.0
201908260700,강동구,0.024,0.005,0.5,0.004,15.0,14.0
201908262200,강동구,0.049,0.023,0.5,0.003,31.0,27.0
201908262100,강동구,0.052,0.027,0.6,0.004,0.0,29.0
201908262000,강동구,0.029,0.054,0.5,0.003,29.0,27.0
