MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201907160700,강남구,0.024,0.006,0.4,0.005,19.0,8.0
201907160600,강남구,0.013,0.016,0.3,0.005,16.0,10.0
201907160500,강남구,0.009,0.019,0.3,0.004,17.0,11.0
201907160400,강남구,0.01,0.018,0.3,0.005,21.0,12.0
201907160300,강남구,0.011,0.019,0.4,0.005,27.0,15.0
201907160200,강남구,0.018,0.011,0.4,0.004,29.0,16.0
201907160100,강남구,0.02,0.012,0.4,0.005,0.0,15.0
201907160000,강남구,0.019,0.017,0.4,0.005,23.0,14.0
201907161400,강남구,0.021,0.038,0.4,0.005,38.0,25.0
201907161300,강남구,0.018,0.04,0.4,0.005,35.0,21.0
201907161200,강남구,0.018,0.028,0.4,0.005,31.0,20.0
201907161100,강남구,0.019,0.024,0.4,0.005,30.0,17.0
201907161000,강남구,0.026,0.014,0.5,0.005,29.0,16.0
201907160900,강남구,0.026,0.011,0.4,0.005,28.0,15.0
201907160800,강남구,0.026,0.007,0.4,0.004,22.0,12.0
201907162200,강남구,0.02,0.03,0.5,0.006,48.0,32.0
201907162100,강남구,0.021,0.032,0.4,0.006,52.0,34.0
201907162000,강남구,0.025,0.038,0.5,0.005,61.0,40.0
201907161900,강남구,0.028,0.052,0.5,0.004,49.0,33.0
201907161800,강남구,0.021,0.056,0.4,0.004,41.0,27.0
201907161700,강남구,0.024,0.045,0.5,0.006,37.0,24.0
201907161600,강남구,0.026,0.039,0.5,0.004,36.0,23.0
201907161500,강남구,0.032,0.026,0.6,0.004,44.0,27.0
201907162300,강남구,0.025,0.013,0.5,0.005,52.0,33.0
201907160700,강동구,0.024,0.01,0.4,0.004,20.0,14.0
201907160600,강동구,0.013,0.017,0.4,0.003,14.0,10.0
201907160500,강동구,0.008,0.022,0.4,0.003,12.0,10.0
201907160400,강동구,0.009,0.021,0.4,0.003,19.0,13.0
201907160300,강동구,0.011,0.018,0.4,0.003,23.0,16.0
201907160200,강동구,0.013,0.018,0.4,0.003,25.0,16.0
201907160100,강동구,0.025,0.011,0.4,0.003,25.0,18.0
201907160000,강동구,0.02,0.019,0.4,0.003,22.0,16.0
201907161400,강동구,0.007,0.052,0.4,0.003,24.0,22.0
201907161300,강동구,0.01,0.043,0.4,0.003,27.0,21.0
201907161200,강동구,0.01,0.038,0.4,0.002,24.0,20.0
201907161100,강동구,0.013,0.03,0.4,0.003,22.0,18.0
201907161000,강동구,0.011,0.03,0.4,0.003,22.0,16.0
201907160900,강동구,0.016,0.022,0.4,0.003,22.0,15.0
201907160800,강동구,0.023,0.016,0.4,0.003,21.0,15.0
201907162200,강동구,0.03,0.03,0.5,0.003,47.0,37.0
201907162100,강동구,0.027,0.034,0.5,0.004,63.0,49.0
201907162000,강동구,0.038,0.043,0.6,0.003,57.0,42.0
201907161900,강동구,0.03,0.051,0.5,0.003,42.0,32.0
201907161800,강동구,0.029,0.051,0.5,0.003,32.0,28.0
201907161700,강동구,0.028,0.048,0.5,0.004,34.0,27.0
201907161600,강동구,0.031,0.038,0.5,0.003,38.0,29.0
201907161500,강동구,0.025,0.04,0.5,0.003,35.0,32.0
201907162300,강동구,0.028,0.027,0.5,0.003,45.0,33.0
201907160600,강북구,0.009,0.022,0.4,0.002,22.0,9.0
201907160500,강북구,0.007,0.023,0.4,0.002,24.0,11.0
201907160400,강북구,0.007,0.027,0.4,0.002,26.0,13.0
201907160300,강북구,0.01,0.022,0.4,0.002,30.0,12.0
201907160200,강북구,0.011,0.016,0.4,0.002,39.0,17.0
201907160100,강북구,0.01,0.015,0.4,0.002,40.0,17.0
201907160000,강북구,0.009,0.02,0.5,0.002,42.0,20.0
201907161400,강북구,0.013,0.049,0.4,0.002,36.0,26.0
201907161300,강북구,0.015,0.048,0.4,0.002,34.0,22.0
201907161200,강북구,0.017,0.037,0.4,0.002,28.0,15.0
201907161100,강북구,0.019,0.028,0.4,0.002,26.0,14.0
201907161000,강북구,0.015,0.025,0.4,0.002,19.0,9.0
201907160900,강북구,0.014,0.019,0.4,0.002,21.0,8.0
201907160800,강북구,0.017,0.016,0.4,0.002,20.0,9.0
201907160700,강북구,0.014,0.02,0.4,0.002,19.0,9.0
201907162200,강북구,0.013,0.034,0.5,0.002,63.0,44.0
201907162100,강북구,0.015,0.048,0.4,0.003,65.0,42.0
201907162000,강북구,0.017,0.054,0.4,0.002,65.0,44.0
201907161900,강북구,0.015,0.061,0.4,0.002,50.0,33.0
201907161800,강북구,0.015,0.057,0.4,0.002,37.0,26.0
201907161700,강북구,0.015,0.059,0.5,0.002,46.0,32.0
201907161600,강북구,0.016,0.062,0.4,0.002,33.0,19.0
201907161500,강북구,0.018,0.049,0.4,0.002,36.0,25.0
201907162300,강북구,0.013,0.026,0.5,0.002,61.0,40.0
201907160700,강서구,0.022,0.023,0.4,0.003,29.0,23.0
201907160600,강서구,0.021,0.016,0.4,0.003,21.0,17.0
201907160500,강서구,0.017,0.02,0.4,0.002,25.0,18.0
201907160400,강서구,0.022,0.016,0.5,0.003,26.0,19.0
201907160300,강서구,0.025,0.015,0.5,0.003,25.0,22.0
201907160200,강서구,0.028,0.016,0.5,0.003,25.0,21.0
201907160100,강서구,0.037,0.011,0.6,0.003,32.0,25.0
201907160000,강서구,0.046,0.009,0.6,0.003,29.0,24.0
201907161500,강서구,0.034,0.048,0.5,0.003,48.0,37.0
201907161400,강서구,0.029,0.044,0.5,0.004,35.0,29.0
201907161300,강서구,0.029,0.035,0.5,0.003,41.0,32.0
201907161200,강서구,0.025,0.039,0.4,0.003,38.0,27.0
201907161100,강서구,0.025,0.035,0.5,0.003,34.0,25.0
201907161000,강서구,0.03,0.022,0.5,0.003,30.0,21.0
201907160900,강서구,0.033,0.014,0.5,0.003,30.0,20.0
201907160800,강서구,0.033,0.01,0.5,0.003,28.0,20.0
201907162200,강서구,0.027,0.023,0.4,0.006,45.0,35.0
201907162100,강서구,0.021,0.032,0.4,0.01,45.0,36.0
201907162000,강서구,0.022,0.037,0.4,0.006,45.0,37.0
201907161900,강서구,0.021,0.051,0.4,0.005,48.0,42.0
201907161800,강서구,0.021,0.064,0.4,0.007,51.0,41.0
201907161700,강서구,0.024,0.069,0.5,0.006,50.0,38.0
201907161600,강서구,0.025,0.064,0.4,0.004,42.0,34.0
201907162300,강서구,0.033,0.016,0.4,0.005,50.0,36.0
201907160700,관악구,0.026,0.021,0.3,0.003,37.0,26.0
201907160600,관악구,0.02,0.025,0.3,0.003,34.0,19.0
201907160500,관악구,0.017,0.025,0.3,0.003,24.0,14.0
201907160400,관악구,0.017,0.027,0.3,0.003,26.0,17.0
201907160300,관악구,0.015,0.032,0.3,0.003,30.0,25.0
201907160200,관악구,0.02,0.031,0.3,0.003,29.0,23.0
