MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
202004080600,강남구,0.022,0.03,0.4,0.003,35.0,20.0
202004080500,강남구,0.015,0.038,0.4,0.003,35.0,20.0
202004080400,강남구,0.014,0.039,0.4,0.003,31.0,17.0
202004080300,강남구,0.013,0.04,0.4,0.002,32.0,15.0
202004080200,강남구,0.014,0.04,0.4,0.003,26.0,14.0
202004080100,강남구,0.016,0.037,0.4,0.002,23.0,12.0
202004080000,강남구,0.021,0.032,0.4,0.002,34.0,14.0
202004081400,강남구,0.009,0.047,0.3,0.002,34.0,17.0
202004081300,강남구,0.009,0.046,0.4,0.002,36.0,17.0
202004081200,강남구,0.01,0.044,0.4,0.002,36.0,17.0
202004081100,강남구,0.011,0.042,0.4,0.002,38.0,18.0
202004081000,강남구,0.017,0.035,0.4,0.002,37.0,23.0
202004080900,강남구,0.015,0.036,0.4,0.003,39.0,21.0
202004080800,강남구,0.025,0.027,0.4,0.003,36.0,19.0
202004080700,강남구,0.025,0.027,0.4,0.003,35.0,19.0
202004082100,강남구,0.015,0.038,0.4,0.002,44.0,21.0
202004082000,강남구,0.017,0.037,0.4,0.002,42.0,25.0
202004081900,강남구,0.017,0.041,0.4,0.002,44.0,26.0
202004081800,강남구,0.016,0.043,0.4,0.002,40.0,26.0
202004081700,강남구,0.011,0.039,0.3,0.002,42.0,19.0
202004081600,강남구,0.009,0.046,0.4,0.002,38.0,18.0
202004081500,강남구,0.01,0.048,0.3,0.002,35.0,19.0
202004082300,강남구,0.018,0.033,0.4,0.002,46.0,24.0
202004082200,강남구,0.018,0.033,0.4,0.002,41.0,22.0
202004080600,강동구,0.032,0.012,0.4,0.003,40.0,21.0
202004080500,강동구,0.022,0.023,0.4,0.002,39.0,18.0
202004080400,강동구,0.012,0.035,0.4,0.002,36.0,17.0
202004080300,강동구,0.009,0.039,0.3,0.002,36.0,16.0
202004080200,강동구,0.01,0.039,0.3,0.002,33.0,14.0
202004080100,강동구,0.012,0.035,0.3,0.002,39.0,15.0
202004080000,강동구,0.017,0.03,0.4,0.003,43.0,19.0
202004081400,강동구,0.006,0.046,0.3,0.002,38.0,17.0
202004081300,강동구,0.006,0.045,0.3,0.002,38.0,16.0
202004081200,강동구,0.007,0.043,0.3,0.003,32.0,15.0
202004081100,강동구,0.009,0.04,0.3,0.002,33.0,15.0
