MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201908240700,강남구,0.017,0.014,0.4,0.004,27.0,8.0
201908240600,강남구,0.013,0.021,0.4,0.005,21.0,9.0
201908240500,강남구,0.011,0.022,0.4,0.006,19.0,10.0
201908240400,강남구,0.01,0.022,0.4,0.005,19.0,6.0
201908240300,강남구,0.009,0.023,0.3,0.006,26.0,6.0
201908240200,강남구,0.009,0.024,0.4,0.005,42.0,6.0
201908240100,강남구,0.011,0.023,0.4,0.005,33.0,8.0
201908240000,강남구,0.012,0.026,0.4,0.006,0.0,9.0
201908241400,강남구,0.026,0.02,0.5,0.006,30.0,14.0
201908241300,강남구,0.026,0.018,0.4,0.006,34.0,15.0
201908241200,강남구,0.032,0.009,0.5,0.006,32.0,11.0
201908241100,강남구,0.031,0.004,0.6,0.006,35.0,13.0
201908241000,강남구,0.029,0.004,0.5,0.006,36.0,13.0
201908240900,강남구,0.025,0.013,0.5,0.006,26.0,9.0
201908240800,강남구,0.02,0.019,0.4,0.006,32.0,9.0
201908242200,강남구,0.014,0.025,0.4,0.005,22.0,8.0
201908242100,강남구,0.014,0.022,0.4,0.005,17.0,11.0
201908242000,강남구,0.013,0.03,0.3,0.004,23.0,13.0
201908241900,강남구,0.015,0.03,0.4,0.004,23.0,10.0
201908241800,강남구,0.012,0.033,0.4,0.005,18.0,9.0
201908241700,강남구,0.011,0.038,0.4,0.005,20.0,11.0
201908241600,강남구,0.013,0.036,0.4,0.005,32.0,17.0
201908241500,강남구,0.019,0.032,0.7,0.007,48.0,22.0
201908242300,강남구,0.016,0.023,0.4,0.005,24.0,8.0
201908240600,강동구,0.029,0.003,0.5,0.004,18.0,15.0
201908240500,강동구,0.028,0.006,0.5,0.003,21.0,0.0
201908240400,강동구,0.025,0.011,0.5,0.004,20.0,10.0
201908240300,강동구,0.011,0.027,0.4,0.003,11.0,6.0
201908240200,강동구,0.01,0.028,0.4,0.004,14.0,9.0
201908240100,강동구,0.009,0.03,0.4,0.004,11.0,10.0
201908240000,강동구,0.014,0.031,0.4,0.004,13.0,13.0
201908241400,강동구,0.033,0.027,0.5,0.004,22.0,15.0
201908241300,강동구,0.033,0.024,0.5,0.004,24.0,13.0
201908241200,강동구,0.037,0.01,0.6,0.004,25.0,16.0
201908241100,강동구,0.035,0.007,0.6,0.004,23.0,15.0
201908241000,강동구,0.029,0.004,0.6,0.003,23.0,15.0
201908240900,강동구,0.028,0.004,0.5,0.004,20.0,14.0
201908240800,강동구,0.027,0.003,0.5,0.003,20.0,14.0
201908240700,강동구,0.027,0.004,0.5,0.003,18.0,13.0
201908242200,강동구,0.022,0.027,0.4,0.004,14.0,12.0
201908242100,강동구,0.022,0.029,0.5,0.004,10.0,11.0
201908242000,강동구,0.02,0.034,0.4,0.003,18.0,15.0
201908241900,강동구,0.021,0.035,0.5,0.004,8.0,7.0
201908241800,강동구,0.016,0.04,0.5,0.004,11.0,11.0
201908241700,강동구,0.016,0.045,0.5,0.004,17.0,16.0
201908241600,강동구,0.021,0.044,0.5,0.004,19.0,16.0
201908241500,강동구,0.028,0.033,0.5,0.004,20.0,13.0
201908242300,강동구,0.024,0.024,0.5,0.003,16.0,13.0
201908240600,강북구,0.008,0.023,0.4,0.002,24.0,10.0
201908240500,강북구,0.006,0.024,0.4,0.002,21.0,9.0
201908240400,강북구,0.006,0.023,0.4,0.002,23.0,8.0
201908240300,강북구,0.006,0.023,0.4,0.002,22.0,10.0
201908240200,강북구,0.006,0.026,0.4,0.002,36.0,7.0
201908240100,강북구,0.006,0.025,0.3,0.002,38.0,6.0
201908240000,강북구,0.01,0.022,0.4,0.002,32.0,9.0
201908241400,강북구,0.038,0.013,0.6,0.003,49.0,17.0
201908241300,강북구,0.036,0.015,0.6,0.002,31.0,12.0
201908241200,강북구,0.026,0.017,0.6,0.003,28.0,11.0
201908241100,강북구,0.021,0.016,0.5,0.002,30.0,12.0
201908241000,강북구,0.016,0.018,0.4,0.002,25.0,10.0
201908240900,강북구,0.016,0.015,0.5,0.002,34.0,9.0
201908240800,강북구,0.015,0.014,0.4,0.002,33.0,9.0
201908240700,강북구,0.009,0.02,0.4,0.002,24.0,10.0
201908242200,강북구,0.014,0.025,0.5,0.002,32.0,15.0
201908242100,강북구,0.017,0.024,0.5,0.002,25.0,15.0
201908242000,강북구,0.016,0.022,0.4,0.002,28.0,16.0
201908241900,강북구,0.01,0.032,0.4,0.002,24.0,13.0
201908241800,강북구,0.008,0.04,0.4,0.002,24.0,14.0
201908241700,강북구,0.009,0.044,0.4,0.003,31.0,18.0
201908241600,강북구,0.015,0.042,0.4,0.003,30.0,15.0
201908241500,강북구,0.026,0.033,0.5,0.003,34.0,14.0
201908242300,강북구,0.012,0.023,0.5,0.002,40.0,15.0
201908240700,강서구,0.017,0.028,0.4,0.005,21.0,9.0
201908240600,강서구,0.015,0.027,0.4,0.004,21.0,11.0
201908240500,강서구,0.012,0.028,0.4,0.004,22.0,11.0
201908240400,강서구,0.017,0.023,0.4,0.004,22.0,10.0
201908240300,강서구,0.009,0.03,0.4,0.003,21.0,10.0
201908240200,강서구,0.011,0.029,0.4,0.004,23.0,12.0
201908240100,강서구,0.015,0.028,0.4,0.005,22.0,11.0
201908240000,강서구,0.016,0.031,0.4,0.005,25.0,13.0
201908241400,강서구,0.037,0.028,0.5,0.004,35.0,18.0
201908241300,강서구,0.037,0.024,0.5,0.005,51.0,18.0
201908241200,강서구,0.038,0.019,0.5,0.005,34.0,14.0
201908241100,강서구,0.035,0.021,0.5,0.005,36.0,15.0
201908241000,강서구,0.038,0.013,0.5,0.005,30.0,13.0
201908240900,강서구,0.037,0.009,0.5,0.004,30.0,11.0
201908240800,강서구,0.029,0.018,0.5,0.005,23.0,11.0
201908242200,강서구,0.018,0.031,0.5,0.006,24.0,13.0
201908242100,강서구,0.017,0.034,0.5,0.007,22.0,14.0
201908242000,강서구,0.022,0.033,0.5,0.007,27.0,17.0
201908241900,강서구,0.018,0.04,0.5,0.006,18.0,8.0
201908241800,강서구,0.011,0.046,0.4,0.005,20.0,12.0
201908241700,강서구,0.013,0.05,0.4,0.005,28.0,13.0
201908241600,강서구,0.013,0.051,0.4,0.005,27.0,14.0
201908241500,강서구,0.018,0.044,0.4,0.005,29.0,15.0
201908242300,강서구,0.02,0.028,0.5,0.007,19.0,10.0
201908240700,관악구,0.021,0.0,0.4,0.004,20.0,6.0
201908240600,관악구,0.01,0.0,0.4,0.004,19.0,6.0
201908240500,관악구,0.009,0.0,0.3,0.004,20.0,3.0
201908240400,관악구,0.009,0.0,0.3,0.004,18.0,6.0
201908240300,관악구,0.008,0.0,0.3,0.004,16.0,8.0
201908240200,관악구,0.009,0.0,0.3,0.004,17.0,6.0
201908240100,관악구,0.01,0.0,0.3,0.004,21.0,6.0
201908240000,관악구,0.012,0.0,0.4,0.004,27.0,10.0
201908241400,관악구,0.022,0.04,0.4,0.005,24.0,0.0
201908241300,관악구,0.0,0.0,0.0,0.0,0.0,0.0
201908241200,관악구,0.0,0.0,0.0,0.0,0.0,0.0
201908241100,관악구,0.0,0.0,0.0,0.0,0.0,0.0
201908241000,관악구,0.036,0.0,0.5,0.005,24.0,8.0
201908240900,관악구,0.034,0.0,0.5,0.004,21.0,8.0
201908240800,관악구,0.034,0.0,0.4,0.004,22.0,10.0
201908242200,관악구,0.023,0.027,0.4,0.005,26.0,20.0
201908242100,관악구,0.022,0.03,0.5,0.005,30.0,17.0
201908242000,관악구,0.022,0.032,0.5,0.004,27.0,17.0
201908241900,관악구,0.019,0.039,0.4,0.004,24.0,10.0
201908241800,관악구,0.014,0.042,0.3,0.004,19.0,6.0
201908241700,관악구,0.011,0.0,0.4,0.004,24.0,7.0
201908241600,관악구,0.014,0.047,0.4,0.004,23.0,9.0
201908241500,관악구,0.019,0.044,0.4,0.005,29.0,20.0
201908242300,관악구,0.024,0.026,0.4,0.005,19.0,11.0
201908240700,광진구,0.027,0.002,0.7,0.003,26.0,13.0
201908240600,광진구,0.023,0.011,0.7,0.003,25.0,16.0
201908240500,광진구,0.025,0.008,0.7,0.003,29.0,17.0
201908240400,광진구,0.016,0.023,0.6,0.003,26.0,13.0
201908240300,광진구,0.011,0.031,0.6,0.003,18.0,9.0
201908240200,광진구,0.012,0.031,0.6,0.003,17.0,8.0
201908240100,광진구,0.014,0.03,0.6,0.003,20.0,0.0
201908240000,광진구,0.013,0.035,0.6,0.004,25.0,12.0
201908241500,광진구,0.032,0.028,0.7,0.004,36.0,15.0
201908241400,광진구,0.033,0.025,0.7,0.004,33.0,21.0
201908241300,광진구,0.032,0.021,0.8,0.004,37.0,18.0
201908241200,광진구,0.034,0.008,0.8,0.004,48.0,17.0
201908241100,광진구,0.03,0.007,0.7,0.003,35.0,18.0
201908241000,광진구,0.027,0.005,0.7,0.003,35.0,19.0
201908240900,광진구,0.026,0.003,0.7,0.003,35.0,16.0
201908240800,광진구,0.026,0.003,0.7,0.003,27.0,15.0
201908242200,광진구,0.02,0.029,0.6,0.004,22.0,10.0
201908242100,광진구,0.02,0.032,0.6,0.003,16.0,13.0
201908242000,광진구,0.021,0.035,0.6,0.003,19.0,15.0
201908241900,광진구,0.02,0.038,0.6,0.004,25.0,19.0
201908241800,광진구,0.016,0.045,0.6,0.003,21.0,13.0
201908241700,광진구,0.016,0.049,0.7,0.003,26.0,16.0
201908241600,광진구,0.02,0.047,0.7,0.004,34.0,21.0
201908242300,광진구,0.023,0.025,0.7,0.003,26.0,14.0
201908240700,구로구,0.015,0.021,0.3,0.005,18.0,7.0
201908240600,구로구,0.009,0.023,0.3,0.005,19.0,5.0
201908240500,구로구,0.008,0.022,0.3,0.005,20.0,6.0
201908240400,구로구,0.007,0.023,0.3,0.005,16.0,6.0
201908240300,구로구,0.007,0.023,0.3,0.005,18.0,6.0
201908240200,구로구,0.007,0.023,0.3,0.005,18.0,7.0
201908240100,구로구,0.009,0.023,0.3,0.005,19.0,8.0
201908240000,구로구,0.01,0.024,0.3,0.005,26.0,13.0
201908241400,구로구,0.022,0.027,0.4,0.006,26.0,10.0
201908241300,구로구,0.024,0.023,0.4,0.007,30.0,13.0
201908241200,구로구,0.03,0.017,0.4,0.007,24.0,11.0
201908241100,구로구,0.034,0.014,0.4,0.006,23.0,9.0
201908241000,구로구,0.034,0.013,0.4,0.005,18.0,8.0
201908240900,구로구,0.027,0.017,0.4,0.005,22.0,8.0
201908240800,구로구,0.025,0.016,0.3,0.005,15.0,9.0
201908242200,구로구,0.021,0.02,0.3,0.005,12.0,6.0
201908242100,구로구,0.018,0.022,0.3,0.005,15.0,6.0
201908242000,구로구,0.015,0.024,0.3,0.005,20.0,6.0
201908241900,구로구,0.015,0.027,0.3,0.005,20.0,8.0
201908241800,구로구,0.013,0.027,0.3,0.005,21.0,8.0
201908241700,구로구,0.008,0.031,0.3,0.005,20.0,10.0
201908241600,구로구,0.011,0.032,0.3,0.005,25.0,12.0
201908241500,구로구,0.02,0.028,0.3,0.006,31.0,13.0
201908242300,구로구,0.02,0.019,0.3,0.005,20.0,0.0
201908240600,금천구,0.014,0.018,0.4,0.003,16.0,9.0
201908240500,금천구,0.015,0.017,0.4,0.003,16.0,10.0
201908240400,금천구,0.011,0.021,0.4,0.003,14.0,8.0
201908240300,금천구,0.008,0.023,0.4,0.003,17.0,9.0
201908240200,금천구,0.011,0.025,0.4,0.003,17.0,9.0
201908240100,금천구,0.019,0.021,0.4,0.003,18.0,8.0
201908240000,금천구,0.018,0.026,0.4,0.004,22.0,11.0
201908241400,금천구,0.025,0.031,0.5,0.004,24.0,13.0
201908241300,금천구,0.026,0.025,0.5,0.004,30.0,17.0
201908241200,금천구,0.035,0.015,0.5,0.004,25.0,14.0
201908241100,금천구,0.039,0.009,0.5,0.004,27.0,16.0
201908241000,금천구,0.04,0.005,0.5,0.003,25.0,13.0
201908240900,금천구,0.035,0.009,0.6,0.004,21.0,9.0
201908240800,금천구,0.025,0.013,0.4,0.003,18.0,9.0
201908240700,금천구,0.028,0.009,0.5,0.003,15.0,8.0
201908242200,금천구,0.024,0.02,0.4,0.003,16.0,12.0
201908242100,금천구,0.028,0.018,0.5,0.003,21.0,15.0
201908242000,금천구,0.024,0.024,0.5,0.003,22.0,15.0
201908241900,금천구,0.019,0.031,0.4,0.003,18.0,10.0
201908241800,금천구,0.015,0.034,0.4,0.003,15.0,8.0
201908241700,금천구,0.013,0.038,0.4,0.003,17.0,8.0
201908241600,금천구,0.014,0.04,0.4,0.003,20.0,11.0
201908241500,금천구,0.022,0.034,0.5,0.004,25.0,15.0
201908242300,금천구,0.024,0.02,0.4,0.003,19.0,12.0
201908240600,노원구,0.025,0.01,0.5,0.003,22.0,12.0
201908240500,노원구,0.013,0.02,0.4,0.004,18.0,9.0
201908240400,노원구,0.011,0.022,0.4,0.004,17.0,10.0
