MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201911100400,강남구,0.044,0.008,0.7,0.003,39.0,22.0
201911100300,강남구,0.048,0.008,0.8,0.003,43.0,24.0
201911100200,강남구,0.05,0.008,0.8,0.003,48.0,23.0
201911100100,강남구,0.06,0.009,0.9,0.004,45.0,24.0
201911100000,강남구,0.062,0.008,0.9,0.004,48.0,24.0
201911100900,강남구,0.038,0.011,0.6,0.003,50.0,26.0
201911100800,강남구,0.038,0.009,0.6,0.003,43.0,23.0
201911100700,강남구,0.04,0.009,0.6,0.003,42.0,25.0
201911100600,강남구,0.04,0.008,0.6,0.003,39.0,22.0
201911100500,강남구,0.042,0.008,0.6,0.003,41.0,25.0
201911101300,강남구,0.042,0.019,0.7,0.004,60.0,34.0
201911101200,강남구,0.042,0.018,0.6,0.004,62.0,33.0
201911101100,강남구,0.037,0.019,0.6,0.004,60.0,31.0
201911101000,강남구,0.041,0.013,0.7,0.004,55.0,27.0
201911101800,강남구,0.034,0.029,0.6,0.004,42.0,22.0
201911101700,강남구,0.024,0.038,0.5,0.004,41.0,23.0
201911101600,강남구,0.028,0.035,0.5,0.004,42.0,23.0
201911101500,강남구,0.029,0.031,0.5,0.004,45.0,26.0
201911101400,강남구,0.034,0.027,0.6,0.004,58.0,30.0
201911102300,강남구,0.023,0.035,0.5,0.002,11.0,10.0
201911102200,강남구,0.024,0.034,0.5,0.002,19.0,12.0
201911102100,강남구,0.028,0.028,0.5,0.002,40.0,23.0
201911102000,강남구,0.031,0.027,0.5,0.003,53.0,29.0
201911101900,강남구,0.041,0.021,0.6,0.004,47.0,29.0
201911100400,강동구,0.04,0.002,0.6,0.003,47.0,28.0
201911100300,강동구,0.043,0.002,0.6,0.003,48.0,25.0
201911100200,강동구,0.046,0.002,0.7,0.004,50.0,29.0
201911100100,강동구,0.052,0.002,0.7,0.003,54.0,33.0
201911100000,강동구,0.058,0.002,0.8,0.004,60.0,32.0
201911100900,강동구,0.036,0.004,0.6,0.003,55.0,33.0
201911100800,강동구,0.037,0.003,0.6,0.003,48.0,28.0
