MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201910220400,강남구,0.066,0.008,0.8,0.0,41.0,24.0
201910220300,강남구,0.069,0.008,0.8,0.0,48.0,28.0
201910220200,강남구,0.084,0.008,1.0,0.0,48.0,27.0
201910220100,강남구,0.081,0.009,0.8,0.0,45.0,25.0
201910220000,강남구,0.084,0.01,0.8,0.0,50.0,27.0
201910220900,강남구,0.063,0.012,0.7,0.0,40.0,20.0
201910220800,강남구,0.06,0.008,0.6,0.0,37.0,21.0
201910220700,강남구,0.054,0.01,0.6,0.0,34.0,22.0
201910220600,강남구,0.053,0.012,0.5,0.0,37.0,22.0
201910220500,강남구,0.061,0.007,0.7,0.0,40.0,23.0
201910221400,강남구,0.04,0.043,0.5,0.0,33.0,16.0
201910221300,강남구,0.052,0.035,0.6,0.0,35.0,18.0
201910221200,강남구,0.051,0.033,0.6,0.0,36.0,18.0
201910221100,강남구,0.061,0.023,0.7,0.0,40.0,20.0
201910221000,강남구,0.066,0.014,0.8,0.0,45.0,22.0
201910221800,강남구,0.045,0.042,0.5,0.0,30.0,17.0
201910221700,강남구,0.029,0.052,0.4,0.0,29.0,17.0
201910221600,강남구,0.023,0.055,0.4,0.0,29.0,14.0
201910221500,강남구,0.032,0.049,0.5,0.0,33.0,14.0
201910222300,강남구,0.083,0.007,0.8,0.0,36.0,18.0
201910222200,강남구,0.092,0.006,0.8,0.0,45.0,24.0
201910222100,강남구,0.122,0.012,1.0,0.0,53.0,30.0
201910222000,강남구,0.109,0.01,1.0,0.0,39.0,22.0
201910221900,강남구,0.084,0.018,0.8,0.0,31.0,17.0
201910220400,강동구,0.036,0.002,0.5,0.003,48.0,31.0
201910220300,강동구,0.038,0.002,0.6,0.003,53.0,32.0
201910220200,강동구,0.041,0.003,0.6,0.003,52.0,32.0
201910220100,강동구,0.046,0.004,0.6,0.003,57.0,20.0
201910220000,강동구,0.049,0.002,0.6,0.003,56.0,46.0
201910220900,강동구,0.035,0.007,0.5,0.003,42.0,26.0
201910220800,강동구,0.04,0.002,0.6,0.003,48.0,31.0
201910220700,강동구,0.037,0.002,0.5,0.003,44.0,29.0
201910220600,강동구,0.033,0.002,0.5,0.002,43.0,28.0
201910220500,강동구,0.033,0.002,0.5,0.003,50.0,30.0
201910221300,강동구,0.012,0.039,0.4,0.003,31.0,22.0
201910221200,강동구,0.018,0.034,0.4,0.003,30.0,20.0
201910221100,강동구,0.017,0.031,0.5,0.003,36.0,21.0
201910221000,강동구,0.029,0.016,0.5,0.003,42.0,23.0
201910221800,강동구,0.025,0.033,0.4,0.003,30.0,22.0
201910221700,강동구,0.014,0.043,0.4,0.003,29.0,18.0
201910221600,강동구,0.01,0.045,0.4,0.003,23.0,18.0
201910221500,강동구,0.01,0.044,0.4,0.003,23.0,13.0
201910221400,강동구,0.012,0.041,0.5,0.003,25.0,17.0
201910222300,강동구,0.05,0.003,0.6,0.003,41.0,26.0
201910222200,강동구,0.053,0.002,0.6,0.003,39.0,27.0
201910222100,강동구,0.056,0.002,0.6,0.003,45.0,26.0
201910222000,강동구,0.064,0.002,0.6,0.003,51.0,30.0
201910221900,강동구,0.061,0.005,0.7,0.003,37.0,24.0
201910220400,강북구,0.019,0.016,0.5,0.002,57.0,39.0
201910220300,강북구,0.029,0.01,0.7,0.002,58.0,39.0
201910220200,강북구,0.027,0.014,0.7,0.002,56.0,39.0
201910220100,강북구,0.025,0.017,0.6,0.002,57.0,39.0
201910220000,강북구,0.021,0.022,0.5,0.002,54.0,36.0
