MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201912240000,강남구,0.032,0.017,0.9,0.003,61.0,54.0
201912240100,강남구,0.034,0.016,0.8,0.003,66.0,57.0
201912240200,강남구,0.03,0.017,0.8,0.003,66.0,58.0
201912240300,강남구,0.026,0.021,0.8,0.003,65.0,58.0
201912240400,강남구,0.026,0.021,0.8,0.003,64.0,56.0
201912240500,강남구,0.029,0.016,0.8,0.003,67.0,58.0
201912240600,강남구,0.038,0.007,0.9,0.003,65.0,56.0
201912240700,강남구,0.044,0.002,0.9,0.003,67.0,57.0
201912240800,강남구,0.045,0.002,1.0,0.003,67.0,55.0
201912240900,강남구,0.044,0.003,1.0,0.003,72.0,57.0
201912241000,강남구,0.043,0.003,1.0,0.003,74.0,59.0
201912241100,강남구,0.038,0.006,1.0,0.002,74.0,61.0
201912241200,강남구,0.041,0.007,1.0,0.003,67.0,55.0
201912241300,강남구,0.041,0.01,1.0,0.003,69.0,59.0
201912241400,강남구,0.044,0.011,0.9,0.003,64.0,55.0
201912241500,강남구,0.043,0.012,0.8,0.003,65.0,51.0
201912241600,강남구,0.045,0.009,0.7,0.003,54.0,41.0
201912241700,강남구,0.051,0.005,0.7,0.002,55.0,44.0
201912241800,강남구,0.056,0.002,0.7,0.003,51.0,40.0
201912241900,강남구,0.058,0.002,0.8,0.003,52.0,40.0
201912242000,강남구,0.059,0.002,0.9,0.003,50.0,36.0
201912242100,강남구,0.057,0.002,1.0,0.003,58.0,42.0
201912242200,강남구,0.048,0.002,0.8,0.002,50.0,38.0
201912242300,강남구,0.051,0.002,0.9,0.003,51.0,41.0
201912240000,강동구,0.032,0.013,0.8,0.002,70.0,64.0
201912240100,강동구,0.039,0.007,0.8,0.003,75.0,66.0
201912240200,강동구,0.036,0.009,0.8,0.003,77.0,66.0
201912240300,강동구,0.034,0.008,0.8,0.003,81.0,66.0
201912240400,강동구,0.03,0.011,0.8,0.002,76.0,65.0
201912240500,강동구,0.031,0.007,0.8,0.003,80.0,67.0
201912240600,강동구,0.032,0.007,0.8,0.003,78.0,65.0
201912240700,강동구,0.038,0.003,0.9,0.003,81.0,67.0
201912240800,강동구,0.041,0.003,0.9,0.003,85.0,70.0
201912240900,강동구,0.045,0.003,1.1,0.003,84.0,69.0
201912241000,강동구,0.035,0.003,0.9,0.003,81.0,68.0
201912241100,강동구,0.031,0.008,0.8,0.003,73.0,64.0
201912241200,강동구,0.027,0.012,0.8,0.003,67.0,58.0
201912241300,강동구,0.031,0.013,0.8,0.003,75.0,61.0
201912241400,강동구,0.029,0.017,0.7,0.003,72.0,60.0
201912241500,강동구,0.027,0.02,0.6,0.003,62.0,52.0
201912241600,강동구,0.033,0.016,0.6,0.003,58.0,48.0
201912241700,강동구,0.034,0.014,0.5,0.002,46.0,36.0
201912241800,강동구,0.047,0.005,0.6,0.003,45.0,35.0
201912241900,강동구,0.059,0.002,0.9,0.003,61.0,41.0
201912242000,강동구,0.061,0.002,1.0,0.004,76.0,49.0
201912242100,강동구,0.05,0.002,0.8,0.003,68.0,47.0
201912242200,강동구,0.053,0.002,0.9,0.003,58.0,46.0
201912242300,강동구,0.058,0.002,1.0,0.003,70.0,55.0
201912240000,강북구,0.029,0.017,0.8,0.002,62.0,51.0
201912240100,강북구,0.034,0.012,0.9,0.002,66.0,53.0
201912240200,강북구,0.028,0.015,0.9,0.002,68.0,53.0
201912240300,강북구,0.026,0.015,0.9,0.002,66.0,50.0
201912240400,강북구,0.028,0.014,0.8,0.002,67.0,49.0
201912240500,강북구,0.031,0.012,0.8,0.002,73.0,52.0
201912240600,강북구,0.031,0.01,0.8,0.002,71.0,51.0
201912240700,강북구,0.032,0.01,0.8,0.002,66.0,51.0
201912240800,강북구,0.03,0.012,0.7,0.002,67.0,51.0
201912240900,강북구,0.036,0.009,0.8,0.002,66.0,50.0
201912241000,강북구,0.043,0.006,0.9,0.003,75.0,55.0
201912241100,강북구,0.04,0.011,0.8,0.003,93.0,69.0
201912241200,강북구,0.042,0.012,0.9,0.004,98.0,79.0
201912241300,강북구,0.039,0.017,0.8,0.003,96.0,75.0
201912241400,강북구,0.04,0.017,0.8,0.003,84.0,70.0
201912241500,강북구,0.041,0.018,0.7,0.003,84.0,68.0
201912241600,강북구,0.045,0.014,0.7,0.003,77.0,62.0
201912241700,강북구,0.046,0.008,1.0,0.003,84.0,66.0
201912241800,강북구,0.05,0.003,0.9,0.003,81.0,66.0
201912241900,강북구,0.049,0.003,0.9,0.003,77.0,64.0
201912242000,강북구,0.05,0.003,0.9,0.002,77.0,64.0
201912242100,강북구,0.05,0.002,1.1,0.003,87.0,69.0
201912242200,강북구,0.05,0.002,0.9,0.002,80.0,61.0
201912242300,강북구,0.05,0.002,0.9,0.002,74.0,58.0
201912240000,강서구,0.031,0.02,0.8,0.006,75.0,51.0
201912240100,강서구,0.026,0.024,0.7,0.005,78.0,50.0
201912240200,강서구,0.026,0.024,0.7,0.005,72.0,48.0
201912240300,강서구,0.029,0.019,0.7,0.004,73.0,48.0
201912240400,강서구,0.025,0.02,0.7,0.004,74.0,48.0
201912240500,강서구,0.026,0.018,0.8,0.004,79.0,50.0
201912240600,강서구,0.032,0.012,0.8,0.004,79.0,49.0
201912240700,강서구,0.039,0.007,0.9,0.004,96.0,57.0
201912240800,강서구,0.047,0.002,1.0,0.005,114.0,65.0
201912240900,강서구,0.055,0.003,1.1,0.007,128.0,69.0
201912241000,강서구,0.05,0.004,1.0,0.006,123.0,68.0
201912241100,강서구,0.044,0.008,1.0,0.005,117.0,65.0
201912241200,강서구,0.042,0.013,0.9,0.005,98.0,59.0
201912241300,강서구,0.034,0.021,0.7,0.004,87.0,52.0
201912241400,강서구,0.029,0.027,0.6,0.004,66.0,41.0
201912241500,강서구,0.033,0.024,0.6,0.004,60.0,36.0
201912241600,강서구,0.037,0.021,0.6,0.005,59.0,36.0
201912241700,강서구,0.043,0.013,0.7,0.007,67.0,39.0
201912241800,강서구,0.049,0.007,0.6,0.004,56.0,35.0
201912241900,강서구,0.054,0.004,0.7,0.004,50.0,27.0
201912242000,강서구,0.062,0.002,0.9,0.006,54.0,30.0
201912242100,강서구,0.068,0.002,1.1,0.009,72.0,35.0
201912242200,강서구,0.064,0.002,1.0,0.006,72.0,40.0
201912242300,강서구,0.062,0.002,1.2,0.006,78.0,44.0
201912240000,관악구,0.041,0.01,0.8,0.003,69.0,51.0
201912240100,관악구,0.037,0.012,0.8,0.003,67.0,52.0
201912240200,관악구,0.034,0.012,0.8,0.003,64.0,49.0
201912240300,관악구,0.029,0.014,0.8,0.003,65.0,52.0
201912240400,관악구,0.027,0.017,0.8,0.003,66.0,50.0
201912240500,관악구,0.035,0.008,0.8,0.003,63.0,50.0
201912240600,관악구,0.047,0.001,0.9,0.003,63.0,48.0
201912240700,관악구,0.049,0.002,0.9,0.003,67.0,52.0
201912240800,관악구,0.051,0.001,1.0,0.003,68.0,50.0
201912240900,관악구,0.058,0.002,1.2,0.004,73.0,53.0
201912241000,관악구,0.055,0.004,1.1,0.004,76.0,57.0
201912241100,관악구,0.056,0.004,1.1,0.004,83.0,61.0
201912241200,관악구,0.058,0.005,1.1,0.004,85.0,63.0
