MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
202003150600,강남구,0.023,0.021,0.6,0.003,53.0,32.0
202003150500,강남구,0.022,0.024,0.7,0.002,65.0,41.0
202003150400,강남구,0.022,0.025,0.7,0.003,66.0,41.0
202003150300,강남구,0.02,0.031,0.7,0.003,64.0,41.0
202003150200,강남구,0.017,0.036,0.6,0.003,57.0,34.0
202003150100,강남구,0.018,0.036,0.6,0.003,59.0,37.0
202003150000,강남구,0.018,0.035,0.6,0.003,70.0,46.0
202003151400,강남구,0.008,0.039,0.3,0.002,24.0,9.0
202003151300,강남구,0.007,0.04,0.3,0.002,22.0,11.0
202003151200,강남구,0.007,0.04,0.3,0.002,19.0,8.0
202003151100,강남구,0.009,0.036,0.4,0.002,29.0,13.0
202003151000,강남구,0.012,0.032,0.5,0.003,30.0,14.0
202003150900,강남구,0.023,0.023,0.6,0.003,33.0,18.0
202003150800,강남구,0.027,0.019,0.5,0.003,32.0,18.0
202003150700,강남구,0.025,0.02,0.5,0.003,40.0,23.0
202003152100,강남구,0.009,0.035,0.3,0.002,28.0,15.0
202003152000,강남구,0.009,0.036,0.4,0.002,27.0,13.0
202003151900,강남구,0.008,0.037,0.4,0.002,23.0,13.0
202003151800,강남구,0.007,0.04,0.3,0.002,24.0,10.0
202003151700,강남구,0.006,0.04,0.3,0.002,21.0,10.0
202003151600,강남구,0.007,0.04,0.3,0.002,17.0,5.0
202003151500,강남구,0.007,0.039,0.3,0.002,25.0,9.0
202003152300,강남구,0.011,0.031,0.4,0.002,25.0,15.0
202003152200,강남구,0.011,0.032,0.4,0.002,25.0,14.0
202003150600,강동구,0.019,0.022,0.6,0.002,60.0,29.0
202003150500,강동구,0.015,0.026,0.6,0.003,73.0,35.0
202003150400,강동구,0.017,0.028,0.6,0.002,72.0,36.0
202003150300,강동구,0.018,0.031,0.6,0.003,67.0,32.0
202003150200,강동구,0.016,0.033,0.5,0.003,63.0,32.0
202003150100,강동구,0.017,0.032,0.5,0.003,71.0,38.0
202003150000,강동구,0.018,0.032,0.6,0.002,81.0,45.0
202003151400,강동구,0.006,0.036,0.3,0.003,26.0,8.0
202003151300,강동구,0.006,0.037,0.3,0.002,30.0,10.0
202003151200,강동구,0.006,0.037,0.3,0.003,27.0,9.0
202003151100,강동구,0.007,0.035,0.3,0.002,30.0,10.0
202003151000,강동구,0.008,0.033,0.4,0.003,35.0,13.0
202003150900,강동구,0.021,0.021,0.5,0.002,38.0,17.0
202003150800,강동구,0.028,0.014,0.5,0.002,38.0,19.0
202003150700,강동구,0.024,0.016,0.6,0.003,51.0,24.0
202003152100,강동구,0.008,0.033,0.3,0.002,32.0,15.0
202003152000,강동구,0.008,0.034,0.3,0.003,32.0,13.0
202003151900,강동구,0.008,0.035,0.3,0.002,27.0,11.0
202003151800,강동구,0.007,0.037,0.3,0.002,31.0,10.0
202003151700,강동구,0.006,0.038,0.3,0.002,28.0,7.0
202003151600,강동구,0.005,0.038,0.3,0.002,23.0,6.0
202003151500,강동구,0.005,0.037,0.3,0.002,25.0,7.0
202003152300,강동구,0.01,0.029,0.3,0.002,28.0,12.0
