MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
202008080600,강남구,0.017,0.006,0.4,0.002,20.0,12.0
202008080500,강남구,0.015,0.008,0.4,0.002,20.0,12.0
202008080400,강남구,0.015,0.01,0.4,0.002,18.0,12.0
202008080300,강남구,0.02,0.009,0.4,0.002,20.0,13.0
202008080200,강남구,0.024,0.009,0.4,0.002,15.0,11.0
202008080100,강남구,0.03,0.006,0.4,0.003,14.0,11.0
202008080000,강남구,0.023,0.013,0.4,0.003,12.0,9.0
202008081400,강남구,0.019,0.014,0.4,0.002,14.0,9.0
202008081300,강남구,0.02,0.009,0.4,0.002,20.0,15.0
202008081200,강남구,0.02,0.01,0.4,0.002,19.0,11.0
202008081100,강남구,0.015,0.014,0.4,0.002,18.0,12.0
202008081000,강남구,0.015,0.012,0.4,0.002,18.0,11.0
202008080900,강남구,0.016,0.01,0.4,0.002,16.0,11.0
202008080800,강남구,0.017,0.007,0.4,0.002,18.0,11.0
202008080700,강남구,0.017,0.006,0.4,0.002,19.0,12.0
202008082100,강남구,0.019,0.011,0.4,0.002,8.0,6.0
202008082000,강남구,0.014,0.014,0.3,0.002,9.0,6.0
202008081900,강남구,0.017,0.013,0.4,0.002,9.0,6.0
202008081800,강남구,0.017,0.015,0.3,0.002,10.0,7.0
202008081700,강남구,0.016,0.017,0.3,0.002,15.0,8.0
202008081600,강남구,0.018,0.016,0.3,0.002,12.0,6.0
202008081500,강남구,0.02,0.014,0.4,0.002,13.0,8.0
202008082300,강남구,0.021,0.007,0.4,0.002,7.0,7.0
202008082200,강남구,0.019,0.01,0.4,0.002,8.0,6.0
202008080600,강동구,0.018,0.005,0.3,0.002,22.0,13.0
202008080500,강동구,0.016,0.007,0.3,0.003,24.0,15.0
202008080400,강동구,0.016,0.008,0.3,0.003,19.0,11.0
202008080300,강동구,0.019,0.008,0.4,0.003,22.0,11.0
202008080200,강동구,0.021,0.01,0.3,0.002,18.0,11.0
202008080100,강동구,0.029,0.007,0.4,0.003,16.0,10.0
202008080000,강동구,0.031,0.007,0.4,0.003,18.0,11.0
202008081400,강동구,0.021,0.011,0.3,0.003,18.0,9.0
202008081300,강동구,0.016,0.013,0.3,0.003,24.0,15.0
202008081200,강동구,0.016,0.012,0.3,0.003,19.0,11.0
202008081100,강동구,0.016,0.013,0.4,0.002,15.0,10.0
202008081000,강동구,0.015,0.012,0.4,0.002,16.0,12.0
202008080900,강동구,0.013,0.013,0.3,0.003,10.0,10.0
202008080800,강동구,0.015,0.009,0.3,0.003,15.0,9.0
202008080700,강동구,0.017,0.007,0.3,0.002,19.0,14.0
202008082100,강동구,0.016,0.013,0.3,0.003,10.0,4.0
202008082000,강동구,0.016,0.013,0.3,0.003,8.0,5.0
202008081900,강동구,0.016,0.013,0.3,0.003,9.0,8.0
202008081800,강동구,0.014,0.015,0.3,0.002,9.0,5.0
202008081700,강동구,0.014,0.017,0.3,0.003,8.0,10.0
202008081600,강동구,0.016,0.016,0.3,0.003,6.0,6.0
202008081500,강동구,0.02,0.013,0.3,0.002,7.0,7.0
202008082300,강동구,0.022,0.007,0.4,0.002,10.0,5.0
202008082200,강동구,0.021,0.008,0.4,0.003,8.0,5.0
202008080600,강북구,0.008,0.005,0.3,0.002,26.0,8.0
202008080500,강북구,0.007,0.007,0.3,0.002,26.0,7.0
202008080400,강북구,0.006,0.008,0.3,0.002,22.0,7.0
202008080300,강북구,0.006,0.009,0.3,0.002,20.0,4.0
202008080200,강북구,0.006,0.011,0.3,0.002,23.0,8.0
202008080100,강북구,0.012,0.007,0.4,0.003,30.0,10.0
202008080000,강북구,0.014,0.006,0.4,0.002,32.0,14.0
202008081400,강북구,0.011,0.014,0.4,0.002,20.0,11.0
202008081300,강북구,0.009,0.015,0.4,0.002,27.0,13.0
202008081200,강북구,0.013,0.015,0.4,0.002,20.0,10.0
202008081100,강북구,0.011,0.018,0.3,0.002,17.0,8.0
202008081000,강북구,0.01,0.017,0.3,0.002,22.0,13.0
202008080900,강북구,0.01,0.014,0.3,0.002,23.0,10.0
202008080800,강북구,0.009,0.009,0.4,0.002,24.0,8.0
202008080700,강북구,0.008,0.005,0.4,0.002,25.0,11.0
202008082100,강북구,0.011,0.012,0.4,0.002,15.0,7.0
202008082000,강북구,0.012,0.013,0.4,0.002,11.0,6.0
202008081900,강북구,0.014,0.012,0.4,0.002,13.0,7.0
202008081800,강북구,0.012,0.015,0.3,0.002,14.0,9.0
202008081700,강북구,0.01,0.017,0.4,0.002,17.0,8.0
202008081600,강북구,0.012,0.015,0.4,0.002,17.0,11.0
202008081500,강북구,0.01,0.016,0.4,0.002,22.0,12.0
202008082300,강북구,0.007,0.013,0.3,0.002,10.0,4.0
202008082200,강북구,0.009,0.012,0.3,0.002,10.0,5.0
202008080700,강서구,0.013,0.014,0.5,0.003,16.0,10.0
202008080600,강서구,0.018,0.01,0.6,0.003,16.0,10.0
202008080500,강서구,0.017,0.011,0.5,0.003,16.0,9.0
202008080400,강서구,0.02,0.012,0.4,0.003,14.0,9.0
202008080300,강서구,0.021,0.013,0.4,0.003,13.0,7.0
202008080200,강서구,0.02,0.015,0.4,0.003,10.0,7.0
202008080100,강서구,0.021,0.016,0.3,0.003,10.0,6.0
202008080000,강서구,0.022,0.016,0.3,0.003,11.0,9.0
202008081400,강서구,0.019,0.014,0.4,0.003,12.0,8.0
202008081300,강서구,0.02,0.012,0.4,0.003,17.0,9.0
202008081200,강서구,0.021,0.012,0.3,0.003,15.0,10.0
202008081100,강서구,0.017,0.015,0.3,0.003,16.0,9.0
202008081000,강서구,0.017,0.014,0.4,0.003,16.0,11.0
202008080900,강서구,0.014,0.015,0.4,0.003,15.0,10.0
202008080800,강서구,0.014,0.015,0.4,0.003,13.0,8.0
202008082200,강서구,0.02,0.01,0.4,0.003,7.0,5.0
202008082100,강서구,0.018,0.011,0.4,0.003,9.0,6.0
202008082000,강서구,0.019,0.012,0.4,0.003,7.0,7.0
202008081900,강서구,0.018,0.015,0.3,0.003,10.0,4.0
202008081800,강서구,0.019,0.017,0.3,0.003,9.0,8.0
202008081700,강서구,0.015,0.023,0.3,0.003,9.0,5.0
202008081600,강서구,0.021,0.015,0.4,0.003,11.0,8.0
202008081500,강서구,0.017,0.018,0.4,0.003,12.0,6.0
