MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201912180000,강남구,0.017,0.022,0.6,0.003,37.0,32.0
201912180100,강남구,0.014,0.023,0.6,0.003,36.0,33.0
201912180200,강남구,0.017,0.02,0.7,0.003,35.0,32.0
201912180300,강남구,0.015,0.019,0.7,0.003,37.0,33.0
201912180400,강남구,0.015,0.019,0.6,0.003,34.0,30.0
201912180500,강남구,0.017,0.017,0.6,0.003,33.0,31.0
201912180600,강남구,0.019,0.015,0.5,0.002,29.0,25.0
201912180700,강남구,0.022,0.012,0.5,0.003,26.0,24.0
201912180800,강남구,0.03,0.006,0.5,0.003,26.0,21.0
201912180900,강남구,0.033,0.006,0.6,0.003,26.0,21.0
201912181000,강남구,0.031,0.007,0.6,0.003,29.0,22.0
201912181100,강남구,0.032,0.009,0.6,0.003,33.0,26.0
201912181200,강남구,0.03,0.012,0.6,0.003,33.0,23.0
201912181300,강남구,0.031,0.012,0.7,0.003,38.0,26.0
201912181400,강남구,0.033,0.013,0.7,0.003,37.0,29.0
201912181500,강남구,0.038,0.01,0.7,0.003,43.0,30.0
201912181600,강남구,0.04,0.009,0.6,0.003,44.0,32.0
201912181700,강남구,0.043,0.006,0.6,0.003,43.0,34.0
201912181800,강남구,0.046,0.003,0.6,0.003,44.0,32.0
201912181900,강남구,0.045,0.004,0.6,0.003,41.0,30.0
201912182000,강남구,0.04,0.006,0.6,0.003,39.0,29.0
201912182100,강남구,0.034,0.01,0.6,0.003,41.0,32.0
201912182200,강남구,0.032,0.011,0.6,0.003,39.0,29.0
201912182300,강남구,0.032,0.01,0.7,0.003,41.0,31.0
201912180000,강동구,0.022,0.015,0.7,0.003,43.0,37.0
201912180100,강동구,0.018,0.017,0.6,0.003,47.0,39.0
201912180200,강동구,0.017,0.017,0.6,0.003,43.0,37.0
201912180300,강동구,0.018,0.014,0.6,0.003,46.0,39.0
201912180400,강동구,0.015,0.016,0.6,0.003,44.0,38.0
201912180500,강동구,0.021,0.012,0.7,0.003,44.0,39.0
201912180600,강동구,0.024,0.008,0.6,0.003,40.0,35.0
201912180700,강동구,0.026,0.006,0.6,0.003,37.0,33.0
201912180800,강동구,0.024,0.009,0.6,0.002,39.0,33.0
