MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
202007150600,강남구,0.015,0.012,0.3,0.002,6.0,4.0
202007150500,강남구,0.008,0.02,0.3,0.002,5.0,4.0
202007150400,강남구,0.009,0.018,0.3,0.002,6.0,3.0
202007150300,강남구,0.011,0.017,0.3,0.002,5.0,5.0
202007150200,강남구,0.01,0.019,0.3,0.002,6.0,3.0
202007150100,강남구,0.01,0.02,0.3,0.002,6.0,5.0
202007150000,강남구,0.011,0.019,0.3,0.002,6.0,3.0
202007151400,강남구,0.009,0.031,0.3,0.002,12.0,5.0
202007151300,강남구,0.011,0.029,0.3,0.002,10.0,5.0
202007151200,강남구,0.012,0.022,0.3,0.002,9.0,2.0
202007151100,강남구,0.01,0.02,0.3,0.002,4.0,4.0
202007151000,강남구,0.013,0.016,0.3,0.002,9.0,3.0
202007150900,강남구,0.018,0.011,0.3,0.002,11.0,4.0
202007150800,강남구,0.019,0.008,0.3,0.002,9.0,4.0
202007150700,강남구,0.019,0.008,0.3,0.002,9.0,3.0
202007152100,강남구,0.039,0.014,0.4,0.003,19.0,14.0
202007152000,강남구,0.026,0.024,0.3,0.002,13.0,9.0
202007151900,강남구,0.018,0.027,0.3,0.002,12.0,7.0
202007151800,강남구,0.016,0.031,0.3,0.002,11.0,5.0
202007151700,강남구,0.012,0.035,0.3,0.002,10.0,4.0
202007151600,강남구,0.011,0.035,0.3,0.002,9.0,5.0
202007151500,강남구,0.013,0.034,0.3,0.003,11.0,4.0
202007152300,강남구,0.04,0.001,0.5,0.003,20.0,14.0
202007152200,강남구,0.041,0.003,0.4,0.003,19.0,14.0
202007150600,강동구,0.01,0.011,0.3,0.003,10.0,4.0
202007150500,강동구,0.009,0.013,0.3,0.003,5.0,2.0
202007150400,강동구,0.007,0.018,0.2,0.003,11.0,4.0
202007150300,강동구,0.007,0.019,0.2,0.002,11.0,3.0
202007150200,강동구,0.006,0.02,0.2,0.003,11.0,3.0
202007150100,강동구,0.006,0.02,0.2,0.003,7.0,1.0
202007150000,강동구,0.008,0.019,0.2,0.003,8.0,3.0
202007151400,강동구,0.009,0.024,0.2,0.003,11.0,3.0
202007151300,강동구,0.007,0.024,0.2,0.003,14.0,4.0
202007151200,강동구,0.007,0.022,0.3,0.003,8.0,1.0
202007151100,강동구,0.007,0.019,0.2,0.002,9.0,1.0
202007151000,강동구,0.009,0.015,0.3,0.003,19.0,2.0
202007150900,강동구,0.014,0.01,0.3,0.003,13.0,1.0
202007150800,강동구,0.015,0.008,0.3,0.002,10.0,3.0
202007150700,강동구,0.013,0.007,0.3,0.003,7.0,5.0
202007152100,강동구,0.02,0.016,0.3,0.003,14.0,7.0
202007152000,강동구,0.011,0.024,0.3,0.003,15.0,8.0
