MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
202006190600,강남구,0.012,0.038,0.3,0.003,16.0,13.0
202006190500,강남구,0.009,0.043,0.3,0.002,15.0,15.0
202006190400,강남구,0.008,0.045,0.3,0.002,19.0,16.0
202006190300,강남구,0.009,0.041,0.3,0.002,0.0,24.0
202006190200,강남구,0.01,0.04,0.4,0.003,30.0,23.0
202006190100,강남구,0.014,0.054,0.4,0.003,31.0,23.0
202006190000,강남구,0.019,0.034,0.4,0.003,39.0,28.0
202006191400,강남구,0.016,0.072,0.4,0.002,14.0,16.0
202006191300,강남구,0.016,0.053,0.4,0.002,15.0,0.0
202006191200,강남구,0.02,0.04,0.3,0.002,19.0,16.0
202006191100,강남구,0.019,0.033,0.4,0.003,14.0,6.0
202006191000,강남구,0.021,0.031,0.4,0.002,14.0,8.0
202006190900,강남구,0.024,0.028,0.4,0.003,16.0,9.0
202006190800,강남구,0.022,0.024,0.4,0.002,14.0,10.0
202006190700,강남구,0.02,0.028,0.4,0.002,16.0,12.0
202006192100,강남구,0.036,0.025,0.4,0.003,28.0,23.0
202006192000,강남구,0.036,0.029,0.4,0.003,30.0,20.0
202006191900,강남구,0.029,0.049,0.4,0.002,39.0,27.0
202006191800,강남구,0.022,0.081,0.4,0.002,42.0,26.0
202006191700,강남구,0.021,0.081,0.4,0.002,29.0,21.0
202006191600,강남구,0.017,0.077,0.4,0.002,30.0,22.0
202006191500,강남구,0.017,0.0,0.4,0.002,25.0,20.0
202006192300,강남구,0.031,0.024,0.5,0.002,25.0,19.0
202006192200,강남구,0.032,0.025,0.5,0.002,28.0,19.0
202006190600,강동구,0.011,0.029,0.3,0.003,17.0,13.0
202006190500,강동구,0.006,0.041,0.3,0.003,16.0,13.0
202006190400,강동구,0.006,0.041,0.3,0.002,18.0,14.0
202006190300,강동구,0.006,0.04,0.3,0.003,21.0,17.0
202006190200,강동구,0.007,0.035,0.3,0.003,32.0,25.0
202006190100,강동구,0.014,0.028,0.4,0.002,37.0,26.0
