MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
202002110000,강남구,0.069,0.002,0.9,0.004,53.0,29.0
202002110100,강남구,0.065,0.002,0.9,0.004,57.0,31.0
202002110200,강남구,0.06,0.002,0.9,0.004,50.0,33.0
202002110300,강남구,0.052,0.002,0.8,0.004,50.0,30.0
202002110400,강남구,0.048,0.002,0.7,0.003,45.0,28.0
202002110500,강남구,0.048,0.002,0.7,0.004,50.0,33.0
202002110600,강남구,0.045,0.002,0.7,0.004,46.0,32.0
202002110700,강남구,0.045,0.002,0.6,0.003,42.0,27.0
202002110800,강남구,0.049,0.002,0.6,0.003,42.0,25.0
202002110900,강남구,0.051,0.003,0.8,0.004,50.0,32.0
202002111000,강남구,0.05,0.004,0.7,0.004,54.0,33.0
202002111100,강남구,0.061,0.005,0.9,0.004,55.0,32.0
202002111200,강남구,0.063,0.006,0.9,0.005,67.0,44.0
202002111300,강남구,0.06,0.009,0.8,0.004,77.0,43.0
202002111400,강남구,0.048,0.018,0.6,0.004,61.0,41.0
202002111500,강남구,0.046,0.021,0.5,0.004,57.0,31.0
202002111600,강남구,0.05,0.019,0.6,0.004,51.0,31.0
202002111700,강남구,0.05,0.019,0.5,0.003,52.0,33.0
202002111800,강남구,0.046,0.022,0.5,0.003,47.0,28.0
202002111900,강남구,0.063,0.01,0.7,0.004,46.0,24.0
202002112000,강남구,0.07,0.004,0.8,0.005,51.0,34.0
202002112100,강남구,0.072,0.004,0.8,0.006,58.0,34.0
202002112200,강남구,0.075,0.002,0.8,0.006,53.0,32.0
202002112300,강남구,0.064,0.007,0.7,0.005,52.0,35.0
202002110000,강동구,0.077,0.003,1.0,0.003,66.0,41.0
202002110100,강동구,0.067,0.002,0.8,0.004,62.0,44.0
202002110200,강동구,0.06,0.002,0.7,0.003,58.0,40.0
202002110300,강동구,0.054,0.002,0.7,0.003,57.0,37.0
202002110400,강동구,0.057,0.002,0.8,0.003,59.0,41.0
202002110500,강동구,0.053,0.002,0.7,0.003,60.0,40.0
202002110600,강동구,0.05,0.002,0.7,0.003,53.0,39.0
202002110700,강동구,0.053,0.002,0.7,0.003,54.0,39.0
202002110800,강동구,0.064,0.002,0.8,0.003,55.0,40.0
202002110900,강동구,0.064,0.003,0.8,0.003,61.0,44.0
202002111000,강동구,0.053,0.005,0.7,0.004,63.0,42.0
202002111100,강동구,0.048,0.008,0.6,0.004,60.0,39.0
202002111200,강동구,0.054,0.009,0.7,0.004,67.0,44.0
202002111300,강동구,0.052,0.011,0.6,0.005,77.0,51.0
202002111400,강동구,0.048,0.017,0.5,0.004,71.0,45.0
202002111500,강동구,0.044,0.021,0.5,0.004,68.0,41.0
202002111600,강동구,0.045,0.022,0.5,0.004,58.0,36.0
202002111700,강동구,0.049,0.02,0.5,0.004,53.0,36.0
202002111800,강동구,0.06,0.014,0.5,0.004,58.0,36.0
202002111900,강동구,0.081,0.004,0.6,0.004,58.0,33.0
202002112000,강동구,0.09,0.003,0.9,0.004,58.0,33.0
202002112100,강동구,0.087,0.002,0.8,0.005,64.0,38.0
202002112200,강동구,0.095,0.003,1.0,0.005,64.0,42.0
202002112300,강동구,0.1,0.002,1.2,0.005,78.0,46.0
202002110000,강북구,0.033,0.018,0.5,0.002,46.0,27.0
202002110100,강북구,0.037,0.014,0.5,0.003,49.0,29.0
202002110200,강북구,0.041,0.011,0.5,0.002,49.0,29.0
202002110300,강북구,0.051,0.004,0.7,0.002,54.0,31.0
202002110400,강북구,0.053,0.003,0.7,0.002,52.0,32.0
202002110500,강북구,0.051,0.003,0.6,0.002,51.0,33.0
202002110600,강북구,0.052,0.002,0.7,0.002,51.0,31.0
202002110700,강북구,0.052,0.002,0.7,0.002,50.0,34.0
202002110800,강북구,0.051,0.003,0.8,0.002,54.0,34.0
202002110900,강북구,0.055,0.004,1.1,0.003,54.0,35.0
202002111000,강북구,0.05,0.013,1.0,0.004,66.0,41.0
202002111100,강북구,0.04,0.021,0.5,0.004,63.0,40.0
202002111200,강북구,0.042,0.021,0.5,0.004,64.0,40.0
202002111300,강북구,0.044,0.021,0.6,0.004,67.0,42.0
202002111400,강북구,0.046,0.022,0.6,0.004,66.0,39.0
202002111500,강북구,0.049,0.021,0.5,0.003,67.0,38.0
202002111600,강북구,0.053,0.019,0.5,0.003,65.0,36.0
202002111700,강북구,0.05,0.021,0.5,0.003,64.0,36.0
202002111800,강북구,0.044,0.025,0.5,0.003,59.0,34.0
202002111900,강북구,0.06,0.006,0.8,0.004,65.0,40.0
202002112000,강북구,0.067,0.005,0.9,0.005,61.0,40.0
202002112100,강북구,0.065,0.007,0.8,0.005,64.0,46.0
202002112200,강북구,0.07,0.003,0.9,0.005,62.0,43.0
202002112300,강북구,0.067,0.002,0.9,0.004,63.0,40.0
202002110000,강서구,0.068,0.002,1.0,0.011,62.0,28.0
202002110100,강서구,0.073,0.003,1.4,0.011,65.0,29.0
202002110200,강서구,0.079,0.003,1.4,0.006,61.0,30.0
202002110300,강서구,0.077,0.002,1.3,0.005,65.0,34.0
202002110400,강서구,0.072,0.002,1.3,0.005,61.0,33.0
202002110500,강서구,0.07,0.002,1.3,0.005,65.0,33.0
202002110600,강서구,0.062,0.002,1.0,0.004,60.0,32.0
202002110700,강서구,0.061,0.002,0.9,0.004,63.0,31.0
202002110800,강서구,0.06,0.002,0.9,0.004,58.0,31.0
202002110900,강서구,0.053,0.004,0.8,0.004,61.0,30.0
202002111000,강서구,0.05,0.007,0.8,0.004,66.0,31.0
202002111100,강서구,0.052,0.009,0.8,0.004,81.0,32.0
202002111200,강서구,0.053,0.01,0.7,0.004,77.0,38.0
202002111300,강서구,0.054,0.012,0.7,0.004,83.0,42.0
202002111400,강서구,0.047,0.017,0.6,0.004,75.0,38.0
202002111500,강서구,0.029,0.034,0.4,0.004,62.0,27.0
202002111600,강서구,0.028,0.039,0.4,0.004,54.0,29.0
202002111700,강서구,0.026,0.04,0.4,0.006,54.0,27.0
202002111800,강서구,0.036,0.027,0.5,0.009,51.0,29.0
202002111900,강서구,0.063,0.006,0.8,0.014,79.0,38.0
202002112000,강서구,0.072,0.002,0.9,0.013,80.0,41.0
202002112100,강서구,0.078,0.002,1.4,0.015,87.0,49.0
202002112200,강서구,0.083,0.002,1.6,0.016,80.0,47.0
202002112300,강서구,0.09,0.002,1.7,0.011,88.0,51.0
202002110000,관악구,0.072,0.003,1.0,0.004,62.0,35.0
202002110100,관악구,0.074,0.002,1.3,0.004,63.0,39.0
202002110200,관악구,0.069,0.002,1.2,0.004,58.0,34.0
202002110300,관악구,0.068,0.002,1.1,0.004,48.0,28.0
202002110400,관악구,0.065,0.002,1.1,0.004,48.0,26.0
202002110500,관악구,0.064,0.001,1.2,0.004,48.0,28.0
202002110600,관악구,0.059,0.001,1.0,0.004,48.0,28.0
202002110700,관악구,0.06,0.001,1.0,0.004,46.0,29.0
202002110800,관악구,0.061,0.001,1.0,0.003,46.0,28.0
202002110900,관악구,0.061,0.002,1.1,0.004,47.0,31.0
202002111000,관악구,0.056,0.003,1.0,0.004,54.0,34.0
202002111100,관악구,0.053,0.006,0.8,0.004,64.0,39.0
202002111200,관악구,0.058,0.006,0.9,0.004,71.0,44.0
202002111300,관악구,0.061,0.008,0.8,0.005,83.0,51.0
202002111400,관악구,0.056,0.011,0.7,0.005,77.0,46.0
202002111500,관악구,0.04,0.023,0.5,0.004,71.0,37.0
202002111600,관악구,0.032,0.031,0.4,0.004,51.0,29.0
202002111700,관악구,0.032,0.033,0.4,0.004,49.0,27.0
202002111800,관악구,0.04,0.027,0.5,0.005,49.0,25.0
202002111900,관악구,0.067,0.009,0.7,0.007,58.0,32.0
202002112000,관악구,0.08,0.006,0.9,0.008,67.0,37.0
202002112100,관악구,0.083,0.004,1.0,0.007,87.0,56.0
202002112200,관악구,0.082,0.004,1.1,0.006,68.0,41.0
202002112300,관악구,0.085,0.004,1.5,0.006,67.0,42.0
202002110000,광진구,0.053,0.001,1.0,0.002,57.0,29.0
202002110100,광진구,0.049,0.001,1.0,0.002,55.0,44.0
202002110200,광진구,0.045,0.001,1.0,0.002,51.0,32.0
202002110300,광진구,0.043,0.001,0.9,0.002,55.0,32.0
202002110400,광진구,0.04,0.002,0.9,0.002,49.0,32.0
202002110500,광진구,0.039,0.001,0.9,0.002,51.0,30.0
202002110600,광진구,0.027,0.01,0.7,0.002,44.0,27.0
202002110700,광진구,0.04,0.002,0.8,0.002,44.0,31.0
202002110800,광진구,0.041,0.002,0.8,0.002,47.0,24.0
202002110900,광진구,0.037,0.005,0.8,0.002,50.0,28.0
202002111000,광진구,0.034,0.008,0.8,0.002,59.0,32.0
202002111100,광진구,0.036,0.009,0.8,0.003,63.0,32.0
202002111200,광진구,0.04,0.008,0.8,0.003,74.0,42.0
202002111300,광진구,0.044,0.009,0.8,0.003,79.0,44.0
202002111400,광진구,0.035,0.017,0.7,0.003,62.0,36.0
202002111500,광진구,0.033,0.02,0.7,0.003,57.0,35.0
202002111600,광진구,0.034,0.019,0.7,0.002,51.0,29.0
202002111700,광진구,0.039,0.016,0.7,0.002,56.0,29.0
