MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
202002230600,강남구,0.017,0.032,0.4,0.003,24.0,12.0
202002230500,강남구,0.016,0.034,0.4,0.003,23.0,11.0
202002230400,강남구,0.015,0.034,0.4,0.003,22.0,10.0
202002230300,강남구,0.015,0.034,0.4,0.003,24.0,11.0
202002230200,강남구,0.017,0.033,0.4,0.003,26.0,12.0
202002230100,강남구,0.017,0.033,0.4,0.003,29.0,13.0
202002230000,강남구,0.018,0.033,0.4,0.003,31.0,17.0
202002231400,강남구,0.012,0.042,0.3,0.003,17.0,7.0
202002231300,강남구,0.012,0.041,0.3,0.003,22.0,7.0
202002231200,강남구,0.013,0.04,0.3,0.003,16.0,4.0
202002231100,강남구,0.017,0.035,0.4,0.003,22.0,7.0
202002231000,강남구,0.019,0.033,0.4,0.003,21.0,10.0
202002230900,강남구,0.024,0.027,0.4,0.003,19.0,10.0
202002230800,강남구,0.031,0.02,0.4,0.003,21.0,11.0
202002230700,강남구,0.025,0.025,0.4,0.003,22.0,9.0
202002232100,강남구,0.025,0.032,0.4,0.004,21.0,11.0
202002232000,강남구,0.021,0.036,0.4,0.004,18.0,12.0
202002231900,강남구,0.018,0.039,0.4,0.003,19.0,13.0
202002231800,강남구,0.016,0.041,0.3,0.003,19.0,13.0
202002231700,강남구,0.013,0.043,0.3,0.003,21.0,9.0
202002231600,강남구,0.012,0.045,0.3,0.003,19.0,8.0
202002231500,강남구,0.013,0.044,0.3,0.003,21.0,9.0
202002232300,강남구,0.024,0.03,0.4,0.003,18.0,10.0
202002232200,강남구,0.025,0.031,0.4,0.003,19.0,10.0
202002230600,강동구,0.014,0.028,0.4,0.003,25.0,13.0
202002230500,강동구,0.014,0.028,0.4,0.002,27.0,14.0
202002230400,강동구,0.012,0.03,0.3,0.002,28.0,15.0
202002230300,강동구,0.013,0.029,0.3,0.002,30.0,16.0
202002230200,강동구,0.013,0.029,0.4,0.002,32.0,17.0
202002230100,강동구,0.011,0.03,0.4,0.003,39.0,20.0
202002230000,강동구,0.01,0.033,0.4,0.002,36.0,21.0
202002231400,강동구,0.011,0.034,0.3,0.002,23.0,12.0
202002231300,강동구,0.01,0.034,0.3,0.003,23.0,14.0
202002231200,강동구,0.01,0.034,0.3,0.002,23.0,11.0
202002231100,강동구,0.014,0.029,0.3,0.003,24.0,12.0
202002231000,강동구,0.024,0.019,0.4,0.003,31.0,20.0
202002230900,강동구,0.033,0.009,0.5,0.003,27.0,15.0
202002230800,강동구,0.029,0.014,0.4,0.002,27.0,16.0
202002230700,강동구,0.018,0.024,0.4,0.003,26.0,15.0
202002232100,강동구,0.023,0.026,0.4,0.003,25.0,13.0
202002232000,강동구,0.02,0.03,0.3,0.003,28.0,13.0
202002231900,강동구,0.018,0.031,0.3,0.003,23.0,15.0
202002231800,강동구,0.014,0.034,0.3,0.003,22.0,14.0
202002231700,강동구,0.012,0.036,0.3,0.003,27.0,14.0
202002231600,강동구,0.012,0.037,0.3,0.003,27.0,16.0
202002231500,강동구,0.011,0.036,0.3,0.003,24.0,14.0
202002232300,강동구,0.022,0.026,0.4,0.003,22.0,13.0
202002232200,강동구,0.024,0.026,0.4,0.002,23.0,12.0
202002230600,강북구,0.027,0.022,0.4,0.003,28.0,15.0
202002230500,강북구,0.021,0.026,0.3,0.003,30.0,16.0
202002230400,강북구,0.021,0.027,0.3,0.002,30.0,14.0
202002230300,강북구,0.022,0.027,0.3,0.002,33.0,13.0
202002230200,강북구,0.022,0.027,0.4,0.002,35.0,15.0
202002230100,강북구,0.021,0.029,0.3,0.002,35.0,17.0
202002230000,강북구,0.02,0.032,0.3,0.003,39.0,18.0
202002231400,강북구,0.021,0.034,0.3,0.003,27.0,13.0
202002231300,강북구,0.023,0.032,0.3,0.003,31.0,12.0
202002231200,강북구,0.021,0.034,0.3,0.003,22.0,9.0
202002231100,강북구,0.02,0.035,0.3,0.003,36.0,20.0
202002231000,강북구,0.039,0.018,0.5,0.003,34.0,19.0
202002230900,강북구,0.04,0.013,0.5,0.003,28.0,13.0
202002230800,강북구,0.035,0.013,0.5,0.003,29.0,16.0
202002230700,강북구,0.033,0.016,0.4,0.002,29.0,17.0
202002232100,강북구,0.033,0.021,0.5,0.002,27.0,17.0
202002232000,강북구,0.029,0.026,0.4,0.003,24.0,13.0
202002231900,강북구,0.029,0.03,0.4,0.003,27.0,15.0
202002231800,강북구,0.028,0.031,0.3,0.003,27.0,14.0
202002231700,강북구,0.024,0.034,0.3,0.003,24.0,12.0
202002231600,강북구,0.022,0.035,0.3,0.003,23.0,10.0
202002231500,강북구,0.021,0.036,0.3,0.003,25.0,10.0
202002232300,강북구,0.03,0.019,0.4,0.002,24.0,15.0
202002232200,강북구,0.032,0.019,0.4,0.002,23.0,14.0
202002230600,강서구,0.026,0.02,0.4,0.005,21.0,11.0
202002230500,강서구,0.016,0.029,0.4,0.005,24.0,13.0
202002230400,강서구,0.013,0.031,0.3,0.005,24.0,11.0
202002230300,강서구,0.013,0.032,0.4,0.005,26.0,11.0
202002230200,강서구,0.013,0.031,0.4,0.007,29.0,13.0
202002230100,강서구,0.013,0.032,0.5,0.008,32.0,14.0
202002230000,강서구,0.017,0.029,0.4,0.005,34.0,15.0
202002231400,강서구,0.012,0.041,0.3,0.004,22.0,12.0
202002231300,강서구,0.009,0.041,0.3,0.004,25.0,9.0
202002231200,강서구,0.011,0.037,0.3,0.004,21.0,8.0
202002231100,강서구,0.015,0.036,0.3,0.004,22.0,9.0
202002231000,강서구,0.018,0.031,0.3,0.005,22.0,9.0
202002230900,강서구,0.025,0.022,0.4,0.004,21.0,6.0
202002230800,강서구,0.037,0.011,0.5,0.004,22.0,12.0
202002230700,강서구,0.038,0.011,0.4,0.005,22.0,13.0
202002232100,강서구,0.028,0.025,0.4,0.007,24.0,10.0
202002232000,강서구,0.027,0.026,0.5,0.007,29.0,0.0
202002231900,강서구,0.026,0.03,0.4,0.009,0.0,0.0
202002231800,강서구,0.016,0.038,0.3,0.005,21.0,11.0
202002231700,강서구,0.014,0.041,0.3,0.004,20.0,11.0
202002231600,강서구,0.012,0.042,0.3,0.004,19.0,9.0
