MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201903290700,강남구,0.018,0.027,0.3,0.005,26.0,13.0
201903290600,강남구,0.011,0.032,0.3,0.005,28.0,15.0
201903290500,강남구,0.008,0.035,0.2,0.005,29.0,16.0
201903290400,강남구,0.009,0.035,0.2,0.006,33.0,19.0
201903290300,강남구,0.011,0.032,0.3,0.006,33.0,20.0
201903290200,강남구,0.011,0.032,0.3,0.006,36.0,22.0
201903290100,강남구,0.016,0.028,0.3,0.006,37.0,22.0
201903290000,강남구,0.025,0.02,0.3,0.005,37.0,21.0
201903291500,강남구,0.014,0.043,0.3,0.006,35.0,21.0
201903291400,강남구,0.014,0.039,0.3,0.006,32.0,19.0
201903291300,강남구,0.014,0.037,0.3,0.005,30.0,18.0
201903291200,강남구,0.018,0.035,0.3,0.005,29.0,16.0
201903291100,강남구,0.019,0.03,0.3,0.006,26.0,14.0
201903291000,강남구,0.022,0.026,0.3,0.006,28.0,14.0
201903290900,강남구,0.025,0.022,0.3,0.007,29.0,13.0
201903290800,강남구,0.022,0.024,0.3,0.006,26.0,12.0
201903292300,강남구,0.026,0.027,0.5,0.006,30.0,21.0
201903292200,강남구,0.027,0.025,0.5,0.005,28.0,18.0
201903292100,강남구,0.031,0.023,0.5,0.005,34.0,23.0
201903292000,강남구,0.039,0.016,0.5,0.006,39.0,25.0
201903291900,강남구,0.033,0.022,0.4,0.006,43.0,25.0
201903291800,강남구,0.027,0.028,0.4,0.007,43.0,25.0
201903291700,강남구,0.022,0.03,0.3,0.006,47.0,30.0
201903291600,강남구,0.018,0.032,0.3,0.006,41.0,25.0
201903290700,강동구,0.022,0.031,0.4,0.003,33.0,16.0
201903290600,강동구,0.016,0.037,0.3,0.004,33.0,16.0
201903290500,강동구,0.01,0.039,0.3,0.004,38.0,18.0
201903290400,강동구,0.011,0.038,0.4,0.004,41.0,23.0
201903290300,강동구,0.012,0.037,0.4,0.003,42.0,22.0
201903290200,강동구,0.015,0.037,0.4,0.004,38.0,22.0
201903290100,강동구,0.022,0.032,0.4,0.003,40.0,21.0
201903290000,강동구,0.03,0.027,0.4,0.004,38.0,24.0
201903291500,강동구,0.018,0.046,0.4,0.003,40.0,25.0
201903291400,강동구,0.02,0.044,0.4,0.003,37.0,21.0
201903291300,강동구,0.021,0.042,0.4,0.004,39.0,21.0
201903291200,강동구,0.029,0.033,0.4,0.004,33.0,17.0
201903291100,강동구,0.025,0.034,0.4,0.003,33.0,15.0
201903291000,강동구,0.023,0.035,0.3,0.004,30.0,12.0
201903290900,강동구,0.038,0.021,0.4,0.004,35.0,10.0
201903290800,강동구,0.036,0.021,0.4,0.003,32.0,15.0
201903292300,강동구,0.037,0.028,0.5,0.004,35.0,22.0
201903292200,강동구,0.036,0.028,0.5,0.005,32.0,20.0
201903292100,강동구,0.041,0.025,0.5,0.004,40.0,24.0
201903292000,강동구,0.049,0.02,0.5,0.005,44.0,26.0
201903291900,강동구,0.045,0.026,0.5,0.004,51.0,29.0
201903291800,강동구,0.036,0.033,0.5,0.005,52.0,30.0
201903291700,강동구,0.029,0.044,0.4,0.004,52.0,28.0
201903291600,강동구,0.018,0.049,0.4,0.004,42.0,22.0
201903290700,강북구,0.01,0.042,0.3,0.003,32.0,12.0
201903290600,강북구,0.008,0.046,0.3,0.003,34.0,13.0
201903290500,강북구,0.008,0.046,0.3,0.003,36.0,14.0
201903290400,강북구,0.009,0.044,0.4,0.003,36.0,16.0
201903290300,강북구,0.009,0.043,0.4,0.003,51.0,24.0
201903290200,강북구,0.011,0.043,0.4,0.002,45.0,21.0
201903290100,강북구,0.009,0.044,0.4,0.002,46.0,21.0
201903290000,강북구,0.01,0.046,0.3,0.003,44.0,20.0
201903291500,강북구,0.013,0.054,0.4,0.003,45.0,18.0
201903291400,강북구,0.011,0.054,0.4,0.003,41.0,17.0
201903291300,강북구,0.011,0.05,0.4,0.003,40.0,17.0
201903291200,강북구,0.018,0.043,0.4,0.003,34.0,15.0
201903291100,강북구,0.017,0.041,0.4,0.003,32.0,13.0
201903291000,강북구,0.016,0.043,0.4,0.003,29.0,11.0
201903290900,강북구,0.018,0.037,0.4,0.003,34.0,11.0
201903290800,강북구,0.016,0.037,0.4,0.003,30.0,12.0
201903292300,강북구,0.015,0.044,0.4,0.003,36.0,20.0
201903292200,강북구,0.015,0.045,0.4,0.003,33.0,17.0
201903292100,강북구,0.017,0.044,0.4,0.003,35.0,15.0
201903292000,강북구,0.02,0.043,0.4,0.003,41.0,18.0
201903291900,강북구,0.018,0.046,0.4,0.003,48.0,20.0
201903291800,강북구,0.015,0.051,0.4,0.003,51.0,22.0
201903291700,강북구,0.014,0.054,0.4,0.003,56.0,28.0
201903291600,강북구,0.012,0.062,0.4,0.003,46.0,22.0
201903290700,강서구,0.026,0.032,0.4,0.003,33.0,14.0
201903290600,강서구,0.015,0.04,0.3,0.003,31.0,13.0
201903290500,강서구,0.011,0.043,0.3,0.003,32.0,14.0
201903290400,강서구,0.011,0.043,0.3,0.003,35.0,16.0
201903290300,강서구,0.014,0.042,0.4,0.004,39.0,17.0
201903290200,강서구,0.015,0.041,0.5,0.006,42.0,20.0
201903290100,강서구,0.016,0.039,0.5,0.006,48.0,21.0
201903290000,강서구,0.027,0.03,0.4,0.006,47.0,21.0
201903291500,강서구,0.019,0.058,0.3,0.004,48.0,24.0
201903291400,강서구,0.014,0.06,0.3,0.004,34.0,18.0
201903291300,강서구,0.014,0.05,0.3,0.003,34.0,17.0
201903291200,강서구,0.019,0.043,0.3,0.003,34.0,14.0
201903291100,강서구,0.024,0.038,0.4,0.004,38.0,13.0
201903291000,강서구,0.029,0.034,0.4,0.004,34.0,12.0
201903290900,강서구,0.025,0.034,0.4,0.003,36.0,12.0
201903290800,강서구,0.028,0.029,0.4,0.004,35.0,14.0
201903292300,강서구,0.022,0.045,0.4,0.005,38.0,18.0
201903292200,강서구,0.028,0.038,0.4,0.006,34.0,17.0
201903292100,강서구,0.036,0.034,0.4,0.006,38.0,22.0
201903292000,강서구,0.03,0.039,0.4,0.005,37.0,20.0
201903291900,강서구,0.03,0.039,0.4,0.005,41.0,18.0
201903291800,강서구,0.03,0.042,0.5,0.008,42.0,18.0
201903291700,강서구,0.026,0.046,0.4,0.006,46.0,19.0
201903291600,강서구,0.022,0.051,0.4,0.005,47.0,21.0
201903290700,관악구,0.022,0.038,0.3,0.005,32.0,11.0
201903290600,관악구,0.014,0.047,0.2,0.005,33.0,11.0
201903290500,관악구,0.01,0.049,0.2,0.005,38.0,16.0
201903290400,관악구,0.012,0.046,0.3,0.005,35.0,17.0
201903290300,관악구,0.013,0.046,0.3,0.005,42.0,18.0
201903290200,관악구,0.013,0.044,0.3,0.005,47.0,22.0
201903290100,관악구,0.022,0.034,0.3,0.005,47.0,25.0
201903290000,관악구,0.039,0.021,0.4,0.006,48.0,26.0
201903291500,관악구,0.019,0.059,0.3,0.006,59.0,28.0
201903291400,관악구,0.015,0.058,0.3,0.005,49.0,25.0
201903291300,관악구,0.013,0.057,0.2,0.005,39.0,22.0
201903291200,관악구,0.017,0.049,0.3,0.005,41.0,20.0
201903291100,관악구,0.023,0.044,0.3,0.005,40.0,19.0
201903291000,관악구,0.031,0.033,0.4,0.005,42.0,19.0
201903290900,관악구,0.029,0.033,0.3,0.005,38.0,15.0
201903290800,관악구,0.033,0.029,0.3,0.005,35.0,13.0
201903292300,관악구,0.027,0.043,0.3,0.005,39.0,22.0
201903292200,관악구,0.037,0.033,0.4,0.005,45.0,25.0
201903292100,관악구,0.043,0.028,0.4,0.005,49.0,27.0
201903292000,관악구,0.046,0.026,0.4,0.006,49.0,32.0
201903291900,관악구,0.032,0.042,0.3,0.006,48.0,20.0
201903291800,관악구,0.023,0.053,0.3,0.006,47.0,22.0
201903291700,관악구,0.021,0.053,0.3,0.006,54.0,27.0
201903291600,관악구,0.021,0.056,0.3,0.006,62.0,32.0
201903290700,광진구,0.017,0.033,0.4,0.004,31.0,20.0
201903290600,광진구,0.011,0.039,0.4,0.004,29.0,13.0
201903290500,광진구,0.011,0.037,0.4,0.004,29.0,6.0
201903290400,광진구,0.01,0.039,0.5,0.004,33.0,16.0
201903290300,광진구,0.013,0.036,0.5,0.004,39.0,23.0
201903290200,광진구,0.014,0.037,0.5,0.004,33.0,20.0
201903290100,광진구,0.021,0.031,0.5,0.004,42.0,35.0
201903290000,광진구,0.027,0.027,0.5,0.004,41.0,27.0
201903291600,광진구,0.02,0.048,0.5,0.004,52.0,33.0
201903291500,광진구,0.018,0.047,0.6,0.004,50.0,20.0
201903291400,광진구,0.021,0.042,0.5,0.004,43.0,22.0
201903291300,광진구,0.02,0.042,0.6,0.004,42.0,22.0
201903291200,광진구,0.029,0.033,0.6,0.004,43.0,23.0
201903291100,광진구,0.026,0.031,0.5,0.004,37.0,21.0
201903291000,광진구,0.021,0.033,0.5,0.004,31.0,22.0
201903290900,광진구,0.02,0.032,0.5,0.004,30.0,16.0
201903290800,광진구,0.019,0.032,0.5,0.004,27.0,11.0
201903292300,광진구,0.034,0.027,0.6,0.004,32.0,21.0
201903292200,광진구,0.037,0.023,0.6,0.004,34.0,20.0
201903292100,광진구,0.032,0.03,0.6,0.004,36.0,21.0
201903292000,광진구,0.041,0.022,0.6,0.004,43.0,22.0
201903291900,광진구,0.041,0.024,0.7,0.005,52.0,28.0
201903291800,광진구,0.032,0.033,0.6,0.005,56.0,31.0
201903291700,광진구,0.029,0.039,0.6,0.005,62.0,31.0
201903290700,구로구,0.02,0.031,0.2,0.005,28.0,8.0
201903290600,구로구,0.011,0.039,0.2,0.005,30.0,7.0
201903290500,구로구,0.009,0.039,0.2,0.005,33.0,12.0
201903290400,구로구,0.01,0.038,0.2,0.005,32.0,14.0
