MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201902170700,강남구,0.02,0.019,0.5,0.005,30.0,24.0
201902170600,강남구,0.018,0.02,0.5,0.006,32.0,29.0
201902170500,강남구,0.018,0.02,0.7,0.005,37.0,33.0
201902170400,강남구,0.018,0.022,0.5,0.005,36.0,35.0
201902170300,강남구,0.017,0.024,0.5,0.006,44.0,44.0
201902170200,강남구,0.016,0.026,0.6,0.005,45.0,43.0
201902170100,강남구,0.014,0.028,0.5,0.005,44.0,42.0
201902170000,강남구,0.013,0.031,0.5,0.005,45.0,44.0
201902171500,강남구,0.013,0.03,0.4,0.006,0.0,27.0
201902171400,강남구,0.012,0.031,0.4,0.005,28.0,28.0
201902171300,강남구,0.013,0.027,0.4,0.006,31.0,28.0
201902171200,강남구,0.016,0.024,0.5,0.005,28.0,23.0
201902171100,강남구,0.017,0.022,0.5,0.006,24.0,24.0
201902171000,강남구,0.026,0.015,0.5,0.006,25.0,23.0
201902170900,강남구,0.029,0.013,0.5,0.006,29.0,25.0
201902170800,강남구,0.031,0.011,0.5,0.006,25.0,25.0
201902172300,강남구,0.043,0.007,0.6,0.006,28.0,19.0
201902172200,강남구,0.034,0.014,0.5,0.006,31.0,23.0
201902172100,강남구,0.041,0.011,0.6,0.006,38.0,31.0
201902172000,강남구,0.038,0.013,0.5,0.005,37.0,29.0
201902171900,강남구,0.028,0.02,0.5,0.006,35.0,29.0
201902171800,강남구,0.02,0.026,0.5,0.006,32.0,29.0
201902171700,강남구,0.016,0.029,0.5,0.006,30.0,28.0
201902171600,강남구,0.014,0.03,0.4,0.006,28.0,25.0
201902170700,강동구,0.039,0.007,0.7,0.003,61.0,50.0
201902170600,강동구,0.039,0.008,0.7,0.004,59.0,51.0
201902170500,강동구,0.031,0.015,0.6,0.003,48.0,39.0
201902170400,강동구,0.021,0.024,0.5,0.004,45.0,38.0
201902170300,강동구,0.023,0.024,0.6,0.003,55.0,41.0
201902170200,강동구,0.024,0.025,0.6,0.004,51.0,43.0
201902170100,강동구,0.025,0.023,0.6,0.004,52.0,46.0
201902170000,강동구,0.027,0.024,0.6,0.003,55.0,48.0
201902171500,강동구,0.015,0.032,0.4,0.005,35.0,24.0
201902171400,강동구,0.02,0.028,0.4,0.005,36.0,27.0
201902171300,강동구,0.02,0.026,0.5,0.004,36.0,23.0
201902171200,강동구,0.018,0.027,0.5,0.005,34.0,26.0
201902171100,강동구,0.034,0.015,0.6,0.004,54.0,40.0
201902171000,강동구,0.041,0.009,0.8,0.003,50.0,46.0
201902170900,강동구,0.044,0.006,0.8,0.004,53.0,46.0
201902170800,강동구,0.044,0.004,0.7,0.003,58.0,51.0
201902172300,강동구,0.056,0.006,0.5,0.004,36.0,22.0
201902172200,강동구,0.049,0.011,0.5,0.005,40.0,28.0
201902172100,강동구,0.045,0.013,0.5,0.004,42.0,26.0
201902172000,강동구,0.038,0.018,0.5,0.005,38.0,27.0
201902171900,강동구,0.033,0.021,0.5,0.005,34.0,24.0
201902171800,강동구,0.019,0.029,0.4,0.004,30.0,23.0
201902171700,강동구,0.018,0.031,0.4,0.005,34.0,26.0
201902171600,강동구,0.018,0.031,0.4,0.004,29.0,23.0
201902170700,강북구,0.03,0.012,0.6,0.002,32.0,19.0
201902170600,강북구,0.024,0.017,0.6,0.002,37.0,23.0
201902170500,강북구,0.019,0.02,0.6,0.002,44.0,27.0
201902170400,강북구,0.015,0.026,0.6,0.003,52.0,35.0
201902170300,강북구,0.016,0.027,0.6,0.002,61.0,46.0
201902170200,강북구,0.014,0.028,0.6,0.003,66.0,44.0
201902170100,강북구,0.011,0.035,0.6,0.003,64.0,44.0
201902170000,강북구,0.008,0.039,0.6,0.003,65.0,44.0
201902171500,강북구,0.01,0.041,0.4,0.003,37.0,21.0
201902171400,강북구,0.012,0.039,0.5,0.003,37.0,23.0
201902171300,강북구,0.012,0.037,0.4,0.004,38.0,25.0
201902171200,강북구,0.011,0.038,0.4,0.004,45.0,27.0
201902171100,강북구,0.024,0.025,0.6,0.004,56.0,37.0
201902171000,강북구,0.041,0.011,0.9,0.004,57.0,38.0
201902170900,강북구,0.039,0.008,0.8,0.003,39.0,25.0
201902170800,강북구,0.033,0.009,0.7,0.002,35.0,22.0
201902172300,강북구,0.023,0.02,0.5,0.003,30.0,18.0
201902172200,강북구,0.022,0.026,0.6,0.004,37.0,20.0
201902172100,강북구,0.021,0.03,0.5,0.006,39.0,25.0
201902172000,강북구,0.028,0.026,0.6,0.005,42.0,27.0
201902171900,강북구,0.025,0.029,0.7,0.004,43.0,25.0
201902171800,강북구,0.014,0.039,0.5,0.004,36.0,22.0
201902171700,강북구,0.011,0.042,0.4,0.004,31.0,21.0
201902171600,강북구,0.013,0.041,0.4,0.004,31.0,21.0
201902170700,강서구,0.037,0.01,0.7,0.004,42.0,23.0
201902170600,강서구,0.022,0.024,0.5,0.004,34.0,20.0
