MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201907080700,강남구,0.014,0.026,0.2,0.005,11.0,6.0
201907080600,강남구,0.01,0.031,0.2,0.004,11.0,7.0
201907080500,강남구,0.006,0.034,0.2,0.003,13.0,6.0
201907080400,강남구,0.005,0.035,0.2,0.004,11.0,6.0
201907080300,강남구,0.005,0.035,0.2,0.005,12.0,8.0
201907080200,강남구,0.005,0.034,0.2,0.004,12.0,7.0
201907080100,강남구,0.007,0.033,0.2,0.004,12.0,8.0
201907080000,강남구,0.008,0.033,0.2,0.005,13.0,9.0
201907081400,강남구,0.011,0.034,0.2,0.003,8.0,4.0
201907081300,강남구,0.011,0.033,0.2,0.005,11.0,3.0
201907081200,강남구,0.012,0.029,0.2,0.005,11.0,4.0
201907081100,강남구,0.012,0.028,0.3,0.004,7.0,3.0
201907081000,강남구,0.012,0.028,0.3,0.005,10.0,3.0
201907080900,강남구,0.017,0.025,0.4,0.004,14.0,6.0
201907080800,강남구,0.014,0.026,0.2,0.005,12.0,6.0
201907082200,강남구,0.01,0.028,0.2,0.004,11.0,6.0
201907082100,강남구,0.012,0.027,0.2,0.003,12.0,7.0
201907082000,강남구,0.015,0.025,0.3,0.005,12.0,6.0
201907081900,강남구,0.013,0.027,0.3,0.004,13.0,6.0
201907081800,강남구,0.014,0.028,0.2,0.005,12.0,3.0
201907081700,강남구,0.014,0.03,0.2,0.005,10.0,2.0
201907081600,강남구,0.013,0.031,0.2,0.004,11.0,4.0
201907081500,강남구,0.015,0.03,0.3,0.005,14.0,4.0
201907082300,강남구,0.011,0.026,0.2,0.005,10.0,6.0
201907080700,강동구,0.012,0.03,0.3,0.003,8.0,5.0
201907080600,강동구,0.006,0.035,0.2,0.003,11.0,7.0
201907080500,강동구,0.005,0.035,0.2,0.003,13.0,5.0
201907080400,강동구,0.004,0.036,0.2,0.003,11.0,7.0
201907080300,강동구,0.003,0.037,0.2,0.003,11.0,6.0
201907080200,강동구,0.003,0.035,0.2,0.003,12.0,8.0
201907080100,강동구,0.004,0.035,0.3,0.003,11.0,6.0
201907080000,강동구,0.004,0.035,0.2,0.003,13.0,7.0
201907081400,강동구,0.007,0.036,0.2,0.003,5.0,3.0
201907081300,강동구,0.005,0.036,0.2,0.003,8.0,5.0
201907081200,강동구,0.007,0.033,0.2,0.003,8.0,3.0
201907081100,강동구,0.008,0.032,0.3,0.003,9.0,4.0
201907081000,강동구,0.009,0.03,0.3,0.003,11.0,4.0
201907080900,강동구,0.014,0.028,0.3,0.003,13.0,5.0
201907080800,강동구,0.015,0.027,0.3,0.003,13.0,6.0
201907082200,강동구,0.008,0.031,0.3,0.003,10.0,6.0
201907082100,강동구,0.01,0.031,0.3,0.003,13.0,7.0
201907082000,강동구,0.011,0.031,0.3,0.003,11.0,7.0
201907081900,강동구,0.009,0.032,0.3,0.002,10.0,8.0
201907081800,강동구,0.009,0.033,0.2,0.003,14.0,7.0
201907081700,강동구,0.007,0.035,0.2,0.003,6.0,3.0
201907081600,강동구,0.006,0.036,0.2,0.003,8.0,2.0
201907081500,강동구,0.007,0.036,0.2,0.003,8.0,2.0
201907082300,강동구,0.007,0.03,0.2,0.003,14.0,4.0
201907080600,강북구,0.007,0.034,0.2,0.002,12.0,6.0
201907080500,강북구,0.005,0.037,0.2,0.002,12.0,7.0
201907080400,강북구,0.004,0.038,0.2,0.002,13.0,6.0
201907080300,강북구,0.004,0.038,0.2,0.002,13.0,8.0
201907080200,강북구,0.004,0.038,0.2,0.002,13.0,7.0
201907080100,강북구,0.008,0.036,0.2,0.002,17.0,6.0
201907080000,강북구,0.008,0.036,0.2,0.002,14.0,7.0
201907081400,강북구,0.008,0.039,0.2,0.002,7.0,2.0
201907081300,강북구,0.008,0.038,0.3,0.002,7.0,1.0
201907081200,강북구,0.007,0.036,0.2,0.002,7.0,1.0
201907081100,강북구,0.008,0.035,0.3,0.002,11.0,4.0
201907081000,강북구,0.01,0.034,0.3,0.002,11.0,4.0
201907080900,강북구,0.013,0.031,0.3,0.002,8.0,1.0
201907080800,강북구,0.01,0.033,0.2,0.002,12.0,3.0
201907080700,강북구,0.008,0.033,0.3,0.002,14.0,6.0
201907082200,강북구,0.008,0.033,0.2,0.002,11.0,6.0
201907082100,강북구,0.008,0.034,0.3,0.002,11.0,3.0
201907082000,강북구,0.008,0.034,0.2,0.002,11.0,5.0
201907081900,강북구,0.01,0.034,0.2,0.002,7.0,5.0
201907081800,강북구,0.01,0.035,0.2,0.003,13.0,7.0
201907081700,강북구,0.007,0.038,0.2,0.002,7.0,3.0
201907081600,강북구,0.008,0.038,0.2,0.002,6.0,1.0
201907081500,강북구,0.009,0.038,0.2,0.003,7.0,4.0
201907082300,강북구,0.006,0.033,0.2,0.002,9.0,3.0
201907080700,강서구,0.014,0.036,0.3,0.002,8.0,5.0
201907080600,강서구,0.01,0.04,0.3,0.003,8.0,7.0
201907080500,강서구,0.007,0.043,0.2,0.003,7.0,8.0
201907080400,강서구,0.006,0.043,0.2,0.002,8.0,6.0
201907080300,강서구,0.005,0.044,0.2,0.002,12.0,6.0
201907080200,강서구,0.006,0.042,0.2,0.002,11.0,7.0
201907080100,강서구,0.009,0.041,0.2,0.003,11.0,6.0
201907080000,강서구,0.01,0.04,0.2,0.002,10.0,7.0
201907081500,강서구,0.013,0.047,0.2,0.003,3.0,4.0
201907081400,강서구,0.012,0.047,0.2,0.003,5.0,3.0
201907081300,강서구,0.011,0.044,0.2,0.003,7.0,3.0
201907081200,강서구,0.014,0.04,0.3,0.003,8.0,4.0
201907081100,강서구,0.016,0.035,0.3,0.003,15.0,2.0
201907081000,강서구,0.017,0.033,0.3,0.003,10.0,5.0
201907080900,강서구,0.019,0.032,0.3,0.003,9.0,4.0
201907080800,강서구,0.018,0.032,0.3,0.002,8.0,6.0
201907082200,강서구,0.014,0.035,0.3,0.006,8.0,6.0
201907082100,강서구,0.013,0.036,0.2,0.006,8.0,5.0
201907082000,강서구,0.016,0.034,0.3,0.006,12.0,7.0
201907081900,강서구,0.014,0.038,0.3,0.006,11.0,6.0
201907081800,강서구,0.013,0.042,0.3,0.005,10.0,6.0
