MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
202001140000,강남구,0.033,0.013,0.5,0.003,20.0,14.0
202001140100,강남구,0.03,0.016,0.5,0.003,19.0,16.0
202001140200,강남구,0.031,0.014,0.5,0.003,20.0,14.0
202001140300,강남구,0.033,0.012,0.6,0.003,22.0,18.0
202001140400,강남구,0.033,0.013,0.6,0.003,25.0,19.0
202001140500,강남구,0.042,0.002,0.6,0.003,27.0,22.0
202001140600,강남구,0.042,0.002,0.6,0.003,28.0,20.0
202001140700,강남구,0.039,0.003,0.6,0.003,28.0,22.0
202001140800,강남구,0.046,0.002,0.8,0.003,28.0,20.0
202001140900,강남구,0.044,0.002,0.8,0.003,34.0,23.0
202001141000,강남구,0.042,0.004,0.7,0.003,36.0,23.0
202001141100,강남구,0.044,0.005,0.8,0.003,38.0,23.0
202001141200,강남구,0.043,0.007,0.7,0.004,38.0,23.0
202001141300,강남구,0.045,0.01,0.8,0.004,40.0,28.0
202001141400,강남구,0.045,0.011,0.7,0.004,39.0,31.0
202001141500,강남구,0.037,0.017,0.6,0.004,37.0,28.0
202001141600,강남구,0.039,0.014,0.6,0.003,31.0,21.0
202001141700,강남구,0.032,0.019,0.4,0.003,29.0,19.0
202001141800,강남구,0.039,0.013,0.4,0.002,19.0,14.0
202001141900,강남구,0.043,0.01,0.5,0.003,24.0,13.0
202001142000,강남구,0.033,0.017,0.5,0.003,23.0,14.0
202001142100,강남구,0.029,0.02,0.5,0.003,23.0,16.0
202001142200,강남구,0.032,0.017,0.5,0.003,26.0,18.0
202001142300,강남구,0.03,0.019,0.6,0.004,24.0,16.0
202001140000,강동구,0.05,0.003,0.5,0.003,28.0,19.0
202001140100,강동구,0.051,0.002,0.6,0.004,31.0,20.0
202001140200,강동구,0.046,0.004,0.6,0.004,31.0,22.0
202001140300,강동구,0.048,0.002,0.6,0.003,37.0,25.0
202001140400,강동구,0.045,0.002,0.7,0.004,37.0,25.0
202001140500,강동구,0.042,0.002,0.6,0.004,35.0,26.0
202001140600,강동구,0.041,0.002,0.7,0.003,37.0,26.0
202001140700,강동구,0.039,0.002,0.6,0.003,36.0,29.0
202001140800,강동구,0.044,0.002,0.7,0.003,38.0,27.0
202001140900,강동구,0.046,0.002,0.7,0.003,42.0,31.0
202001141000,강동구,0.039,0.004,0.6,0.003,47.0,30.0
202001141100,강동구,0.038,0.008,0.6,0.003,48.0,31.0
202001141200,강동구,0.035,0.011,0.6,0.004,45.0,30.0
202001141300,강동구,0.036,0.012,0.6,0.004,42.0,32.0
202001141400,강동구,0.038,0.012,0.6,0.005,43.0,31.0
202001141500,강동구,0.048,0.009,0.7,0.004,49.0,40.0
202001141600,강동구,0.042,0.011,0.5,0.004,45.0,33.0
202001141700,강동구,0.043,0.01,0.5,0.005,41.0,30.0
202001141800,강동구,0.046,0.008,0.4,0.003,28.0,21.0
202001141900,강동구,0.044,0.01,0.5,0.004,19.0,15.0
202001142000,강동구,0.038,0.013,0.5,0.004,21.0,14.0
202001142100,강동구,0.036,0.014,0.5,0.004,22.0,16.0
202001142200,강동구,0.038,0.012,0.5,0.004,25.0,18.0
202001142300,강동구,0.038,0.012,0.5,0.004,28.0,23.0
202001140000,강북구,0.03,0.014,0.5,0.002,24.0,16.0
202001140100,강북구,0.025,0.016,0.4,0.002,22.0,16.0
202001140200,강북구,0.027,0.015,0.5,0.002,22.0,15.0
202001140300,강북구,0.027,0.015,0.5,0.002,26.0,17.0
202001140400,강북구,0.027,0.014,0.6,0.002,34.0,25.0
202001140500,강북구,0.026,0.014,0.5,0.002,29.0,21.0
202001140600,강북구,0.033,0.009,0.6,0.002,29.0,22.0
202001140700,강북구,0.037,0.006,0.7,0.002,29.0,23.0
202001140800,강북구,0.035,0.008,0.5,0.002,30.0,22.0
202001140900,강북구,0.043,0.004,0.7,0.002,32.0,22.0
