MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201305172300,강남구,0.04,0.038,0.4,0.005,40.0,16.0
201305172200,강남구,0.034,0.051,0.4,0.006,38.0,17.0
201305172100,강남구,0.035,0.053,0.4,0.006,32.0,15.0
201305172000,강남구,0.034,0.061,0.3,0.007,52.0,23.0
201305171900,강남구,0.032,0.064,0.3,0.005,29.0,13.0
201305171800,강남구,0.017,0.076,0.3,0.005,26.0,13.0
201305171700,강남구,0.018,0.074,0.3,0.004,22.0,11.0
201305171600,강남구,0.017,0.072,0.3,0.005,27.0,11.0
201305171500,강남구,0.021,0.064,0.3,0.004,26.0,9.0
201305171400,강남구,0.016,0.059,0.3,0.004,26.0,13.0
201305171300,강남구,0.017,0.055,0.3,0.004,23.0,9.0
201305171200,강남구,0.018,0.055,0.3,0.004,17.0,11.0
201305171100,강남구,0.017,0.05,0.3,0.004,18.0,6.0
201305171000,강남구,0.024,0.039,0.3,0.003,19.0,11.0
201305170900,강남구,0.032,0.026,0.3,0.004,19.0,9.0
201305170800,강남구,0.025,0.03,0.3,0.004,18.0,11.0
201305170700,강남구,0.022,0.033,0.3,0.004,16.0,9.0
201305170600,강남구,0.018,0.036,0.3,0.004,21.0,11.0
201305170500,강남구,0.016,0.043,0.3,0.004,16.0,7.0
201305170400,강남구,0.014,0.05,0.3,0.004,12.0,10.0
201305170300,강남구,0.016,0.046,0.3,0.004,18.0,5.0
201305170200,강남구,0.017,0.046,0.3,0.004,15.0,12.0
201305170100,강남구,0.027,0.037,0.3,0.004,15.0,10.0
201305170000,강남구,0.039,0.028,0.3,0.004,21.0,7.0
201305172300,강동구,0.044,0.022,0.6,0.003,32.0,14.0
201305172200,강동구,0.036,0.029,0.5,0.003,37.0,21.0
201305172100,강동구,0.035,0.034,0.5,0.004,40.0,9.0
201305172000,강동구,0.033,0.036,0.5,0.004,34.0,15.0
201305171900,강동구,0.022,0.047,0.4,0.003,24.0,12.0
201305171800,강동구,0.018,0.053,0.4,0.003,28.0,9.0
201305171700,강동구,0.016,0.062,0.3,0.003,26.0,11.0
201305171600,강동구,0.014,0.057,0.4,0.003,22.0,10.0
201305171500,강동구,0.014,0.046,0.4,0.003,22.0,10.0
201305171400,강동구,0.013,0.044,0.4,0.003,21.0,9.0
201305171300,강동구,0.013,0.04,0.4,0.003,21.0,7.0
201305171200,강동구,0.013,0.034,0.4,0.003,14.0,8.0
201305171100,강동구,0.013,0.033,0.4,0.003,15.0,4.0
201305171000,강동구,0.017,0.031,0.4,0.003,16.0,11.0
201305170900,강동구,0.022,0.023,0.4,0.003,21.0,7.0
201305170800,강동구,0.027,0.018,0.4,0.003,17.0,10.0
201305170700,강동구,0.023,0.019,0.4,0.003,13.0,8.0
201305170600,강동구,0.02,0.024,0.4,0.003,12.0,4.0
201305170500,강동구,0.013,0.03,0.4,0.002,11.0,9.0
201305170400,강동구,0.012,0.032,0.4,0.002,15.0,8.0
201305170300,강동구,0.013,0.031,0.4,0.003,14.0,6.0
201305170200,강동구,0.013,0.031,0.3,0.003,12.0,6.0
201305170100,강동구,0.017,0.027,0.4,0.003,16.0,11.0
201305170000,강동구,0.018,0.027,0.4,0.002,12.0,9.0
201305172300,강북구,0.034,0.033,0.3,0.004,33.0,19.0
201305172200,강북구,0.029,0.037,0.3,0.004,38.0,22.0
201305172100,강북구,0.027,0.041,0.3,0.004,42.0,22.0
201305172000,강북구,0.033,0.042,0.3,0.005,52.0,28.0
201305171900,강북구,0.031,0.047,0.3,0.005,44.0,22.0
201305171800,강북구,0.023,0.053,0.3,0.004,30.0,13.0
201305171700,강북구,0.017,0.056,0.2,0.003,29.0,15.0
201305171600,강북구,0.018,0.052,0.3,0.003,28.0,10.0
201305171500,강북구,0.017,0.05,0.2,0.004,28.0,8.0
201305171400,강북구,0.016,0.048,0.2,0.003,21.0,12.0
201305171300,강북구,0.014,0.045,0.2,0.004,17.0,11.0
201305171200,강북구,0.014,0.044,0.2,0.003,17.0,10.0
201305171100,강북구,0.014,0.044,0.2,0.004,9.0,5.0
201305171000,강북구,0.018,0.037,0.2,0.004,27.0,11.0
201305170900,강북구,0.023,0.031,0.2,0.003,17.0,6.0
201305170800,강북구,0.026,0.025,0.3,0.004,27.0,9.0
201305170700,강북구,0.031,0.023,0.3,0.003,19.0,13.0
201305170600,강북구,0.041,0.014,0.3,0.003,22.0,6.0
201305170500,강북구,0.012,0.039,0.2,0.003,18.0,8.0
201305170400,강북구,0.01,0.04,0.2,0.004,19.0,10.0
201305170300,강북구,0.012,0.041,0.2,0.003,22.0,5.0
201305170200,강북구,0.021,0.038,0.2,0.003,20.0,9.0
201305170100,강북구,0.027,0.034,0.2,0.003,19.0,11.0
201305170000,강북구,0.032,0.033,0.2,0.003,22.0,8.0
201305172300,강서구,0.033,0.044,0.4,0.009,38.0,11.0
201305172200,강서구,0.031,0.049,0.4,0.008,34.0,11.0
201305172100,강서구,0.032,0.053,0.4,0.008,34.0,10.0
201305172000,강서구,0.03,0.065,0.4,0.01,36.0,10.0
201305171900,강서구,0.027,0.068,0.4,0.008,30.0,9.0
201305171800,강서구,0.028,0.072,0.4,0.009,43.0,9.0
201305171700,강서구,0.02,0.081,0.4,0.006,27.0,8.0
201305171600,강서구,0.018,0.077,0.3,0.004,23.0,8.0
