MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201006192300,강남구,0.032,0.019,0.3,0.004,61.0,49.0
201006192200,강남구,0.023,0.033,0.3,0.004,58.0,45.0
201006192100,강남구,0.033,0.027,0.4,0.004,56.0,50.0
201006192000,강남구,0.042,0.022,0.4,0.004,45.0,37.0
201006191900,강남구,0.045,0.019,0.4,0.005,44.0,29.0
201006191800,강남구,0.042,0.021,0.3,0.003,30.0,24.0
201006191700,강남구,0.033,0.027,0.3,0.003,35.0,27.0
201006191600,강남구,0.046,0.025,0.4,0.004,84.0,75.0
201006191500,강남구,0.044,0.032,0.6,0.005,127.0,107.0
201006191400,강남구,0.053,0.021,0.7,0.004,132.0,85.0
201006191300,강남구,0.044,0.03,0.6,0.004,61.0,45.0
201006191200,강남구,0.028,0.035,0.3,0.003,46.0,25.0
201006191100,강남구,0.032,0.026,0.4,0.003,59.0,32.0
201006191000,강남구,0.037,0.015,0.5,0.004,65.0,30.0
201006190900,강남구,0.027,0.02,0.5,0.004,115.0,45.0
201006190800,강남구,0.033,0.015,0.6,0.003,103.0,61.0
201006190700,강남구,0.032,0.014,0.6,0.003,65.0,45.0
201006190600,강남구,0.019,0.023,0.7,0.003,52.0,46.0
201006190500,강남구,0.026,0.022,0.9,0.004,98.0,68.0
201006190400,강남구,0.041,0.006,0.6,0.004,123.0,79.0
201006190300,강남구,0.036,0.012,0.5,0.004,79.0,55.0
201006190200,강남구,0.024,0.024,0.4,0.004,88.0,65.0
201006190100,강남구,0.059,0.007,0.5,0.004,83.0,57.0
201006190000,강남구,0.072,0.003,0.7,0.003,79.0,58.0
201006192300,강북구,0.036,0.019,0.4,0.005,66.0,28.0
201006192200,강북구,0.034,0.024,0.4,0.005,68.0,41.0
201006192100,강북구,0.035,0.028,0.4,0.006,55.0,41.0
201006192000,강북구,0.025,0.04,0.3,0.005,54.0,37.0
201006191900,강북구,0.026,0.037,0.3,0.005,42.0,27.0
201006191800,강북구,0.025,0.038,0.3,0.005,32.0,21.0
201006191700,강북구,0.027,0.043,0.3,0.006,58.0,24.0
201006191600,강북구,0.028,0.051,0.4,0.006,88.0,21.0
201006191500,강북구,0.022,0.059,0.5,0.006,120.0,44.0
201006191400,강북구,0.027,0.048,0.6,0.005,131.0,81.0
201006191300,강북구,0.034,0.044,0.4,0.006,82.0,42.0
201006191200,강북구,0.033,0.039,0.4,0.007,57.0,35.0
201006191100,강북구,0.03,0.036,0.4,0.006,76.0,19.0
201006191000,강북구,0.036,0.023,0.4,0.006,91.0,39.0
201006190900,강북구,0.038,0.014,0.4,0.005,97.0,56.0
201006190800,강북구,0.039,0.014,0.5,0.005,123.0,69.0
201006190700,강북구,0.034,0.015,0.5,0.005,110.0,66.0
201006190600,강북구,0.026,0.018,0.4,0.005,76.0,52.0
201006190500,강북구,0.021,0.024,0.4,0.005,73.0,47.0
201006190400,강북구,0.025,0.021,0.4,0.005,80.0,40.0
201006190300,강북구,0.028,0.02,0.5,0.006,86.0,56.0
201006190200,강북구,0.028,0.024,0.5,0.005,90.0,56.0
201006190100,강북구,0.038,0.019,0.5,0.005,90.0,54.0
201006190000,강북구,0.044,0.019,0.5,0.005,79.0,49.0
201006192300,강서구,0.032,0.018,0.0,0.008,66.0,52.0
201006192200,강서구,0.038,0.016,0.0,0.008,78.0,65.0
201006192100,강서구,0.039,0.023,0.0,0.008,61.0,43.0
201006192000,강서구,0.034,0.033,0.0,0.006,46.0,37.0
201006191900,강서구,0.028,0.034,0.0,0.005,37.0,28.0
201006191800,강서구,0.026,0.037,0.0,0.006,31.0,26.0
201006191700,강서구,0.02,0.04,0.0,0.007,33.0,25.0
201006191600,강서구,0.022,0.041,0.0,0.007,55.0,53.0
201006191500,강서구,0.026,0.049,0.0,0.008,80.0,81.0
201006191400,강서구,0.029,0.043,0.0,0.007,101.0,88.0
201006191300,강서구,0.032,0.034,0.0,0.007,135.0,91.0
201006191200,강서구,0.028,0.045,0.0,0.007,123.0,83.0
