MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201308242300,강남구,0.037,0.025,0.5,0.005,47.0,27.0
201308242200,강남구,0.033,0.032,0.4,0.005,50.0,27.0
201308242100,강남구,0.035,0.031,0.4,0.005,37.0,24.0
201308242000,강남구,0.033,0.038,0.4,0.004,31.0,16.0
201308241900,강남구,0.027,0.049,0.3,0.005,35.0,16.0
201308241800,강남구,0.024,0.069,0.3,0.005,39.0,28.0
201308241700,강남구,0.024,0.097,0.4,0.006,45.0,31.0
201308241600,강남구,0.029,0.097,0.4,0.006,36.0,27.0
201308241500,강남구,0.031,0.063,0.4,0.006,31.0,19.0
201308241400,강남구,0.024,0.054,0.3,0.005,29.0,20.0
201308241300,강남구,0.035,0.041,0.4,0.006,30.0,21.0
201308241200,강남구,0.034,0.031,0.4,0.005,39.0,28.0
201308241100,강남구,0.035,0.017,0.4,0.005,33.0,22.0
201308241000,강남구,0.035,0.008,0.4,0.005,28.0,23.0
201308240900,강남구,0.03,0.006,0.4,0.005,32.0,25.0
201308240800,강남구,0.028,0.003,0.4,0.005,26.0,32.0
201308240700,강남구,0.024,0.002,0.4,0.006,34.0,24.0
201308240600,강남구,0.024,0.002,0.4,0.005,29.0,16.0
201308240500,강남구,0.03,0.002,0.4,0.005,34.0,22.0
201308240400,강남구,0.03,0.002,0.4,0.005,32.0,20.0
201308240300,강남구,0.035,0.002,0.5,0.005,30.0,20.0
201308240200,강남구,0.04,0.002,0.4,0.005,33.0,20.0
201308240100,강남구,0.039,0.002,0.4,0.005,26.0,18.0
201308240000,강남구,0.036,0.002,0.3,0.005,23.0,16.0
201308242300,강동구,0.06,0.002,0.6,0.003,40.0,28.0
201308242200,강동구,0.05,0.014,0.6,0.003,40.0,24.0
201308242100,강동구,0.038,0.031,0.6,0.004,38.0,26.0
201308242000,강동구,0.03,0.042,0.5,0.004,22.0,15.0
201308241900,강동구,0.026,0.057,0.4,0.003,27.0,14.0
201308241800,강동구,0.019,0.076,0.4,0.005,31.0,24.0
201308241700,강동구,0.024,0.097,0.5,0.005,33.0,21.0
201308241600,강동구,0.031,0.077,0.5,0.004,23.0,17.0
201308241500,강동구,0.03,0.061,0.5,0.004,25.0,15.0
201308241400,강동구,0.028,0.056,0.5,0.004,25.0,13.0
201308241300,강동구,0.016,0.06,0.4,0.004,24.0,13.0
201308241200,강동구,0.021,0.042,0.4,0.003,36.0,21.0
201308241100,강동구,0.022,0.028,0.4,0.004,26.0,11.0
201308241000,강동구,0.021,0.018,0.4,0.003,29.0,17.0
201308240900,강동구,0.026,0.009,0.5,0.004,24.0,11.0
201308240800,강동구,0.028,0.004,0.5,0.004,26.0,15.0
201308240700,강동구,0.027,0.002,0.4,0.004,25.0,13.0
201308240600,강동구,0.024,0.001,0.4,0.003,27.0,12.0
201308240500,강동구,0.024,0.002,0.5,0.004,27.0,11.0
201308240400,강동구,0.024,0.002,0.5,0.003,28.0,17.0
201308240300,강동구,0.032,0.002,0.5,0.004,27.0,15.0
201308240200,강동구,0.033,0.002,0.5,0.004,26.0,13.0
201308240100,강동구,0.039,0.002,0.5,0.004,25.0,17.0
201308240000,강동구,0.039,0.001,0.5,0.004,25.0,16.0
201308242300,강북구,0.026,0.035,0.4,0.004,40.0,18.0
201308242200,강북구,0.025,0.036,0.4,0.004,42.0,17.0
201308242100,강북구,0.026,0.036,0.4,0.005,40.0,19.0
201308242000,강북구,0.033,0.032,0.4,0.005,51.0,17.0
201308241900,강북구,0.028,0.04,0.3,0.005,29.0,10.0
201308241800,강북구,0.021,0.057,0.3,0.004,25.0,11.0
201308241700,강북구,0.019,0.071,0.3,0.004,26.0,12.0
201308241600,강북구,0.017,0.089,0.3,0.005,36.0,15.0
201308241500,강북구,0.019,0.083,0.3,0.005,20.0,13.0
201308241400,강북구,0.016,0.066,0.3,0.004,23.0,11.0
201308241300,강북구,0.023,0.053,0.3,0.005,28.0,11.0
201308241200,강북구,0.026,0.038,0.3,0.004,27.0,15.0
201308241100,강북구,0.027,0.025,0.3,0.005,26.0,20.0
201308241000,강북구,0.026,0.016,0.3,0.004,27.0,15.0
201308240900,강북구,0.021,0.015,0.3,0.004,23.0,18.0
201308240800,강북구,0.026,0.008,0.3,0.004,30.0,20.0
201308240700,강북구,0.025,0.004,0.3,0.004,30.0,25.0
201308240600,강북구,0.028,0.004,0.3,0.004,31.0,12.0
201308240500,강북구,0.027,0.005,0.3,0.004,32.0,12.0
201308240400,강북구,0.024,0.008,0.3,0.004,25.0,12.0
201308240300,강북구,0.018,0.015,0.2,0.004,30.0,13.0
201308240200,강북구,0.028,0.009,0.3,0.004,30.0,9.0
201308240100,강북구,0.027,0.015,0.2,0.005,27.0,9.0
201308240000,강북구,0.033,0.008,0.3,0.005,24.0,11.0
201308242300,강서구,0.031,0.032,0.6,0.007,44.0,15.0
201308242200,강서구,0.032,0.035,0.6,0.008,46.0,14.0
201308242100,강서구,0.045,0.027,0.6,0.008,47.0,14.0
201308242000,강서구,0.033,0.039,0.6,0.009,50.0,13.0
201308241900,강서구,0.017,0.053,0.5,0.005,44.0,14.0
201308241800,강서구,0.014,0.058,0.5,0.006,30.0,15.0
201308241700,강서구,0.015,0.063,0.5,0.006,34.0,16.0
201308241600,강서구,0.014,0.077,0.5,0.005,42.0,15.0
201308241500,강서구,0.017,0.087,0.5,0.007,25.0,16.0
201308241400,강서구,0.023,0.057,0.5,0.006,23.0,16.0
201308241300,강서구,0.034,0.042,0.6,0.006,32.0,16.0
201308241200,강서구,0.035,0.038,0.6,0.007,31.0,17.0
201308241100,강서구,0.043,0.024,0.6,0.006,27.0,16.0
201308241000,강서구,0.042,0.015,0.6,0.006,30.0,15.0
201308240900,강서구,0.041,0.009,0.7,0.007,33.0,14.0
201308240800,강서구,0.038,0.006,0.7,0.007,30.0,13.0
201308240700,강서구,0.033,0.004,0.6,0.007,28.0,12.0
201308240600,강서구,0.034,0.004,0.6,0.005,22.0,12.0
201308240500,강서구,0.032,0.007,0.5,0.007,28.0,12.0
201308240400,강서구,0.037,0.006,0.5,0.006,29.0,12.0
201308240300,강서구,0.039,0.008,0.5,0.006,21.0,12.0
201308240200,강서구,0.046,0.009,0.5,0.006,24.0,12.0
201308240100,강서구,0.053,0.005,0.5,0.007,27.0,13.0
201308240000,강서구,0.049,0.006,0.5,0.01,31.0,13.0
