69820,100,1
70725,100,1
71391,100,1
71394,100,1
71946,100,1
72259,100,1
72308,100,1
72720,100,1
72778,100,2
72783,100,1
73012,100,1
74150,100,1
74158,100,1
74994,100,2
75042,100,1
75196,100,1
75407,100,1
75523,100,1
75638,100,3
76184,100,1
77251,100,1
77968,100,1
78028,100,1
80138,100,1
80647,100,1
80905,100,2
81364,100,1
81707,100,1
81843,100,1
82001,100,1
82371,100,2
82436,100,1
84061,100,1
84106,100,1
84219,100,1
84984,100,3
85169,100,5
86163,100,1
86309,100,2
86552,100,2
87269,100,2
87506,100,1
87674,100,5
87714,100,1
88457,100,1
88754,100,2
89428,100,1
90862,100,1
91602,100,1
91710,100,1
92217,100,3
92484,100,1
92999,100,1
93617,100,1
93790,100,2
93829,100,2
94230,100,1
94370,100,2
94389,100,1
94402,100,1
94430,100,1
94743,100,1
94905,100,1
95452,100,2
95805,100,1
96141,100,2
96500,100,2
96725,100,1
96925,100,1
97893,100,2
98072,100,2
98488,100,1
100001,100,1
100197,100,1
100463,100,1
100660,100,2
100673,100,1
100799,100,1
100914,100,1
101329,100,3
101500,100,1
101558,100,1
101662,100,2
101766,100,2
102307,100,1
102901,100,1
103167,100,3
104771,100,1
105172,100,1
105552,100,1
106274,100,1
106407,100,1
106728,100,1
107426,100,2
107616,100,1
107654,100,2
108094,100,1
108681,100,2
108739,100,1
110047,100,1
110782,100,1
111729,100,1
112369,100,1
112863,100,1
113107,100,1
113306,100,1
113410,100,1
113491,100,2
113749,100,1
114432,100,1
114620,100,1
114696,100,1
114753,100,1
114869,100,1
114904,100,1
116168,100,1
116586,100,1
117016,100,2
117589,100,1
117676,100,1
117995,100,2
118077,100,1
118150,100,1
118795,100,1
119657,100,2
120518,100,1
121186,100,2
121615,100,2
121795,100,1
123063,100,1
123863,100,2
124431,100,2
124844,100,2
125117,100,1
125286,100,1
26513,1001,1
13413,1004,1
42232,1005,1
47111,1005,1
57742,1005,1
75177,1005,1
82806,1005,1
24914,1006,1
52680,1006,1
64706,1006,1
88540,1006,1
3763,1009,1
25682,1009,1
34924,1009,1
58776,1009,4
77876,1009,1
86774,1009,1
94363,1009,1
104253,1009,1
18194,101,1
18493,101,1
21957,101,1
23965,101,1
25682,101,2
26781,101,3
29803,101,1
30946,101,3
32417,101,2
35433,101,1
40436,101,1
41465,101,1
42312,101,1
45670,101,1
46576,101,3
46984,101,3
49689,101,1
51442,101,1
53177,101,1
57752,101,2
74304,101,1
75042,101,1
78350,101,4
78741,101,1
80392,101,1
84069,101,1
91710,101,1
92698,101,1
100230,101,1
108674,101,3
109863,101,1
112406,101,3
117589,101,1
120357,101,1
120500,101,1
47111,1017,1
2205,102,1
2236,102,1
2981,102,2
3198,102,1
3681,102,1
4065,102,2
4297,102,2
4637,102,1
6270,102,2
6469,102,1
6788,102,1
6972,102,1
7356,102,1
9025,102,1
9837,102,1
10289,102,1
11209,102,1
11660,102,1
12434,102,1
12695,102,1
13059,102,1
15334,102,1
15991,102,2
17137,102,1
18064,102,2
18194,102,2
18482,102,2
19390,102,1
19811,102,1
20635,102,1
20745,102,2
21990,102,1
22526,102,1
22580,102,1
22742,102,1
24269,102,1
24657,102,1
24914,102,1
27250,102,1
27394,102,2
27545,102,1
28108,102,1
29712,102,1
30001,102,1
30553,102,1
30977,102,1
31778,102,1
32332,102,1
32779,102,2
34000,102,1
34357,102,4
35405,102,1
35750,102,1
35763,102,2
35956,102,7
37301,102,1
38032,102,1
38221,102,1
39012,102,2
39370,102,1
39372,102,1
40199,102,6
40854,102,1
41619,102,1
41915,102,1
41945,102,1
42229,102,1
42312,102,1
43239,102,2
43926,102,1
45244,102,1
45246,102,2
45930,102,1
46131,102,1
46194,102,1
46520,102,6
47035,102,1
47297,102,1
47573,102,2
48015,102,1
48748,102,1
49133,102,1
49689,102,1
49803,102,1
50498,102,2
51798,102,1
52159,102,1
52912,102,2
53177,102,1
53205,102,1
54767,102,1
55124,102,2
55596,102,2
55648,102,1
56610,102,1
57047,102,1
57124,102,1
57752,102,1
58272,102,1
59664,102,1
59717,102,1
59919,102,1
60257,102,1
61552,102,1
61778,102,2
64378,102,1
64383,102,2
65006,102,1
65008,102,1
65583,102,1
65740,102,1
66445,102,1
66948,102,1
69408,102,1
69733,102,2
70245,102,1
70381,102,1
70683,102,1
71984,102,1
72720,102,1
72803,102,1
72966,102,1
73190,102,1
73220,102,1
75042,102,1
75196,102,3
75660,102,2
76145,102,3
76150,102,2
76260,102,1
76637,102,2
76713,102,1
77058,102,1
77087,102,1
77120,102,3
77726,102,1
77821,102,1
78112,102,1
78619,102,1
78831,102,2
79697,102,1
79787,102,1
80129,102,1
80617,102,1
81843,102,1
82436,102,1
83240,102,1
83811,102,1
84106,102,2
85208,102,1
85644,102,1
86204,102,2
86309,102,1
86490,102,1
86560,102,1
86936,102,1
87097,102,2
87674,102,5
89185,102,1
89195,102,1
89384,102,1
89822,102,1
90659,102,1
91138,102,1
91166,102,1
91338,102,1
91944,102,1
92544,102,2
92698,102,1
94259,102,3
94354,102,1
94637,102,1
95021,102,1
95449,102,1
95452,102,2
96116,102,1
96500,102,1
96559,102,4
98398,102,1
99598,102,1
99925,102,1
100042,102,1
101934,102,1
102165,102,1
102291,102,2
103167,102,4
104081,102,2
104830,102,2
105172,102,1
105219,102,3
106320,102,1
106603,102,1
106788,102,1
107426,102,2
108101,102,2
110894,102,1
112125,102,1
112176,102,1
112292,102,1
113410,102,1
114897,102,1
116620,102,1
116968,102,1
117287,102,1
117295,102,2
117589,102,1
117676,102,2
119622,102,1
120549,102,2
120700,102,1
122137,102,2
18194,103,2
24904,103,1
25682,103,1
26781,103,2
27545,103,2
29170,103,2
29803,103,2
40436,103,1
42557,103,1
46576,103,3
46984,103,1
53177,103,1
58806,103,1
71042,103,1
74304,103,1
75042,103,1
78741,103,1
84069,103,1
91945,103,1
93013,103,1
100230,103,1
102110,103,1
108674,103,2
108680,103,1
117589,103,1
3090,107,5
4864,107,4
10284,107,4
10693,107,2
13413,107,5
14287,107,1
16613,107,1
27861,107,1
29803,107,4
31940,107,1
33415,107,4
34093,107,4
35443,107,1
39702,107,2
43033,107,1
44703,107,2
54891,107,1
61523,107,1
64383,107,2
71984,107,6
80948,107,1
82436,107,4
88041,107,7
88950,107,2
91384,107,1
91945,107,1
91963,107,1
92896,107,4
95486,107,1
97861,107,1
114432,107,1
116072,107,1
118295,107,1
120270,107,7
12027,108,1
31492,108,1
35768,108,4
36654,108,1
41336,108,1
62872,108,1
77979,108,4
78112,108,1
80119,108,3
80942,108,1
97443,108,1
97883,108,1
99496,108,1
183,112,1
690,112,1
4260,112,1
8407,112,2
8757,112,1
9078,112,1
10598,112,2
11416,112,2
12213,112,3
15801,112,2
15987,112,2
15991,112,1
16081,112,1
17054,112,1
17215,112,1
18747,112,1
19034,112,2
19175,112,1
19708,112,1
19887,112,1
20488,112,1
23030,112,1
26669,112,1
27250,112,1
28299,112,1
28538,112,3
29803,112,2
30553,112,1
30665,112,1
30946,112,3
31316,112,1
32417,112,1
33726,112,1
34363,112,1
36740,112,1
36749,112,1
37841,112,1
38185,112,1
40251,112,2
41659,112,2
43033,112,1
43786,112,1
44155,112,3
45244,112,2
47297,112,1
49689,112,1
49943,112,1
51768,112,1
51798,112,1
52302,112,2
52912,112,1
53452,112,1
53587,112,1
54891,112,2
58408,112,1
59062,112,1
59142,112,1
67377,112,2
68767,112,1
68774,112,1
69782,112,1
71797,112,4
71946,112,2
72778,112,1
74638,112,1
76713,112,2
76991,112,1
78229,112,1
79679,112,1
80942,112,1
81707,112,2
81843,112,3
87415,112,1
87506,112,1
87805,112,1
88457,112,1
88481,112,1
88674,112,1
88874,112,1
89439,112,1
91602,112,1
92896,112,3
93192,112,1
93547,112,1
98225,112,3
98303,112,1
98620,112,1
99489,112,1
100110,112,1
100914,112,1
101540,112,1
101633,112,2
101872,112,1
102901,112,2
103751,112,2
105190,112,1
107017,112,1
107600,112,3
108680,112,2
110122,112,2
110434,112,1
110630,112,1
111032,112,1
114205,112,1
118077,112,1
118648,112,2
119186,112,2
119954,112,1
120549,112,1
124901,112,3
310,119,2
2406,119,1
22389,119,1
27158,119,1
37289,119,2
42229,119,2
53978,119,4
64706,119,1
65470,119,1
69469,119,2
100474,119,1
106605,119,1
53211,120,2
54891,120,1
78350,120,2
94363,120,2
2140,121,1
4065,121,1
6899,121,1
9025,121,1
10598,121,1
12213,121,1
12326,121,1
13817,121,1
16526,121,1
17301,121,1
19560,121,1
23273,121,1
24858,121,1
29170,121,2
31325,121,1
49967,121,3
53177,121,3
63617,121,4
71526,121,1
71797,121,1
73339,121,1
76534,121,1
87674,121,1
87782,121,3
88041,121,1
89560,121,1
95500,121,1
98225,121,2
99377,121,1
107426,121,1
111032,121,1
116383,121,1
124510,121,1
125468,121,1
1528,122,3
3763,122,1
4065,122,2
12213,122,1
12428,122,1
17250,122,1
17301,122,1
24454,122,1
26781,122,1
27777,122,3
28603,122,3
28979,122,2
29509,122,1
39589,122,2
44802,122,1
46425,122,3
49072,122,2
49643,122,1
52474,122,1
54369,122,1
64474,122,1
66054,122,1
69469,122,1
70766,122,1
75474,122,1
77864,122,1
77979,122,1
79563,122,4
89185,122,2
89439,122,1
92160,122,1
93013,122,1
97914,122,1
99237,122,1
99312,122,1
103433,122,1
103807,122,1
107426,122,1
110395,122,1
111032,122,2
116383,122,1
117589,122,1
118677,122,1
121800,122,1
10973,123,1
30631,123,1
33152,123,1
51947,123,1
60181,123,1
91602,123,2
92882,123,1
121186,123,1
530,124,1
2693,124,1
5226,124,1
6584,124,1
7631,124,1
9985,124,1
10178,124,2
12753,124,1
15912,124,1
15973,124,1
16196,124,1
17054,124,1
17355,124,1
19139,124,2
20967,124,1
21801,124,1
22742,124,1
23245,124,1
23545,124,1
26474,124,1
26669,124,1
26762,124,2
29170,124,5
30688,124,1
30878,124,5
33417,124,1
38024,124,1
39860,124,2
40502,124,1
41781,124,1
42071,124,1
43063,124,1
45756,124,2
45994,124,1
46680,124,1
47341,124,1
48181,124,2
50498,124,1
51057,124,2
51286,124,2
53999,124,1
58355,124,1
59142,124,1
60573,124,2
62776,124,1
62859,124,1
64035,124,1
64706,124,2
66597,124,1
69953,124,1
71797,124,1
72465,124,3
75559,124,1
76609,124,1
76637,124,1
77165,124,1
77726,124,1
78390,124,1
80548,124,1
80948,124,1
81878,124,1
84503,124,1
86881,124,1
87674,124,2
90135,124,1
92555,124,1
93013,124,2
94230,124,1
94259,124,1
95847,124,1
96445,124,2
97883,124,1
101973,124,1
102570,124,1
107046,124,5
108674,124,1
108869,124,1
109652,124,1
110094,124,1
111115,124,1
112297,124,1
112914,124,1
113408,124,1
113618,124,1
114107,124,1
114472,124,1
114901,124,1
117589,124,2
118677,124,1
120442,124,2
121377,124,4
124901,124,1
2406,127,1
6369,127,1
7245,127,1
7778,127,3
8407,127,1
18482,127,1
19829,127,1
23273,127,1
23626,127,2
24960,127,1
26518,127,1
26652,127,1
27059,127,2
28493,127,1
29509,127,1
30808,127,1
34053,127,1
39860,127,1
41508,127,1
43558,127,1
44939,127,1
45059,127,1
46270,127,1
49137,127,1
51249,127,1
52680,127,1
58665,127,2
66402,127,1
68956,127,1
72259,127,1
75042,127,1
79679,127,1
81068,127,1
86552,127,1
89428,127,1
89785,127,1
91150,127,1
91945,127,1
99040,127,1
102570,127,1
102901,127,1
103751,127,1
108739,127,1
109331,127,1
109474,127,1
111228,127,2
113107,127,1
116716,127,1
117589,127,1
121176,127,1
122381,127,3
124661,127,1
966,128,2
6270,128,1
6994,128,1
14879,128,1
17301,128,1
19708,128,1
19811,128,1
21741,128,1
21801,128,1
29170,128,1
36589,128,1
39087,128,1
45844,128,1
46682,128,1
47369,128,1
58544,128,1
60803,128,1
64456,128,1
64720,128,1
66341,128,1
66603,128,1
69024,128,1
71216,128,1
75042,128,1
77176,128,2
85880,128,1
93494,128,1
95263,128,1
99183,128,1
100374,128,1
104784,128,1
108674,128,1
114051,128,2
116069,128,2
117866,128,1
120438,128,3
120442,128,1
120903,128,1
123863,128,2
125274,128,2
992,129,1
2406,129,2
5121,129,1
6270,129,1
10848,129,2
15801,129,2
16949,129,1
18053,129,1
18194,129,1
20087,129,1
25682,129,1
26781,129,1
27059,129,1
29185,129,1
30615,129,1
35768,129,1
35956,129,1
41508,129,1
43558,129,1
47546,129,1
48685,129,1
50640,129,1
52680,129,1
53041,129,1
58457,129,1
64699,129,1
75042,129,1
78111,129,1
85169,129,2
87694,129,1
89195,129,1
90164,129,1
92698,129,1
94746,129,1
94886,129,1
102901,129,1
105844,129,1
106382,129,1
108674,129,1
118295,129,1
5901,130,2
13978,130,1
27250,130,2
29803,130,6
30191,130,1
33415,130,1
37841,130,2
48239,130,2
55140,130,2
71779,130,1
72783,130,4
77176,130,1
77392,130,1
77979,130,1
109863,130,1
110325,130,1
114051,130,1
2406,131,1
4065,131,1
53978,131,3
69469,131,2
76181,131,1
93013,131,2
106605,131,1
2406,134,2
2691,134,1
6369,134,1
7810,134,6
8824,134,1
12213,134,1
13978,134,1
16419,134,1
17215,134,2
19887,134,1
24858,134,2
25682,134,3
29185,134,1
32025,134,1
33415,134,1
34816,134,1
36654,134,1
37289,134,2
38388,134,2
38888,134,1
39780,134,1
40780,134,1
40781,134,1
41760,134,2
42312,134,1
43033,134,2
45670,134,1
46576,134,2
46815,134,1
47341,134,1
49967,134,1
51493,134,5
52394,134,1
53177,134,2
53999,134,4
55140,134,3
58355,134,1
60924,134,7
62872,134,1
64720,134,1
65470,134,1
65524,134,1
66280,134,1
73644,134,1
76751,134,1
78282,134,2
78350,134,4
81843,134,1
84743,134,1
89195,134,1
90459,134,1
90826,134,1
92698,134,1
92882,134,1
94169,134,3
107046,134,2
108674,134,2
108680,134,1
108928,134,1
109329,134,1
118648,134,3
121721,134,2
123063,134,1
125092,134,2
53999,136,1
16,137,1
690,137,2
966,137,2
1181,137,1
1989,137,1
2183,137,3
2316,137,1
2977,137,1
3541,137,2
4864,137,1
7349,137,4
8246,137,2
8757,137,1
8911,137,1
9751,137,1
11440,137,2
12834,137,1
13059,137,1
14351,137,1
15801,137,1
15991,137,1
16506,137,1
17054,137,7
19372,137,1
21392,137,1
22526,137,1
24761,137,1
24904,137,1
25385,137,1
25682,137,4
26298,137,1
26669,137,1
28299,137,2
28758,137,1
28909,137,1
29170,137,1
29442,137,1
29803,137,2
31319,137,1
32145,137,1
35925,137,1
37435,137,1
38990,137,1
40261,137,1
40780,137,1
41465,137,2
42571,137,1
43045,137,2
45244,137,3
45425,137,1
46725,137,1
49104,137,2
49400,137,1
50947,137,1
51990,137,1
52302,137,1
52873,137,1
54229,137,1
55788,137,1
58413,137,1
60181,137,1
60703,137,2
60718,137,1
61874,137,4
62324,137,1
62872,137,1
63024,137,1
66069,137,1
66148,137,1
67632,137,1
68774,137,6
69700,137,1
72361,137,4
72518,137,1
76260,137,8
76282,137,1
77095,137,2
78350,137,1
79605,137,2
81843,137,2
83687,137,1
84235,137,1
84861,137,1
85413,137,1
86253,137,5
86434,137,1
88422,137,2
88481,137,2
88798,137,1
89560,137,1
93494,137,1
94746,137,1
95392,137,1
96445,137,1
101023,137,1
104212,137,1
104533,137,2
106605,137,1
107102,137,1
108110,137,1
109488,137,1
110094,137,1
111178,137,1
113434,137,2
113702,137,1
116105,137,1
116620,137,3
119750,137,2
120549,137,1
121929,137,1
123620,137,2
125274,137,1
310,138,2
992,138,1
2691,138,2
3681,138,4
4864,138,1
5901,138,1
6054,138,4
6135,138,2
7810,138,1
8246,138,2
9078,138,1
9786,138,1
10932,138,3
11054,138,4
11209,138,1
11416,138,3
13059,138,1
13978,138,1
16055,138,1
16974,138,1
17301,138,1
19708,138,4
19811,138,2
19829,138,2
22526,138,2
23890,138,1
24761,138,1
24904,138,2
25179,138,1
27059,138,1
27899,138,1
27976,138,1
30665,138,1
32417,138,1
33415,138,1
34000,138,1
34357,138,1
34363,138,1
35956,138,1
36654,138,1
37841,138,1
39370,138,1
40390,138,1
42071,138,2
42324,138,1
45059,138,1
45244,138,2
47035,138,2
47944,138,1
48912,138,1
50640,138,1
52343,138,1
53587,138,2
55920,138,1
56353,138,1
57047,138,1
57626,138,1
57843,138,1
58848,138,1
60534,138,1
61448,138,1
63121,138,1
64297,138,1
64699,138,1
64706,138,1
66341,138,1
68767,138,2
68774,138,1
69469,138,1
69672,138,1
71066,138,1
72518,138,1
73067,138,1
74895,138,1
76181,138,2
76260,138,2
77979,138,2
78253,138,1
78648,138,2
80948,138,1
81737,138,3
83421,138,1
86309,138,1
87814,138,1
88481,138,1
89623,138,1
89936,138,1
91150,138,1
91628,138,1
91636,138,1
91710,138,1
91945,138,1
94746,138,2
95021,138,1
95392,138,1
96066,138,1
98620,138,2
98985,138,1
100306,138,1
100963,138,2
101329,138,1
103807,138,1
110094,138,4
111517,138,1
113408,138,1
113542,138,1
116105,138,1
117364,138,2
117516,138,1
118539,138,2
120903,138,1
121176,138,2
121428,138,1
122277,138,2
123620,138,2
124635,138,1
124771,138,1
114,139,1
2152,139,1
3901,139,1
4275,139,1
4807,139,2
4859,139,1
4864,139,1
5121,139,4
5551,139,1
6347,139,1
6560,139,2
7864,139,1
9078,139,2
9113,139,4
9524,139,1
10185,139,1
12828,139,1
13678,139,1
14685,139,1
14828,139,1
18482,139,2
18878,139,1
19204,139,1
19931,139,1
21171,139,1
21670,139,1
21858,139,1
21879,139,2
22150,139,2
22227,139,1
22345,139,1
22812,139,1
23621,139,2
23808,139,1
25151,139,1
26378,139,1
26573,139,1
27707,139,1
28885,139,1
29509,139,2
30284,139,3
30361,139,1
30565,139,1
30808,139,1
32381,139,4
33593,139,4
33663,139,2
35750,139,2
37867,139,1
39654,139,1
39763,139,2
40176,139,1
41429,139,2
42158,139,3
42229,139,14
45668,139,1
47887,139,3
48181,139,1
49137,139,2
49333,139,2
51249,139,2
52343,139,1
55544,139,3
56848,139,1
56868,139,4
59552,139,2
60101,139,1
61717,139,1
61778,139,1
62978,139,1
63121,139,2
63198,139,2
63679,139,3
64154,139,1
65918,139,1
66402,139,1
66472,139,1
67375,139,5
68774,139,7
71797,139,3
75042,139,1
75196,139,1
77768,139,1
79125,139,1
80725,139,1
81455,139,1
81864,139,1
82806,139,1
83421,139,1
84219,139,1
84705,139,2
85966,139,1
92471,139,1
93013,139,1
93182,139,2
93547,139,1
93685,139,1
94461,139,2
95011,139,3
96864,139,1
96925,139,2
97240,139,1
98225,139,3
99786,139,2
100799,139,1
104903,139,3
106407,139,4
107017,139,2
107102,139,2
108270,139,3
108674,139,3
109545,139,6
113034,139,1
113434,139,1
114753,139,1
114813,139,3
119491,139,1
120067,139,1
120159,139,1
120549,139,1
122216,139,5
124678,139,1
124927,139,2
220,140,1
966,140,1
1282,140,1
2406,140,3
2981,140,1
6302,140,5
6369,140,1
6994,140,1
11603,140,3
12326,140,1
17190,140,2
23030,140,2
29509,140,1
34201,140,1
35773,140,1
35956,140,6
36344,140,1
36654,140,1
38435,140,2
41508,140,1
42571,140,2
44155,140,1
45953,140,4
46117,140,2
47944,140,1
52912,140,1
53625,140,1
56610,140,2
57047,140,1
57770,140,1
60260,140,1
63297,140,1
69505,140,1
71946,140,1
72720,140,1
76751,140,2
77545,140,1
79679,140,1
79920,140,1
84124,140,2
90167,140,1
91602,140,1
92698,140,1
94886,140,1
99902,140,1
99925,140,1
100903,140,1
101872,140,1
102307,140,1
105190,140,1
105523,140,1
106417,140,3
107046,140,2
108680,140,1
110383,140,2
110434,140,3
113017,140,1
116620,140,1
117016,140,1
117589,140,1
120270,140,4
121176,140,1
121807,140,5
122277,140,1
124431,140,1
124844,140,1
125518,140,4
992,141,1
3541,141,1
5901,141,1
7810,141,1
10913,141,1
14706,141,1
17605,141,1
23605,141,1
30951,141,1
32381,141,1
35433,141,1
35956,141,2
37998,141,1
49004,141,1
51235,141,1
53978,141,1
58413,141,1
58848,141,1
60181,141,1
63121,141,1
80392,141,1
86253,141,1
86774,141,1
98620,141,1
451,142,1
5876,142,1
6369,142,1
9078,142,3
11416,142,2
15973,142,2
23605,142,1
34253,142,1
35956,142,1
36028,142,1
44660,142,3
45244,142,1
47341,142,1
50498,142,1
53978,142,3
63121,142,1
64706,142,1
69672,142,1
71797,142,1
76145,142,1
80392,142,1
82680,142,1
87098,142,1
89026,142,1
96607,142,1
99377,142,1
110672,142,1
113523,142,1
114869,142,1
117181,142,2
117550,142,1
117842,142,1
120442,142,2
125274,142,1
225,143,2
723,143,2
2183,143,1
5901,143,2
6469,143,3
9029,143,1
12213,143,1
15784,143,1
15973,143,1
16878,143,2
18878,143,1
20784,143,2
21334,143,1
22227,143,1
23663,143,1
24363,143,1
26781,143,1
27059,143,1
27250,143,2
28740,143,1
29396,143,1
30129,143,1
30495,143,1
33152,143,1
33663,143,1
34053,143,1
35956,143,2
39447,143,2
42312,143,1
42545,143,1
42571,143,1
43073,143,1
44802,143,1
45756,143,1
48463,143,1
50387,143,1
50498,143,2
53448,143,1
53625,143,1
55544,143,1
63591,143,1
66341,143,2
67632,143,1
69469,143,1
70051,143,1
70725,143,1
72778,143,1
74682,143,2
77176,143,4
79567,143,1
82680,143,1
84705,143,1
86253,143,1
91847,143,1
92863,143,1
92896,143,1
93685,143,1
94886,143,2
97452,143,1
104253,143,1
108655,143,1
109863,143,3
110318,143,1
111178,143,1
111250,143,1
114205,143,2
114802,143,1
117016,143,4
118023,143,1
118539,143,1
690,145,1
1282,145,1
10305,145,1
10598,145,1
12213,145,1
14879,145,2
15973,145,1
16144,145,1
17750,145,3
24952,145,1
26429,145,2
29396,145,1
29803,145,1
30030,145,1
34053,145,1
34357,145,1
36344,145,1
37114,145,1
38896,145,5
38909,145,1
47803,145,2
48807,145,1
52493,145,2
53387,145,3
53999,145,3
55510,145,1
57181,145,1
59919,145,1
60181,145,1
62859,145,3
65470,145,1
66558,145,1
72335,145,1
74304,145,1
74899,145,1
75939,145,1
76751,145,2
76908,145,3
79347,145,1
81915,145,4
82891,145,1
86253,145,1
86731,145,1
88540,145,5
90135,145,1
94113,145,1
100110,145,1
100331,145,1
102137,145,1
103751,145,3
104241,145,2
106096,145,1
106728,145,3
106984,145,1
107046,145,1
108680,145,2
110094,145,2
113300,145,1
117676,145,2
119039,145,1
119049,145,1
119858,145,1
120497,145,2
120549,145,17
120931,145,1
123620,145,2
124431,145,1
220,146,1
16878,146,1
22526,146,1
25682,146,2
35956,146,1
43033,146,1
43558,146,1
43958,146,1
45244,146,1
47341,146,1
50498,146,1
57833,146,1
58355,146,1
60703,146,2
61509,146,2
67622,146,1
69932,146,1
84213,146,3
85775,146,1
87674,146,1
91398,146,1
92882,146,1
94169,146,1
100388,146,1
116191,146,1
117866,146,1
120549,146,1
3198,148,1
18878,148,1
25588,148,1
25682,148,2
30946,148,1
34253,148,1
35956,148,1
36179,148,1
36337,148,1
36740,148,1
39370,148,1
41465,148,1
43033,148,3
45668,148,1
60927,148,2
75042,148,1
76150,148,1
82245,148,3
85966,148,1
86204,148,2
89003,148,1
89560,148,1
89881,148,1
90164,148,2
98830,148,1
101302,148,1
102717,148,1
105190,148,1
107426,148,1
108680,148,4
110318,148,1
112821,148,1
117589,148,1
117903,148,1
120438,148,1
121176,148,2
121341,148,1
123833,148,1
3897,149,1
6302,149,1
8259,149,1
8579,149,1
13887,149,1
16003,149,1
19708,149,3
19863,149,1
23788,149,1
25179,149,1
26518,149,1
29803,149,2
33683,149,1
34253,149,1
36740,149,2
37476,149,1
37867,149,1
38847,149,1
41659,149,5
42229,149,1
42401,149,1
42929,149,1
43926,149,1
45668,149,1
46206,149,1
46836,149,1
47035,149,1
47341,149,2
49104,149,1
49690,149,1
50427,149,1
53041,149,1
55648,149,1
58457,149,1
59162,149,1
59990,149,1
60181,149,2
62135,149,1
63121,149,1
63617,149,1
64759,149,1
66777,149,1
70051,149,1
72875,149,1
73644,149,1
74680,149,1
78582,149,1
78988,149,1
84213,149,1
86356,149,1
87674,149,1
87805,149,1
89716,149,1
91602,149,1
91945,149,4
94259,149,1
98501,149,1
101503,149,1
102717,149,1
103658,149,1
105190,149,1
106603,149,1
110318,149,1
113107,149,1
113408,149,1
114902,149,1
117589,149,1
118930,149,1
119947,149,1
120357,149,1
120731,149,1
121807,149,3
123620,149,1
123863,149,1
17750,150,1
46682,150,1
47192,150,1
48181,150,1
53177,150,1
62776,150,1
81843,150,1
85636,150,2
115001,150,1
120549,150,1
3897,151,1
17750,151,1
18194,151,1
27158,151,1
48181,151,1
58806,151,2
81843,151,1
85966,151,1
87674,151,2
9457,153,1
11416,153,1
15973,153,1
32152,153,1
35956,153,1
41659,153,2
53041,153,1
53452,153,2
77979,153,1
85169,153,1
94169,153,1
120500,153,1
120549,153,1
120891,153,1
123863,153,1
11927,154,1
18375,154,1
34253,154,1
58208,154,2
60483,154,2
67632,154,1
89296,154,2
98644,154,1
102192,154,1
105219,154,1
114696,154,1
125286,154,1
1669,155,1
2693,155,1
3198,155,1
8690,155,1
10028,155,1
27394,155,1
34924,155,1
52784,155,1
58053,155,1
63200,155,1
77366,155,1
89195,155,1
91130,155,1
94743,155,1
96832,155,1
100197,155,1
110094,155,1
125334,155,1
23445,156,1
30553,156,1
34816,156,1
54286,156,1
65008,156,1
71326,156,1
72778,156,1
83261,156,1
103386,156,1
112125,156,1
117842,156,1
748,157,1
1669,157,1
30808,157,1
35060,157,1
36874,157,2
38435,157,1
38622,157,1
38822,157,1
49137,157,1
49643,157,1
52596,157,1
53452,157,1
63200,157,1
67622,157,2
77979,157,1
83631,157,1
84213,157,1
