MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201411142300,강남구,0.034,0.015,0.3,0.007,41.0,22.0
201411142200,강남구,0.061,0.002,0.5,0.007,48.0,21.0
201411142100,강남구,0.062,0.001,0.6,0.006,39.0,24.0
201411142000,강남구,0.053,0.004,0.4,0.006,36.0,20.0
201411141900,강남구,0.041,0.011,0.3,0.006,34.0,17.0
201411141800,강남구,0.04,0.014,0.3,0.006,44.0,29.0
201411141700,강남구,0.035,0.019,0.2,0.007,35.0,14.0
201411141600,강남구,0.028,0.025,0.2,0.008,22.0,10.0
201411141500,강남구,0.025,0.026,0.2,0.009,34.0,17.0
201411141400,강남구,0.026,0.027,0.2,0.008,31.0,17.0
201411141300,강남구,0.03,0.021,0.2,0.006,27.0,21.0
201411141200,강남구,0.043,0.013,0.3,0.007,29.0,17.0
201411141100,강남구,0.046,0.01,0.4,0.006,22.0,9.0
201411141000,강남구,0.05,0.005,0.5,0.004,29.0,12.0
201411140900,강남구,0.054,0.003,0.6,0.004,27.0,12.0
201411140800,강남구,0.051,0.002,0.5,0.004,20.0,7.0
201411140700,강남구,0.049,0.001,0.3,0.004,25.0,12.0
201411140600,강남구,0.045,0.001,0.3,0.004,16.0,8.0
201411140500,강남구,0.04,0.004,0.3,0.004,22.0,12.0
201411140400,강남구,0.044,0.001,0.4,0.004,23.0,9.0
201411140300,강남구,0.044,0.001,0.3,0.004,20.0,13.0
201411140200,강남구,0.047,0.002,0.3,0.004,22.0,9.0
201411140100,강남구,0.047,0.002,0.3,0.004,16.0,0.0
201411140000,강남구,0.046,0.003,0.3,0.004,20.0,9.0
201411142300,강동구,0.058,0.002,0.8,0.006,50.0,29.0
201411142200,강동구,0.06,0.002,0.9,0.006,52.0,28.0
201411142100,강동구,0.059,0.001,0.9,0.007,37.0,37.0
201411142000,강동구,0.054,0.002,0.7,0.007,35.0,17.0
201411141900,강동구,0.05,0.004,0.6,0.006,33.0,16.0
201411141800,강동구,0.044,0.008,0.5,0.007,34.0,19.0
201411141700,강동구,0.033,0.017,0.5,0.008,32.0,16.0
201411141600,강동구,0.022,0.027,0.4,0.009,32.0,14.0
201411141500,강동구,0.021,0.026,0.4,0.008,32.0,17.0
