MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201010192300,강남구,0.08,0.001,0.8,0.007,97.0,66.0
201010192200,강남구,0.083,0.002,0.8,0.007,108.0,69.0
201010192100,강남구,0.089,0.002,0.9,0.008,88.0,44.0
201010192000,강남구,0.085,0.004,0.6,0.01,86.0,32.0
201010191900,강남구,0.07,0.013,0.5,0.01,92.0,31.0
201010191800,강남구,0.075,0.014,0.6,0.01,95.0,24.0
201010191700,강남구,0.053,0.027,0.5,0.009,84.0,24.0
201010191600,강남구,0.056,0.019,0.5,0.007,77.0,16.0
201010191500,강남구,0.046,0.018,0.5,0.006,78.0,20.0
201010191400,강남구,0.041,0.019,0.5,0.005,69.0,15.0
201010191300,강남구,0.037,0.018,0.4,0.006,76.0,15.0
201010191200,강남구,0.039,0.014,0.4,0.005,68.0,16.0
201010191100,강남구,0.059,0.004,0.7,0.005,60.0,12.0
201010191000,강남구,0.059,0.002,0.8,0.005,58.0,18.0
201010190900,강남구,0.055,0.002,0.7,0.005,49.0,14.0
201010190800,강남구,0.049,0.002,0.6,0.004,45.0,12.0
201010190700,강남구,0.046,0.001,0.6,0.004,53.0,14.0
201010190600,강남구,0.047,0.001,0.6,0.004,65.0,21.0
201010190500,강남구,0.045,0.002,0.6,0.004,62.0,26.0
201010190400,강남구,0.052,0.001,0.6,0.004,61.0,17.0
201010190300,강남구,0.05,0.002,0.5,0.004,69.0,17.0
201010190200,강남구,0.053,0.002,0.6,0.004,71.0,20.0
201010190100,강남구,0.06,0.001,0.7,0.005,79.0,24.0
201010190000,강남구,0.073,0.002,0.9,0.005,88.0,25.0
201010192300,강동구,0.057,0.004,0.9,0.007,95.0,66.0
201010192200,강동구,0.061,0.004,1.1,0.008,100.0,68.0
201010192100,강동구,0.07,0.004,0.9,0.009,84.0,54.0
201010192000,강동구,0.067,0.009,0.8,0.011,84.0,54.0
201010191900,강동구,0.077,0.005,0.8,0.01,86.0,54.0
201010191800,강동구,0.067,0.011,0.8,0.008,73.0,52.0
201010191700,강동구,0.05,0.021,0.6,0.007,65.0,49.0
201010191600,강동구,0.04,0.027,0.6,0.006,61.0,43.0
201010191500,강동구,0.03,0.029,0.5,0.006,59.0,43.0
201010191400,강동구,0.03,0.024,0.5,0.005,58.0,39.0
201010191300,강동구,0.035,0.017,0.6,0.005,62.0,31.0
201010191200,강동구,0.039,0.013,0.7,0.006,58.0,30.0
201010191100,강동구,0.03,0.015,0.6,0.005,61.0,30.0
201010191000,강동구,0.036,0.007,0.7,0.006,50.0,20.0
201010190900,강동구,0.034,0.006,0.8,0.005,45.0,28.0
201010190800,강동구,0.032,0.006,0.6,0.005,44.0,25.0
201010190700,강동구,0.03,0.007,0.5,0.005,42.0,28.0
201010190600,강동구,0.027,0.009,0.5,0.004,44.0,29.0
201010190500,강동구,0.027,0.009,0.5,0.005,52.0,32.0
201010190400,강동구,0.032,0.009,0.5,0.005,55.0,31.0
201010190300,강동구,0.032,0.008,0.6,0.005,55.0,34.0
201010190200,강동구,0.037,0.008,0.6,0.005,60.0,39.0
201010190100,강동구,0.041,0.008,0.7,0.005,55.0,44.0
201010190000,강동구,0.043,0.008,0.7,0.006,62.0,37.0
201010192300,강북구,0.072,0.003,0.8,0.008,70.0,49.0
201010192200,강북구,0.069,0.005,0.7,0.009,73.0,51.0
201010192100,강북구,0.071,0.009,0.7,0.009,75.0,57.0
201010192000,강북구,0.063,0.019,0.6,0.01,69.0,50.0
201010191900,강북구,0.066,0.018,0.5,0.01,78.0,46.0
201010191800,강북구,0.078,0.007,0.6,0.009,74.0,50.0
201010191700,강북구,0.073,0.012,0.6,0.009,70.0,47.0
201010191600,강북구,0.053,0.028,0.5,0.008,68.0,41.0
201010191500,강북구,0.04,0.033,0.5,0.008,52.0,41.0
201010191400,강북구,0.035,0.031,0.4,0.007,53.0,25.0
201010191300,강북구,0.031,0.028,0.4,0.007,44.0,28.0
201010191200,강북구,0.034,0.021,0.4,0.007,49.0,26.0
201010191100,강북구,0.029,0.019,0.3,0.007,30.0,17.0
201010191000,강북구,0.045,0.008,0.6,0.008,46.0,31.0
201010190900,강북구,0.053,0.004,0.7,0.009,57.0,38.0
201010190800,강북구,0.047,0.003,0.5,0.008,46.0,29.0
201010190700,강북구,0.046,0.003,0.5,0.008,49.0,31.0
201010190600,강북구,0.04,0.004,0.4,0.008,53.0,37.0
201010190500,강북구,0.04,0.003,0.5,0.008,58.0,36.0
201010190400,강북구,0.045,0.003,0.6,0.008,59.0,38.0
201010190300,강북구,0.05,0.003,0.6,0.008,65.0,44.0
201010190200,강북구,0.054,0.003,0.7,0.008,59.0,36.0
201010190100,강북구,0.061,0.003,0.7,0.007,57.0,39.0
201010190000,강북구,0.062,0.003,0.7,0.006,53.0,36.0
201010192300,관악구,0.083,0.002,1.6,0.007,117.0,78.0
201010192200,관악구,0.084,0.002,1.5,0.008,128.0,84.0
201010192100,관악구,0.083,0.002,1.3,0.008,109.0,54.0
201010192000,관악구,0.082,0.002,1.1,0.008,101.0,37.0
201010191900,관악구,0.081,0.003,0.9,0.008,100.0,50.0
201010191800,관악구,0.064,0.018,0.8,0.008,96.0,24.0
201010191700,관악구,0.054,0.031,0.7,0.008,101.0,25.0
201010191600,관악구,0.037,0.047,0.6,0.007,81.0,20.0
201010191500,관악구,0.035,0.037,0.6,0.006,73.0,18.0
201010191400,관악구,0.041,0.022,0.6,0.004,66.0,18.0
201010191300,관악구,0.04,0.018,0.6,0.004,72.0,14.0
201010191200,관악구,0.042,0.013,0.7,0.004,74.0,12.0
201010191100,관악구,0.046,0.009,0.8,0.004,66.0,11.0
201010191000,관악구,0.051,0.004,0.9,0.003,54.0,14.0
201010190900,관악구,0.049,0.003,0.9,0.003,40.0,10.0
201010190800,관악구,0.045,0.002,0.7,0.002,39.0,6.0
201010190700,관악구,0.044,0.002,0.7,0.002,43.0,9.0
201010190600,관악구,0.043,0.002,0.8,0.002,48.0,16.0
201010190500,관악구,0.042,0.003,0.8,0.003,50.0,16.0
201010190400,관악구,0.047,0.002,0.8,0.003,60.0,14.0
201010190300,관악구,0.052,0.002,0.9,0.003,68.0,12.0
201010190200,관악구,0.061,0.002,1.3,0.003,75.0,19.0
201010190100,관악구,0.07,0.002,1.3,0.003,90.0,25.0
201010190000,관악구,0.078,0.002,1.6,0.004,100.0,26.0
