MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201806032300,강남구,0.035,0.034,0.4,0.006,28.0,22.0
201806032200,강남구,0.032,0.04,0.3,0.005,27.0,21.0
201806032100,강남구,0.031,0.041,0.4,0.005,29.0,20.0
201806032000,강남구,0.023,0.05,0.3,0.006,24.0,20.0
201806031900,강남구,0.014,0.058,0.3,0.006,27.0,26.0
201806031800,강남구,0.013,0.06,0.3,0.005,9.0,11.0
201806031700,강남구,0.013,0.07,0.3,0.005,30.0,22.0
201806031600,강남구,0.012,0.074,0.3,0.004,24.0,21.0
201806031500,강남구,0.012,0.068,0.3,0.004,24.0,21.0
201806031400,강남구,0.015,0.066,0.3,0.005,26.0,21.0
201806031300,강남구,0.022,0.057,0.3,0.004,25.0,19.0
201806031200,강남구,0.02,0.046,0.3,0.006,22.0,13.0
201806031100,강남구,0.029,0.034,0.4,0.006,25.0,13.0
201806031000,강남구,0.035,0.025,0.4,0.005,26.0,17.0
201806030900,강남구,0.039,0.014,0.5,0.005,28.0,19.0
201806030800,강남구,0.038,0.008,0.4,0.006,28.0,18.0
201806030700,강남구,0.035,0.007,0.4,0.004,26.0,17.0
201806030600,강남구,0.039,0.005,0.4,0.005,29.0,18.0
201806030500,강남구,0.045,0.004,0.4,0.005,28.0,17.0
201806030400,강남구,0.052,0.003,0.5,0.004,26.0,18.0
201806030300,강남구,0.053,0.007,0.5,0.005,25.0,19.0
201806030200,강남구,0.054,0.008,0.5,0.005,27.0,20.0
201806030100,강남구,0.059,0.007,0.5,0.006,27.0,21.0
201806030000,강남구,0.049,0.017,0.4,0.006,25.0,17.0
201806032300,강동구,0.059,0.01,0.5,0.003,38.0,18.0
201806032200,강동구,0.021,0.044,0.4,0.003,32.0,18.0
201806032100,강동구,0.023,0.046,0.4,0.003,30.0,20.0
201806032000,강동구,0.025,0.047,0.4,0.004,31.0,18.0
201806031900,강동구,0.017,0.055,0.4,0.004,31.0,21.0
201806031800,강동구,0.011,0.063,0.3,0.004,35.0,20.0
201806031700,강동구,0.011,0.07,0.3,0.004,28.0,19.0
201806031600,강동구,0.014,0.069,0.3,0.004,29.0,18.0
201806031500,강동구,0.013,0.07,0.3,0.004,32.0,19.0
201806031400,강동구,0.018,0.068,0.4,0.003,35.0,17.0
201806031300,강동구,0.013,0.063,0.4,0.003,25.0,13.0
201806031200,강동구,0.014,0.053,0.3,0.004,26.0,13.0
201806031100,강동구,0.022,0.039,0.4,0.004,29.0,12.0
201806031000,강동구,0.029,0.025,0.5,0.005,32.0,15.0
201806030900,강동구,0.026,0.021,0.4,0.004,28.0,15.0
201806030800,강동구,0.027,0.012,0.4,0.004,28.0,15.0
201806030700,강동구,0.026,0.012,0.4,0.003,29.0,16.0
