MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201606202300,강남구,0.039,0.033,0.4,0.005,63.0,41.0
201606202200,강남구,0.041,0.049,0.5,0.004,82.0,0.0
201606202100,강남구,0.045,0.057,0.5,0.004,54.0,44.0
201606202000,강남구,0.034,0.059,0.4,0.005,53.0,29.0
201606201900,강남구,0.045,0.061,0.4,0.005,83.0,52.0
201606201800,강남구,0.054,0.07,0.5,0.005,79.0,58.0
201606201700,강남구,0.041,0.08,0.5,0.006,66.0,47.0
201606201600,강남구,0.034,0.079,0.4,0.005,63.0,47.0
201606201500,강남구,0.035,0.075,0.4,0.005,68.0,56.0
201606201400,강남구,0.039,0.056,0.4,0.004,62.0,50.0
201606201300,강남구,0.038,0.038,0.4,0.005,60.0,43.0
201606201200,강남구,0.04,0.022,0.4,0.005,51.0,35.0
201606201100,강남구,0.038,0.018,0.4,0.005,45.0,37.0
201606201000,강남구,0.035,0.018,0.4,0.005,42.0,28.0
201606200900,강남구,0.028,0.016,0.4,0.005,37.0,31.0
201606200800,강남구,0.026,0.013,0.4,0.005,30.0,27.0
201606200700,강남구,0.027,0.011,0.3,0.005,34.0,20.0
201606200600,강남구,0.023,0.013,0.3,0.005,34.0,29.0
201606200500,강남구,0.013,0.029,0.3,0.004,42.0,30.0
201606200400,강남구,0.014,0.027,0.3,0.005,37.0,32.0
201606200300,강남구,0.012,0.03,0.3,0.005,37.0,23.0
201606200200,강남구,0.019,0.026,0.4,0.006,48.0,40.0
201606200100,강남구,0.027,0.017,0.4,0.005,35.0,24.0
201606200000,강남구,0.027,0.02,0.4,0.004,34.0,26.0
201606202300,강동구,0.049,0.026,0.5,0.004,75.0,41.0
201606202200,강동구,0.054,0.03,0.5,0.004,73.0,39.0
201606202100,강동구,0.06,0.032,0.5,0.004,74.0,34.0
201606202000,강동구,0.041,0.048,0.5,0.005,49.0,33.0
201606201900,강동구,0.039,0.054,0.5,0.004,61.0,30.0
201606201800,강동구,0.039,0.063,0.5,0.005,64.0,47.0
201606201700,강동구,0.041,0.067,0.5,0.005,71.0,47.0
201606201600,강동구,0.038,0.064,0.5,0.004,69.0,50.0
201606201500,강동구,0.041,0.053,0.5,0.005,70.0,50.0
201606201400,강동구,0.037,0.047,0.5,0.005,64.0,43.0
201606201300,강동구,0.042,0.029,0.5,0.005,62.0,41.0
201606201200,강동구,0.04,0.023,0.5,0.005,51.0,38.0
201606201100,강동구,0.037,0.02,0.5,0.004,46.0,28.0
201606201000,강동구,0.037,0.016,0.5,0.005,47.0,30.0
201606200900,강동구,0.033,0.012,0.5,0.004,33.0,20.0
201606200800,강동구,0.032,0.008,0.5,0.003,38.0,23.0
201606200700,강동구,0.026,0.01,0.4,0.004,34.0,21.0
201606200600,강동구,0.025,0.009,0.4,0.004,32.0,21.0
201606200500,강동구,0.03,0.006,0.4,0.004,33.0,28.0
201606200400,강동구,0.023,0.018,0.4,0.004,42.0,31.0
201606200300,강동구,0.018,0.025,0.4,0.004,40.0,29.0
201606200200,강동구,0.031,0.015,0.4,0.004,54.0,37.0
201606200100,강동구,0.044,0.008,0.5,0.004,52.0,22.0
201606200000,강동구,0.039,0.013,0.4,0.003,37.0,21.0
201606202300,강북구,0.041,0.034,0.5,0.003,40.0,29.0
201606202200,강북구,0.042,0.042,0.5,0.003,43.0,32.0
201606202100,강북구,0.039,0.058,0.5,0.003,53.0,34.0
201606202000,강북구,0.038,0.08,0.5,0.004,51.0,37.0
201606201900,강북구,0.035,0.083,0.4,0.004,34.0,28.0
201606201800,강북구,0.041,0.076,0.5,0.003,43.0,32.0
201606201700,강북구,0.042,0.075,0.5,0.004,47.0,33.0
201606201600,강북구,0.03,0.086,0.5,0.004,51.0,34.0
201606201500,강북구,0.034,0.078,0.5,0.004,56.0,39.0
