MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201303292300,강남구,0.026,0.026,0.4,0.006,40.0,16.0
201303292200,강남구,0.031,0.022,0.4,0.005,42.0,16.0
201303292100,강남구,0.04,0.017,0.5,0.006,36.0,17.0
201303292000,강남구,0.034,0.019,0.4,0.004,46.0,16.0
201303291900,강남구,0.031,0.022,0.4,0.005,58.0,20.0
201303291800,강남구,0.026,0.026,0.4,0.004,50.0,21.0
201303291700,강남구,0.023,0.029,0.4,0.005,49.0,17.0
201303291600,강남구,0.02,0.029,0.3,0.004,47.0,15.0
201303291500,강남구,0.016,0.03,0.3,0.004,44.0,14.0
201303291400,강남구,0.0,0.0,0.0,0.0,27.0,12.0
201303291300,강남구,0.0,0.0,0.0,0.0,42.0,15.0
201303291200,강남구,0.0,0.0,0.0,0.0,47.0,22.0
201303291100,강남구,0.0,0.0,0.0,0.0,40.0,16.0
201303291000,강남구,0.0,0.0,0.0,0.0,45.0,19.0
201303290900,강남구,0.0,0.0,0.0,0.0,47.0,21.0
201303290800,강남구,0.0,0.0,0.0,0.0,43.0,17.0
201303290700,강남구,0.0,0.0,0.0,0.0,43.0,18.0
201303290600,강남구,0.0,0.0,0.0,0.0,37.0,16.0
201303290500,강남구,0.0,0.0,0.0,0.0,34.0,16.0
201303290400,강남구,0.0,0.0,0.0,0.0,33.0,11.0
201303290300,강남구,0.0,0.0,0.0,0.0,32.0,16.0
201303290200,강남구,0.0,0.0,0.0,0.0,34.0,18.0
201303290100,강남구,0.0,0.0,0.0,0.0,42.0,19.0
201303290000,강남구,0.0,0.0,0.0,0.0,34.0,13.0
201303292300,강동구,0.024,0.037,0.5,0.005,31.0,14.0
201303292200,강동구,0.024,0.036,0.5,0.005,35.0,15.0
201303292100,강동구,0.033,0.028,0.5,0.005,43.0,19.0
201303292000,강동구,0.033,0.027,0.5,0.004,43.0,16.0
201303291900,강동구,0.032,0.028,0.5,0.004,48.0,18.0
201303291800,강동구,0.018,0.043,0.4,0.004,48.0,16.0
201303291700,강동구,0.015,0.043,0.4,0.004,40.0,16.0
201303291600,강동구,0.013,0.045,0.4,0.003,36.0,13.0
201303291500,강동구,0.012,0.049,0.4,0.004,30.0,12.0
201303291400,강동구,0.011,0.047,0.4,0.004,32.0,15.0
201303291300,강동구,0.012,0.045,0.4,0.004,31.0,12.0
201303291200,강동구,0.015,0.04,0.4,0.005,37.0,16.0
201303291100,강동구,0.02,0.033,0.5,0.005,38.0,11.0
201303291000,강동구,0.019,0.032,0.5,0.006,46.0,17.0
201303290900,강동구,0.029,0.021,0.6,0.006,43.0,16.0
201303290800,강동구,0.027,0.022,0.6,0.005,39.0,14.0
201303290700,강동구,0.024,0.025,0.5,0.005,35.0,13.0
201303290600,강동구,0.018,0.03,0.5,0.005,37.0,15.0
201303290500,강동구,0.012,0.036,0.5,0.005,33.0,12.0
201303290400,강동구,0.012,0.037,0.5,0.005,27.0,10.0
201303290300,강동구,0.014,0.037,0.5,0.005,34.0,15.0
201303290200,강동구,0.013,0.038,0.5,0.005,33.0,13.0
201303290100,강동구,0.014,0.039,0.5,0.005,34.0,17.0
201303290000,강동구,0.027,0.028,0.5,0.005,30.0,11.0
201303292300,강북구,0.021,0.039,0.2,0.004,32.0,9.0
201303292200,강북구,0.026,0.036,0.3,0.005,33.0,12.0
201303292100,강북구,0.023,0.04,0.3,0.005,35.0,17.0
201303292000,강북구,0.028,0.035,0.3,0.005,49.0,16.0
201303291900,강북구,0.021,0.04,0.2,0.005,55.0,16.0
201303291800,강북구,0.016,0.046,0.2,0.004,46.0,11.0
201303291700,강북구,0.018,0.044,0.2,0.005,41.0,11.0
201303291600,강북구,0.012,0.048,0.2,0.003,33.0,17.0
201303291500,강북구,0.012,0.047,0.2,0.005,30.0,11.0
201303291400,강북구,0.011,0.047,0.2,0.003,25.0,15.0
201303291300,강북구,0.014,0.043,0.2,0.005,33.0,12.0
201303291200,강북구,0.015,0.042,0.2,0.004,34.0,9.0
201303291100,강북구,0.019,0.035,0.3,0.006,38.0,30.0
