MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201403150000,강남구,0.045,0.038,0.6,0.006,90.0,60.0
201403150100,강남구,0.036,0.044,0.5,0.006,84.0,63.0
201403150200,강남구,0.035,0.044,0.5,0.006,77.0,62.0
201403150300,강남구,0.032,0.045,0.5,0.006,80.0,58.0
201403150400,강남구,0.034,0.041,0.5,0.005,78.0,58.0
201403150500,강남구,0.028,0.047,0.5,0.005,77.0,55.0
201403150600,강남구,0.063,0.006,0.7,0.006,80.0,60.0
201403150700,강남구,0.069,0.002,0.7,0.005,91.0,63.0
201403150800,강남구,0.067,0.005,0.6,0.005,87.0,61.0
201403150900,강남구,0.064,0.009,0.6,0.007,101.0,52.0
201403151000,강남구,0.059,0.014,0.6,0.007,86.0,45.0
201403151100,강남구,0.055,0.017,0.6,0.007,87.0,42.0
201403151200,강남구,0.039,0.036,0.6,0.008,72.0,37.0
201403151300,강남구,0.035,0.045,0.5,0.009,81.0,43.0
201403151400,강남구,0.02,0.064,0.4,0.009,93.0,44.0
201403151500,강남구,0.02,0.068,0.4,0.01,99.0,49.0
201403151600,강남구,0.019,0.071,0.4,0.01,111.0,50.0
201403151700,강남구,0.025,0.072,0.5,0.012,121.0,56.0
201403151800,강남구,0.025,0.079,0.5,0.011,122.0,60.0
201403151900,강남구,0.033,0.065,0.5,0.011,134.0,62.0
201403152000,강남구,0.037,0.055,0.6,0.009,114.0,54.0
201403152100,강남구,0.043,0.045,0.7,0.009,111.0,49.0
201403152200,강남구,0.045,0.041,0.8,0.011,123.0,52.0
201403152300,강남구,0.049,0.036,0.7,0.01,114.0,56.0
201403150000,강동구,0.06,0.019,0.7,0.006,85.0,52.0
201403150100,강동구,0.06,0.017,0.7,0.006,88.0,52.0
201403150200,강동구,0.059,0.016,0.7,0.005,85.0,50.0
201403150300,강동구,0.049,0.022,0.7,0.005,82.0,47.0
201403150400,강동구,0.056,0.014,0.7,0.005,82.0,50.0
201403150500,강동구,0.047,0.019,0.7,0.005,84.0,45.0
201403150600,강동구,0.051,0.014,0.7,0.006,81.0,48.0
201403150700,강동구,0.064,0.003,0.8,0.006,79.0,46.0
201403150800,강동구,0.065,0.002,0.9,0.005,83.0,50.0
201403150900,강동구,0.066,0.003,0.8,0.006,108.0,53.0
201403151000,강동구,0.057,0.013,0.8,0.007,106.0,50.0
201403151100,강동구,0.038,0.028,0.6,0.008,72.0,31.0
201403151200,강동구,0.039,0.028,0.6,0.009,68.0,27.0
201403151300,강동구,0.034,0.037,0.6,0.01,76.0,35.0
201403151400,강동구,0.026,0.047,0.6,0.011,82.0,34.0
201403151500,강동구,0.021,0.055,0.5,0.01,91.0,25.0
201403151600,강동구,0.024,0.054,0.5,0.011,100.0,28.0
201403151700,강동구,0.025,0.056,0.5,0.013,103.0,28.0
201403151800,강동구,0.029,0.059,0.6,0.011,111.0,46.0
201403151900,강동구,0.035,0.052,0.6,0.01,120.0,61.0
201403152000,강동구,0.036,0.048,0.6,0.01,112.0,48.0
201403152100,강동구,0.046,0.037,0.8,0.01,122.0,39.0
201403152200,강동구,0.051,0.03,0.8,0.009,117.0,53.0
201403152300,강동구,0.058,0.022,0.7,0.008,105.0,52.0
201403150000,강북구,0.034,0.026,0.3,0.005,76.0,33.0
201403150100,강북구,0.029,0.027,0.3,0.005,68.0,32.0
201403150200,강북구,0.041,0.015,0.4,0.005,78.0,33.0
201403150300,강북구,0.042,0.013,0.5,0.005,77.0,29.0
201403150400,강북구,0.044,0.01,0.5,0.005,74.0,35.0
201403150500,강북구,0.053,0.004,0.5,0.005,77.0,40.0
201403150600,강북구,0.056,0.002,0.5,0.005,91.0,43.0
201403150700,강북구,0.056,0.003,0.6,0.005,80.0,39.0
201403150800,강북구,0.052,0.003,0.5,0.005,92.0,48.0
201403150900,강북구,0.049,0.006,0.5,0.005,93.0,53.0
201403151000,강북구,0.05,0.009,0.5,0.006,85.0,50.0
201403151100,강북구,0.055,0.008,0.5,0.007,84.0,49.0
201403151200,강북구,0.048,0.014,0.4,0.007,78.0,42.0
201403151300,강북구,0.031,0.027,0.4,0.008,82.0,39.0
201403151400,강북구,0.021,0.034,0.3,0.009,98.0,33.0
201403151500,강북구,0.019,0.039,0.3,0.009,96.0,25.0
201403151600,강북구,0.018,0.042,0.3,0.009,105.0,26.0
201403151700,강북구,0.019,0.042,0.3,0.01,116.0,37.0
