MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201812030000,강남구,0.039,0.003,0.5,0.006,37.0,15.0
201812030100,강남구,0.034,0.006,0.5,0.005,37.0,17.0
201812030200,강남구,0.028,0.01,0.5,0.006,36.0,16.0
201812030300,강남구,0.022,0.015,0.4,0.005,37.0,16.0
201812030400,강남구,0.022,0.014,0.4,0.006,36.0,14.0
201812030500,강남구,0.024,0.012,0.5,0.006,38.0,15.0
201812030600,강남구,0.032,0.007,0.5,0.005,39.0,16.0
201812030700,강남구,0.033,0.006,0.5,0.005,58.0,16.0
201812030800,강남구,0.039,0.002,0.6,0.006,54.0,16.0
201812030900,강남구,0.044,0.002,1.0,0.006,45.0,18.0
201812031000,강남구,0.044,0.002,0.9,0.006,44.0,20.0
201812031100,강남구,0.042,0.002,0.9,0.007,51.0,20.0
201812031200,강남구,0.042,0.001,0.9,0.007,50.0,19.0
201812031300,강남구,0.04,0.002,0.9,0.005,45.0,21.0
201812031400,강남구,0.042,0.001,0.9,0.006,43.0,21.0
201812031500,강남구,0.043,0.001,1.0,0.006,46.0,22.0
201812031600,강남구,0.042,0.001,1.1,0.006,43.0,19.0
201812031700,강남구,0.046,0.002,1.4,0.007,48.0,22.0
201812031800,강남구,0.042,0.002,1.2,0.006,39.0,24.0
201812031900,강남구,0.039,0.003,0.9,0.006,57.0,21.0
201812032000,강남구,0.03,0.01,0.5,0.006,41.0,16.0
201812032100,강남구,0.032,0.008,0.6,0.005,32.0,18.0
201812032200,강남구,0.041,0.002,0.7,0.005,24.0,13.0
201812032300,강남구,0.041,0.001,0.7,0.006,19.0,13.0
201812030000,강동구,0.035,0.009,0.5,0.008,43.0,20.0
201812030100,강동구,0.036,0.009,0.5,0.007,43.0,20.0
201812030200,강동구,0.028,0.013,0.5,0.007,38.0,17.0
201812030300,강동구,0.021,0.019,0.4,0.007,39.0,16.0
201812030400,강동구,0.022,0.017,0.5,0.006,39.0,18.0
201812030500,강동구,0.028,0.013,0.6,0.006,39.0,17.0
201812030600,강동구,0.037,0.007,0.6,0.005,42.0,18.0
201812030700,강동구,0.049,0.003,0.8,0.007,82.0,18.0
201812030800,강동구,0.048,0.002,0.6,0.006,79.0,21.0
201812030900,강동구,0.051,0.002,0.7,0.005,61.0,25.0
201812031000,강동구,0.046,0.003,0.6,0.006,51.0,22.0
201812031100,강동구,0.044,0.003,0.6,0.006,50.0,25.0
201812031200,강동구,0.044,0.002,0.7,0.005,57.0,22.0
201812031300,강동구,0.045,0.002,0.7,0.006,61.0,25.0
201812031400,강동구,0.046,0.002,0.8,0.005,63.0,32.0
201812031500,강동구,0.048,0.002,0.8,0.007,57.0,34.0
201812031600,강동구,0.047,0.002,0.9,0.006,48.0,26.0
201812031700,강동구,0.051,0.002,0.9,0.007,44.0,27.0
201812031800,강동구,0.051,0.002,0.8,0.007,44.0,24.0
