MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201710182300,강남구,0.027,0.012,0.3,0.005,22.0,10.0
201710182200,강남구,0.031,0.009,0.3,0.004,24.0,13.0
201710182100,강남구,0.037,0.006,0.4,0.004,24.0,14.0
201710182000,강남구,0.038,0.007,0.4,0.004,21.0,13.0
201710181900,강남구,0.03,0.013,0.4,0.004,21.0,11.0
201710181800,강남구,0.027,0.017,0.3,0.003,20.0,12.0
201710181700,강남구,0.031,0.015,0.3,0.004,21.0,12.0
201710181600,강남구,0.029,0.017,0.3,0.004,21.0,12.0
201710181500,강남구,0.022,0.023,0.3,0.004,19.0,11.0
201710181400,강남구,0.02,0.023,0.3,0.004,20.0,13.0
201710181300,강남구,0.02,0.023,0.3,0.003,20.0,12.0
201710181200,강남구,0.026,0.018,0.3,0.004,18.0,11.0
201710181100,강남구,0.03,0.013,0.3,0.005,18.0,12.0
201710181000,강남구,0.032,0.011,0.3,0.005,21.0,11.0
201710180900,강남구,0.038,0.007,0.4,0.004,21.0,12.0
201710180800,강남구,0.042,0.003,0.3,0.004,19.0,10.0
201710180700,강남구,0.031,0.01,0.3,0.005,15.0,11.0
201710180600,강남구,0.021,0.017,0.3,0.004,16.0,11.0
201710180500,강남구,0.014,0.022,0.3,0.005,17.0,12.0
201710180400,강남구,0.015,0.019,0.3,0.004,18.0,14.0
201710180300,강남구,0.013,0.021,0.3,0.004,23.0,12.0
201710180200,강남구,0.022,0.015,0.4,0.004,24.0,13.0
201710180100,강남구,0.031,0.009,0.4,0.004,24.0,15.0
201710180000,강남구,0.039,0.006,0.5,0.005,30.0,17.0
201710182300,강동구,0.02,0.021,0.3,0.003,19.0,12.0
201710182200,강동구,0.026,0.018,0.4,0.004,28.0,12.0
201710182100,강동구,0.042,0.006,0.4,0.004,32.0,11.0
201710182000,강동구,0.03,0.016,0.4,0.003,23.0,10.0
201710181900,강동구,0.034,0.014,0.4,0.004,23.0,14.0
201710181800,강동구,0.042,0.008,0.4,0.003,32.0,15.0
201710181700,강동구,0.03,0.02,0.4,0.004,32.0,8.0
201710181600,강동구,0.026,0.021,0.4,0.004,32.0,13.0
201710181500,강동구,0.022,0.027,0.4,0.003,30.0,10.0
201710181400,강동구,0.016,0.034,0.3,0.004,26.0,12.0
201710181300,강동구,0.012,0.037,0.3,0.004,25.0,9.0
201710181200,강동구,0.017,0.031,0.3,0.004,30.0,11.0
201710181100,강동구,0.022,0.023,0.4,0.004,25.0,11.0
201710181000,강동구,0.024,0.021,0.4,0.003,28.0,12.0
201710180900,강동구,0.037,0.012,0.5,0.003,23.0,12.0
201710180800,강동구,0.037,0.011,0.4,0.003,22.0,5.0
201710180700,강동구,0.029,0.016,0.4,0.003,18.0,9.0
201710180600,강동구,0.019,0.023,0.3,0.003,18.0,11.0
201710180500,강동구,0.012,0.03,0.3,0.004,19.0,9.0
201710180400,강동구,0.012,0.028,0.3,0.003,20.0,11.0
201710180300,강동구,0.017,0.024,0.4,0.003,26.0,12.0
201710180200,강동구,0.024,0.019,0.4,0.004,24.0,13.0
201710180100,강동구,0.039,0.007,0.5,0.004,37.0,20.0
201710180000,강동구,0.044,0.005,0.5,0.003,44.0,21.0
201710182300,강북구,0.032,0.006,0.4,0.003,20.0,13.0
201710182200,강북구,0.042,0.002,0.5,0.003,18.0,12.0
201710182100,강북구,0.041,0.003,0.5,0.003,16.0,12.0
201710182000,강북구,0.028,0.011,0.4,0.003,22.0,10.0
201710181900,강북구,0.022,0.017,0.4,0.003,23.0,11.0
201710181800,강북구,0.022,0.02,0.4,0.003,19.0,12.0
201710181700,강북구,0.028,0.022,0.4,0.003,22.0,13.0
201710181600,강북구,0.025,0.032,0.3,0.003,20.0,11.0
201710181500,강북구,0.025,0.032,0.3,0.003,20.0,9.0
201710181400,강북구,0.024,0.036,0.3,0.002,21.0,11.0
201710181300,강북구,0.022,0.035,0.3,0.003,18.0,10.0
201710181200,강북구,0.02,0.036,0.3,0.003,20.0,10.0
201710181100,강북구,0.03,0.025,0.3,0.002,20.0,6.0
201710181000,강북구,0.034,0.024,0.3,0.002,16.0,9.0
201710180900,강북구,0.035,0.016,0.4,0.002,13.0,8.0
201710180800,강북구,0.035,0.012,0.4,0.002,14.0,9.0
201710180700,강북구,0.032,0.015,0.3,0.002,14.0,11.0
201710180600,강북구,0.026,0.02,0.3,0.002,13.0,10.0
201710180500,강북구,0.013,0.025,0.3,0.002,15.0,12.0
201710180400,강북구,0.011,0.023,0.3,0.003,17.0,13.0
201710180300,강북구,0.016,0.021,0.4,0.003,20.0,16.0
201710180200,강북구,0.024,0.017,0.4,0.002,25.0,18.0
201710180100,강북구,0.038,0.012,0.4,0.003,32.0,21.0
201710180000,강북구,0.039,0.014,0.5,0.003,30.0,22.0
201710182300,강서구,0.036,0.012,0.4,0.005,28.0,13.0
201710182200,강서구,0.039,0.011,0.4,0.005,29.0,16.0
201710182100,강서구,0.043,0.009,0.4,0.005,27.0,13.0
201710182000,강서구,0.046,0.009,0.4,0.005,36.0,18.0
201710181900,강서구,0.037,0.015,0.4,0.004,27.0,17.0
201710181800,강서구,0.043,0.012,0.4,0.005,27.0,17.0
201710181700,강서구,0.039,0.015,0.4,0.005,29.0,11.0
201710181600,강서구,0.031,0.021,0.3,0.005,23.0,14.0
201710181500,강서구,0.027,0.024,0.3,0.006,30.0,18.0
201710181400,강서구,0.025,0.024,0.3,0.006,27.0,12.0
201710181300,강서구,0.031,0.021,0.3,0.005,29.0,12.0
201710181200,강서구,0.026,0.023,0.3,0.005,22.0,10.0
201710181100,강서구,0.03,0.019,0.3,0.006,23.0,14.0
201710181000,강서구,0.036,0.015,0.4,0.006,22.0,13.0
201710180900,강서구,0.042,0.011,0.4,0.006,26.0,12.0
201710180800,강서구,0.048,0.005,0.4,0.006,21.0,17.0
