MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201310112300,강남구,0.025,0.026,0.2,0.005,19.0,5.0
201310112200,강남구,0.026,0.023,0.2,0.004,22.0,6.0
201310112100,강남구,0.024,0.025,0.2,0.004,25.0,10.0
201310112000,강남구,0.024,0.024,0.2,0.004,20.0,7.0
201310111900,강남구,0.022,0.027,0.2,0.004,22.0,12.0
201310111800,강남구,0.018,0.03,0.2,0.005,28.0,11.0
201310111700,강남구,0.0,0.0,0.0,0.0,27.0,10.0
201310111600,강남구,0.0,0.0,0.0,0.0,32.0,10.0
201310111500,강남구,0.016,0.032,0.2,0.004,35.0,7.0
201310111400,강남구,0.014,0.034,0.2,0.005,36.0,7.0
201310111300,강남구,0.015,0.033,0.2,0.004,44.0,12.0
201310111200,강남구,0.017,0.029,0.2,0.005,54.0,15.0
201310111100,강남구,0.018,0.027,0.3,0.006,66.0,23.0
201310111000,강남구,0.02,0.023,0.3,0.006,57.0,14.0
201310110900,강남구,0.024,0.017,0.3,0.006,88.0,22.0
201310110800,강남구,0.027,0.029,0.6,0.007,172.0,82.0
201310110700,강남구,0.02,0.049,0.8,0.009,70.0,43.0
201310110600,강남구,0.01,0.045,0.3,0.005,29.0,23.0
201310110500,강남구,0.009,0.038,0.2,0.005,30.0,20.0
201310110400,강남구,0.01,0.037,0.2,0.005,13.0,0.0
201310110300,강남구,0.009,0.039,0.2,0.005,22.0,20.0
201310110200,강남구,0.012,0.034,0.2,0.005,20.0,0.0
201310110100,강남구,0.023,0.025,0.3,0.008,24.0,17.0
201310110000,강남구,0.03,0.022,0.3,0.015,26.0,14.0
201310112300,강동구,0.031,0.021,0.3,0.003,18.0,7.0
201310112200,강동구,0.025,0.026,0.3,0.002,19.0,8.0
201310112100,강동구,0.018,0.033,0.3,0.002,6.0,3.0
201310112000,강동구,0.023,0.029,0.3,0.003,20.0,6.0
201310111900,강동구,0.02,0.032,0.3,0.003,19.0,6.0
201310111800,강동구,0.023,0.029,0.3,0.003,24.0,10.0
201310111700,강동구,0.016,0.035,0.3,0.003,27.0,6.0
201310111600,강동구,0.014,0.036,0.3,0.003,25.0,3.0
201310111500,강동구,0.013,0.036,0.3,0.003,29.0,9.0
201310111400,강동구,0.012,0.037,0.3,0.003,37.0,4.0
201310111300,강동구,0.013,0.036,0.3,0.003,36.0,5.0
201310111200,강동구,0.015,0.032,0.3,0.004,53.0,11.0
201310111100,강동구,0.016,0.03,0.4,0.004,64.0,16.0
201310111000,강동구,0.022,0.022,0.4,0.005,62.0,9.0
201310110900,강동구,0.028,0.018,0.5,0.005,108.0,26.0
201310110800,강동구,0.031,0.031,0.9,0.006,146.0,67.0
201310110700,강동구,0.023,0.042,0.7,0.006,45.0,18.0
201310110600,강동구,0.015,0.037,0.4,0.004,28.0,19.0
201310110500,강동구,0.013,0.037,0.3,0.003,19.0,12.0
201310110400,강동구,0.012,0.034,0.3,0.004,18.0,12.0
201310110300,강동구,0.011,0.035,0.3,0.004,21.0,10.0
201310110200,강동구,0.026,0.023,0.4,0.005,26.0,16.0
201310110100,강동구,0.048,0.007,0.4,0.008,24.0,18.0
201310110000,강동구,0.05,0.007,0.5,0.007,25.0,16.0
201310112300,강북구,0.022,0.024,0.2,0.004,23.0,9.0
201310112200,강북구,0.022,0.023,0.2,0.004,23.0,7.0
201310112100,강북구,0.021,0.025,0.2,0.004,22.0,8.0
201310112000,강북구,0.016,0.029,0.1,0.004,21.0,5.0
201310111900,강북구,0.014,0.031,0.1,0.004,22.0,3.0
201310111800,강북구,0.013,0.032,0.1,0.004,27.0,6.0
201310111700,강북구,0.012,0.032,0.1,0.004,29.0,3.0
201310111600,강북구,0.011,0.031,0.1,0.005,30.0,4.0
201310111500,강북구,0.011,0.032,0.1,0.004,37.0,4.0
201310111400,강북구,0.009,0.033,0.1,0.004,34.0,7.0
201310111300,강북구,0.009,0.032,0.1,0.005,39.0,3.0
201310111200,강북구,0.01,0.03,0.1,0.006,52.0,10.0
201310111100,강북구,0.012,0.028,0.2,0.006,78.0,17.0
201310111000,강북구,0.011,0.025,0.2,0.006,67.0,17.0
201310110900,강북구,0.016,0.02,0.2,0.008,79.0,12.0
201310110800,강북구,0.016,0.024,0.3,0.008,148.0,27.0
201310110700,강북구,0.015,0.046,0.7,0.011,164.0,82.0
201310110600,강북구,0.011,0.041,0.3,0.008,39.0,29.0
201310110500,강북구,0.011,0.028,0.1,0.006,25.0,17.0
201310110400,강북구,0.008,0.032,0.1,0.006,22.0,11.0
201310110300,강북구,0.009,0.03,0.1,0.006,23.0,15.0
201310110200,강북구,0.012,0.028,0.1,0.006,23.0,16.0
