MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201310312300,강남구,0.068,0.002,0.8,0.006,55.0,0.0
201310312200,강남구,0.058,0.002,0.6,0.005,47.0,0.0
201310312100,강남구,0.06,0.002,0.5,0.005,40.0,0.0
201310312000,강남구,0.063,0.002,0.6,0.005,31.0,0.0
201310311900,강남구,0.065,0.003,0.5,0.004,34.0,0.0
201310311800,강남구,0.064,0.006,0.4,0.004,43.0,0.0
201310311700,강남구,0.056,0.013,0.4,0.005,43.0,0.0
201310311600,강남구,0.048,0.02,0.4,0.005,38.0,0.0
201310311500,강남구,0.049,0.022,0.4,0.005,39.0,0.0
201310311400,강남구,0.038,0.028,0.4,0.005,31.0,0.0
201310311300,강남구,0.037,0.026,0.4,0.005,36.0,0.0
201310311200,강남구,0.039,0.014,0.5,0.005,38.0,0.0
201310311100,강남구,0.04,0.007,0.6,0.005,38.0,24.0
201310311000,강남구,0.038,0.004,0.6,0.006,35.0,25.0
201310310900,강남구,0.034,0.003,0.6,0.005,33.0,25.0
201310310800,강남구,0.035,0.002,0.5,0.004,34.0,21.0
201310310700,강남구,0.036,0.002,0.5,0.004,33.0,27.0
201310310600,강남구,0.036,0.002,0.5,0.004,32.0,23.0
201310310500,강남구,0.038,0.002,0.5,0.005,28.0,20.0
201310310400,강남구,0.039,0.002,0.5,0.005,34.0,26.0
201310310300,강남구,0.043,0.002,0.6,0.005,48.0,29.0
201310310200,강남구,0.051,0.002,0.7,0.005,46.0,29.0
201310310100,강남구,0.056,0.002,0.8,0.005,54.0,29.0
201310310000,강남구,0.057,0.002,0.8,0.005,49.0,30.0
201310312300,강동구,0.08,0.001,1.1,0.004,74.0,35.0
201310312200,강동구,0.083,0.002,1.3,0.004,73.0,43.0
201310312100,강동구,0.08,0.002,1.1,0.004,72.0,39.0
201310312000,강동구,0.082,0.002,1.0,0.004,37.0,14.0
201310311900,강동구,0.078,0.001,0.8,0.004,32.0,23.0
201310311800,강동구,0.078,0.003,0.7,0.004,40.0,23.0
201310311700,강동구,0.066,0.014,0.6,0.004,33.0,18.0
201310311600,강동구,0.044,0.027,0.5,0.003,28.0,16.0
201310311500,강동구,0.042,0.028,0.5,0.003,29.0,18.0
201310311400,강동구,0.032,0.034,0.5,0.004,30.0,16.0
201310311300,강동구,0.031,0.032,0.5,0.004,38.0,19.0
201310311200,강동구,0.037,0.015,0.6,0.004,39.0,21.0
201310311100,강동구,0.034,0.011,0.6,0.004,44.0,18.0
201310311000,강동구,0.034,0.005,0.7,0.004,36.0,24.0
201310310900,강동구,0.037,0.003,0.7,0.003,34.0,17.0
201310310800,강동구,0.037,0.002,0.7,0.003,31.0,19.0
201310310700,강동구,0.036,0.002,0.7,0.003,32.0,15.0
201310310600,강동구,0.036,0.002,0.7,0.003,30.0,20.0
201310310500,강동구,0.037,0.002,0.6,0.003,31.0,17.0
201310310400,강동구,0.04,0.001,0.6,0.003,30.0,20.0
201310310300,강동구,0.043,0.002,0.6,0.003,32.0,14.0
201310310200,강동구,0.051,0.002,0.8,0.004,41.0,26.0
201310310100,강동구,0.058,0.002,0.8,0.004,46.0,25.0
201310310000,강동구,0.063,0.001,0.9,0.004,56.0,30.0
201310312300,강북구,0.065,0.003,0.8,0.006,46.0,0.0
201310312200,강북구,0.069,0.003,0.8,0.005,43.0,0.0
201310312100,강북구,0.071,0.003,0.7,0.006,46.0,0.0
201310312000,강북구,0.065,0.004,0.6,0.004,39.0,0.0
201310311900,강북구,0.064,0.007,0.5,0.005,35.0,0.0
201310311800,강북구,0.046,0.022,0.4,0.005,37.0,0.0
201310311700,강북구,0.045,0.024,0.4,0.005,35.0,0.0
201310311600,강북구,0.06,0.016,0.5,0.007,43.0,0.0
201310311500,강북구,0.053,0.018,0.5,0.006,37.0,0.0
201310311400,강북구,0.047,0.019,0.5,0.006,33.0,0.0
201310311300,강북구,0.044,0.017,0.5,0.007,37.0,0.0
201310311200,강북구,0.047,0.011,0.6,0.008,42.0,0.0
201310311100,강북구,0.0,0.0,0.7,0.008,50.0,0.0
201310311000,강북구,0.0,0.0,0.8,0.008,58.0,0.0
201310310900,강북구,0.043,0.003,0.8,0.007,51.0,28.0
201310310800,강북구,0.041,0.003,0.7,0.006,43.0,22.0
201310310700,강북구,0.039,0.002,0.6,0.006,46.0,16.0
201310310600,강북구,0.037,0.002,0.6,0.005,37.0,18.0
201310310500,강북구,0.035,0.002,0.5,0.005,36.0,14.0
201310310400,강북구,0.036,0.002,0.6,0.005,39.0,14.0
201310310300,강북구,0.041,0.002,0.6,0.005,38.0,13.0
201310310200,강북구,0.043,0.002,0.5,0.005,27.0,0.0
201310310100,강북구,0.044,0.003,0.5,0.004,21.0,13.0
201310310000,강북구,0.047,0.003,0.5,0.005,33.0,13.0
201310312300,강서구,0.062,0.002,1.0,0.007,65.0,17.0
201310312200,강서구,0.062,0.002,0.8,0.007,58.0,17.0
201310312100,강서구,0.061,0.002,0.7,0.006,52.0,16.0
201310312000,강서구,0.061,0.002,0.7,0.006,45.0,15.0
201310311900,강서구,0.063,0.004,0.6,0.008,35.0,15.0
201310311800,강서구,0.046,0.018,0.5,0.005,36.0,15.0
201310311700,강서구,0.033,0.029,0.4,0.006,27.0,15.0
201310311600,강서구,0.035,0.03,0.4,0.005,35.0,16.0
201310311500,강서구,0.051,0.02,0.5,0.006,39.0,19.0
201310311400,강서구,0.041,0.03,0.5,0.006,33.0,19.0
201310311300,강서구,0.044,0.026,0.6,0.006,46.0,21.0
201310311200,강서구,0.054,0.013,0.8,0.006,56.0,21.0
201310311100,강서구,0.054,0.009,0.8,0.006,47.0,20.0
201310311000,강서구,0.052,0.007,0.8,0.006,39.0,19.0
201310310900,강서구,0.041,0.004,0.8,0.006,42.0,17.0
201310310800,강서구,0.044,0.002,0.8,0.006,40.0,16.0
201310310700,강서구,0.036,0.002,0.7,0.006,29.0,15.0
201310310600,강서구,0.036,0.002,0.7,0.004,34.0,15.0
201310310500,강서구,0.037,0.002,0.6,0.005,33.0,15.0
201310310400,강서구,0.035,0.003,0.6,0.005,34.0,15.0
201310310300,강서구,0.038,0.002,0.6,0.005,29.0,15.0
201310310200,강서구,0.043,0.002,0.7,0.006,42.0,15.0
201310310100,강서구,0.05,0.002,0.7,0.005,39.0,15.0
201310310000,강서구,0.049,0.002,0.6,0.005,45.0,15.0
201310312300,관악구,0.042,0.003,1.2,0.004,56.0,0.0
201310312200,관악구,0.043,0.003,1.2,0.004,55.0,0.0
201310312100,관악구,0.043,0.003,1.1,0.005,56.0,0.0
201310312000,관악구,0.041,0.004,0.8,0.004,57.0,0.0
201310311900,관악구,0.037,0.008,0.7,0.003,31.0,0.0
201310311800,관악구,0.034,0.011,0.4,0.003,26.0,0.0
201310311700,관악구,0.032,0.015,0.4,0.004,40.0,0.0
201310311600,관악구,0.037,0.014,0.6,0.004,45.0,0.0
201310311500,관악구,0.039,0.015,0.6,0.004,39.0,0.0
201310311400,관악구,0.03,0.02,0.5,0.004,28.0,0.0
201310311300,관악구,0.029,0.02,0.5,0.004,0.0,0.0
201310311200,관악구,0.031,0.013,0.6,0.004,45.0,25.0
201310311100,관악구,0.031,0.007,0.7,0.004,41.0,24.0
201310311000,관악구,0.032,0.004,0.9,0.004,36.0,22.0
201310310900,관악구,0.031,0.003,0.9,0.004,37.0,21.0
201310310800,관악구,0.031,0.003,0.9,0.004,36.0,19.0
201310310700,관악구,0.031,0.003,1.0,0.004,35.0,21.0
201310310600,관악구,0.031,0.003,1.0,0.004,34.0,22.0
201310310500,관악구,0.031,0.003,1.0,0.004,37.0,25.0
201310310400,관악구,0.033,0.003,0.9,0.004,38.0,19.0
201310310300,관악구,0.032,0.003,1.0,0.004,31.0,20.0
201310310200,관악구,0.032,0.003,0.9,0.004,43.0,27.0
201310310100,관악구,0.034,0.003,1.0,0.004,44.0,29.0
201310310000,관악구,0.037,0.003,1.0,0.004,46.0,29.0
201310312300,광진구,0.078,0.004,1.2,0.006,76.0,38.0
201310312200,광진구,0.083,0.003,1.1,0.006,76.0,34.0
201310312100,광진구,0.079,0.003,1.1,0.005,56.0,27.0
201310312000,광진구,0.077,0.003,0.9,0.005,41.0,20.0
201310311900,광진구,0.07,0.004,0.7,0.004,41.0,23.0
201310311800,광진구,0.07,0.006,0.6,0.004,49.0,31.0
201310311700,광진구,0.068,0.012,0.6,0.004,62.0,38.0
201310311600,광진구,0.059,0.021,0.6,0.004,38.0,35.0
201310311500,광진구,0.044,0.026,0.5,0.004,40.0,29.0
201310311400,광진구,0.043,0.023,0.5,0.005,38.0,34.0
201310311300,광진구,0.04,0.023,0.5,0.005,36.0,0.0
201310311200,광진구,0.039,0.016,0.6,0.004,40.0,0.0
201310311100,광진구,0.04,0.01,0.6,0.004,51.0,44.0
201310311000,광진구,0.041,0.005,0.8,0.005,41.0,0.0
201310310900,광진구,0.037,0.004,0.7,0.004,37.0,0.0
201310310800,광진구,0.037,0.003,0.6,0.004,37.0,33.0
201310310700,광진구,0.037,0.003,0.6,0.003,36.0,30.0
201310310600,광진구,0.037,0.003,0.7,0.003,37.0,31.0
201310310500,광진구,0.04,0.003,0.7,0.003,36.0,29.0
201310310400,광진구,0.04,0.003,0.7,0.003,37.0,30.0
201310310300,광진구,0.043,0.003,0.6,0.003,38.0,29.0
201310310200,광진구,0.047,0.003,0.7,0.004,52.0,35.0
201310310100,광진구,0.051,0.003,0.8,0.004,45.0,36.0
201310310000,광진구,0.056,0.003,0.8,0.004,57.0,33.0
201310312300,구로구,0.059,0.003,0.8,0.005,57.0,34.0
201310312200,구로구,0.063,0.003,0.9,0.007,62.0,35.0
201310312100,구로구,0.059,0.003,0.7,0.007,41.0,24.0
201310312000,구로구,0.061,0.003,0.7,0.007,53.0,19.0
201310311900,구로구,0.063,0.005,0.6,0.006,43.0,13.0
201310311800,구로구,0.056,0.008,0.4,0.005,35.0,10.0
201310311700,구로구,0.038,0.02,0.4,0.006,38.0,12.0
201310311600,구로구,0.05,0.016,0.5,0.006,49.0,20.0
201310311500,구로구,0.056,0.016,0.6,0.005,41.0,23.0
201310311400,구로구,0.055,0.016,0.6,0.005,39.0,24.0
201310311300,구로구,0.054,0.013,0.6,0.006,41.0,24.0
201310311200,구로구,0.051,0.011,0.7,0.006,39.0,22.0
201310311100,구로구,0.051,0.007,0.8,0.006,40.0,25.0
201310311000,구로구,0.051,0.005,0.8,0.005,40.0,26.0
201310310900,구로구,0.05,0.003,0.9,0.005,41.0,25.0
201310310800,구로구,0.05,0.003,0.9,0.005,42.0,23.0
201310310700,구로구,0.049,0.003,0.9,0.005,34.0,27.0
201310310600,구로구,0.05,0.003,0.9,0.005,38.0,22.0
201310310500,구로구,0.051,0.003,0.9,0.005,42.0,25.0
201310310400,구로구,0.051,0.003,1.0,0.005,37.0,25.0
201310310300,구로구,0.05,0.003,0.9,0.005,38.0,23.0
201310310200,구로구,0.055,0.003,1.0,0.005,43.0,25.0
201310310100,구로구,0.05,0.003,0.6,0.005,29.0,19.0
201310310000,구로구,0.043,0.006,0.4,0.005,31.0,23.0
201310312300,금천구,0.058,0.004,0.7,0.006,42.0,26.0
201310312200,금천구,0.063,0.002,0.7,0.006,48.0,23.0
201310312100,금천구,0.063,0.003,0.7,0.006,40.0,26.0
201310312000,금천구,0.065,0.003,0.7,0.007,28.0,24.0
201310311900,금천구,0.058,0.003,0.6,0.005,46.0,21.0
201310311800,금천구,0.05,0.009,0.5,0.006,35.0,27.0
201310311700,금천구,0.053,0.011,0.5,0.006,36.0,23.0
201310311600,금천구,0.056,0.015,0.6,0.006,41.0,25.0
201310311500,금천구,0.059,0.014,0.6,0.006,41.0,31.0
201310311400,금천구,0.049,0.017,0.6,0.006,32.0,22.0
201310311300,금천구,0.053,0.013,0.6,0.006,42.0,32.0
201310311200,금천구,0.044,0.013,0.6,0.007,38.0,28.0
201310311100,금천구,0.05,0.007,0.7,0.005,41.0,28.0
