MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201210302300,강남구,0.046,0.009,0.6,0.004,76.0,56.0
201210302200,강남구,0.04,0.016,0.6,0.004,73.0,47.0
201210302100,강남구,0.036,0.019,0.6,0.004,56.0,39.0
201210302000,강남구,0.033,0.022,0.5,0.004,54.0,39.0
201210301900,강남구,0.037,0.021,0.5,0.004,63.0,42.0
201210301800,강남구,0.041,0.021,0.5,0.004,60.0,36.0
201210301700,강남구,0.0,0.0,0.0,0.0,51.0,19.0
201210301600,강남구,0.0,0.0,0.0,0.0,0.0,26.0
201210301400,강남구,0.024,0.031,0.0,0.004,62.0,38.0
201210301300,강남구,0.024,0.026,0.0,0.004,67.0,35.0
201210301200,강남구,0.024,0.02,0.0,0.006,72.0,39.0
201210301100,강남구,0.025,0.015,0.0,0.005,66.0,37.0
201210301000,강남구,0.023,0.014,0.0,0.006,71.0,36.0
201210300900,강남구,0.025,0.01,0.0,0.006,68.0,35.0
201210300800,강남구,0.025,0.01,0.0,0.007,63.0,36.0
201210300700,강남구,0.02,0.015,0.0,0.007,55.0,34.0
201210300600,강남구,0.015,0.02,0.0,0.007,57.0,31.0
201210300500,강남구,0.01,0.024,0.0,0.008,42.0,24.0
201210300400,강남구,0.007,0.028,0.0,0.005,27.0,17.0
201210300300,강남구,0.01,0.026,0.0,0.004,29.0,17.0
201210300200,강남구,0.014,0.024,0.0,0.004,34.0,18.0
201210300100,강남구,0.014,0.024,0.0,0.004,29.0,12.0
201210300000,강남구,0.037,0.005,0.0,0.004,33.0,14.0
201210302300,강동구,0.06,0.002,0.7,0.004,64.0,48.0
201210302200,강동구,0.057,0.004,0.7,0.003,61.0,43.0
201210302100,강동구,0.046,0.014,0.6,0.003,59.0,35.0
201210302000,강동구,0.04,0.019,0.6,0.004,52.0,29.0
201210301900,강동구,0.049,0.015,0.7,0.003,49.0,37.0
201210301800,강동구,0.046,0.021,0.6,0.004,55.0,33.0
201210301700,강동구,0.0,0.0,0.0,0.0,52.0,37.0
201210301600,강동구,0.0,0.0,0.0,0.0,54.0,34.0
201210301500,강동구,0.028,0.03,0.5,0.003,52.0,37.0
201210301400,강동구,0.025,0.028,0.5,0.003,49.0,28.0
201210301300,강동구,0.015,0.033,0.5,0.004,50.0,30.0
201210301200,강동구,0.015,0.028,0.5,0.005,46.0,32.0
201210301100,강동구,0.017,0.022,0.5,0.005,56.0,27.0
201210301000,강동구,0.022,0.015,0.6,0.005,54.0,32.0
201210300900,강동구,0.022,0.012,0.6,0.005,56.0,31.0
201210300800,강동구,0.025,0.01,0.6,0.005,51.0,31.0
201210300700,강동구,0.019,0.015,0.6,0.005,53.0,28.0
201210300600,강동구,0.013,0.02,0.6,0.005,51.0,33.0
201210300500,강동구,0.01,0.023,0.5,0.004,36.0,25.0
201210300400,강동구,0.007,0.027,0.4,0.003,23.0,15.0
201210300300,강동구,0.011,0.023,0.3,0.003,26.0,12.0
201210300200,강동구,0.008,0.027,0.3,0.003,20.0,13.0
201210300100,강동구,0.012,0.022,0.3,0.003,23.0,14.0
201210300000,강동구,0.028,0.01,0.4,0.003,28.0,16.0
201210302300,강북구,0.053,0.005,0.6,0.003,34.0,25.0
