MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201211160000,강남구,0.096,0.001,0.9,0.007,71.0,32.0
201211160100,강남구,0.104,0.001,0.9,0.006,73.0,43.0
201211160200,강남구,0.086,0.001,0.8,0.005,62.0,40.0
201211160300,강남구,0.075,0.001,0.7,0.005,59.0,37.0
201211160400,강남구,0.066,0.001,0.7,0.004,52.0,29.0
201211160500,강남구,0.062,0.001,0.6,0.004,48.0,30.0
201211160600,강남구,0.061,0.001,0.6,0.005,47.0,28.0
201211160700,강남구,0.064,0.001,0.6,0.004,43.0,28.0
201211160800,강남구,0.07,0.001,0.7,0.005,60.0,22.0
201211160900,강남구,0.071,0.001,0.8,0.004,58.0,27.0
201211161000,강남구,0.082,0.002,0.9,0.004,66.0,34.0
201211161100,강남구,0.08,0.002,0.8,0.004,62.0,29.0
201211161200,강남구,0.085,0.002,0.8,0.005,73.0,36.0
201211161300,강남구,0.07,0.003,0.6,0.006,59.0,33.0
201211161400,강남구,0.059,0.003,0.5,0.005,45.0,26.0
201211161500,강남구,0.055,0.003,0.4,0.006,42.0,22.0
201211161600,강남구,0.054,0.002,0.4,0.006,35.0,15.0
201211161700,강남구,0.056,0.001,0.4,0.006,22.0,10.0
201211161800,강남구,0.06,0.001,0.4,0.004,35.0,19.0
201211161900,강남구,0.06,0.001,0.5,0.005,33.0,20.0
201211162000,강남구,0.063,0.001,0.6,0.005,34.0,15.0
201211162100,강남구,0.065,0.001,0.5,0.004,38.0,20.0
201211162200,강남구,0.064,0.001,0.5,0.003,42.0,25.0
201211162300,강남구,0.063,0.001,0.5,0.004,30.0,24.0
201211160000,강동구,0.053,0.001,0.9,0.003,78.0,42.0
201211160100,강동구,0.049,0.001,0.8,0.003,64.0,35.0
201211160200,강동구,0.041,0.001,0.7,0.002,55.0,31.0
201211160300,강동구,0.037,0.001,0.6,0.002,49.0,29.0
201211160400,강동구,0.034,0.001,0.5,0.002,43.0,24.0
201211160500,강동구,0.034,0.001,0.6,0.002,39.0,23.0
201211160600,강동구,0.032,0.001,0.6,0.002,45.0,23.0
201211160700,강동구,0.035,0.001,0.6,0.002,39.0,23.0
201211160800,강동구,0.037,0.001,0.7,0.002,39.0,22.0
201211160900,강동구,0.036,0.001,0.7,0.002,47.0,31.0
201211161000,강동구,0.037,0.002,0.7,0.003,52.0,28.0
201211161100,강동구,0.035,0.003,0.6,0.003,54.0,35.0
201211161200,강동구,0.036,0.003,0.5,0.003,49.0,27.0
201211161300,강동구,0.033,0.007,0.4,0.004,47.0,27.0
201211161400,강동구,0.033,0.006,0.4,0.003,30.0,16.0
201211161500,강동구,0.037,0.004,0.4,0.004,37.0,22.0
201211161600,강동구,0.04,0.002,0.4,0.004,48.0,24.0
201211161700,강동구,0.041,0.001,0.4,0.003,47.0,20.0
201211161800,강동구,0.043,0.001,0.5,0.003,53.0,26.0
201211161900,강동구,0.042,0.001,0.6,0.002,44.0,21.0
201211162000,강동구,0.043,0.001,0.7,0.002,42.0,22.0
201211162100,강동구,0.043,0.001,0.7,0.002,40.0,38.0
201211162200,강동구,0.042,0.001,0.7,0.002,46.0,33.0
201211162300,강동구,0.044,0.001,0.6,0.002,39.0,29.0
201211160000,강북구,0.062,0.002,1.0,0.004,34.0,24.0
201211160100,강북구,0.061,0.001,1.0,0.003,54.0,17.0
201211160200,강북구,0.057,0.001,0.9,0.003,35.0,13.0
201211160300,강북구,0.054,0.001,0.9,0.004,31.0,33.0
201211160400,강북구,0.054,0.001,0.9,0.004,45.0,17.0
201211160500,강북구,0.054,0.001,1.0,0.003,30.0,35.0
201211160600,강북구,0.053,0.001,1.0,0.003,35.0,19.0
201211160700,강북구,0.061,0.001,1.0,0.004,49.0,35.0
201211160800,강북구,0.055,0.001,0.8,0.003,30.0,13.0
201211160900,강북구,0.047,0.002,0.7,0.003,27.0,20.0
201211161000,강북구,0.043,0.002,0.6,0.003,37.0,16.0
201211161100,강북구,0.045,0.004,0.6,0.004,27.0,20.0
201211161200,강북구,0.049,0.003,0.6,0.003,43.0,20.0
201211161300,강북구,0.047,0.003,0.6,0.003,48.0,30.0
201211161400,강북구,0.051,0.003,0.7,0.004,38.0,31.0
201211161500,강북구,0.054,0.002,0.7,0.004,50.0,41.0
201211161600,강북구,0.06,0.001,0.8,0.005,61.0,19.0
201211161700,강북구,0.053,0.001,0.7,0.004,37.0,33.0
201211161800,강북구,0.05,0.001,0.6,0.003,43.0,41.0
201211161900,강북구,0.048,0.001,0.6,0.003,44.0,37.0
201211162000,강북구,0.047,0.001,0.6,0.003,29.0,38.0
201211162100,강북구,0.047,0.001,0.6,0.003,23.0,34.0
201211162200,강북구,0.045,0.001,0.6,0.002,45.0,31.0
201211162300,강북구,0.049,0.001,0.7,0.002,28.0,50.0
201211160000,강서구,0.051,0.001,1.0,0.006,84.0,38.0
201211160100,강서구,0.054,0.001,1.3,0.005,64.0,40.0
201211160200,강서구,0.053,0.001,1.4,0.005,63.0,43.0
201211160300,강서구,0.046,0.001,1.1,0.006,59.0,42.0
201211160400,강서구,0.042,0.001,1.1,0.004,51.0,42.0
201211160500,강서구,0.042,0.001,1.1,0.005,52.0,42.0
201211160600,강서구,0.051,0.001,1.4,0.005,56.0,44.0
201211160700,강서구,0.06,0.001,1.6,0.005,59.0,44.0
201211160800,강서구,0.062,0.001,1.5,0.005,54.0,44.0
201211160900,강서구,0.064,0.001,1.8,0.006,68.0,46.0
201211161000,강서구,0.058,0.001,1.4,0.006,64.0,44.0
201211161100,강서구,0.054,0.002,1.2,0.006,66.0,44.0
201211161200,강서구,0.055,0.001,1.2,0.006,62.0,44.0
201211161300,강서구,0.051,0.002,1.0,0.006,56.0,42.0
201211161400,강서구,0.04,0.003,0.6,0.006,38.0,36.0
201211161500,강서구,0.037,0.004,0.6,0.006,25.0,0.0
201211161600,강서구,0.04,0.002,0.5,0.005,29.0,0.0
201211161700,강서구,0.042,0.001,0.5,0.006,31.0,0.0
201211161800,강서구,0.044,0.001,0.7,0.005,39.0,33.0
201211161900,강서구,0.045,0.001,0.8,0.005,32.0,0.0
201211162000,강서구,0.045,0.001,0.8,0.005,29.0,0.0
201211162100,강서구,0.045,0.001,0.7,0.005,41.0,33.0
201211162200,강서구,0.04,0.001,0.6,0.005,32.0,32.0
201211162300,강서구,0.04,0.001,0.5,0.004,30.0,28.0
201211160000,관악구,0.066,0.004,1.2,0.006,58.0,35.0
201211160100,관악구,0.059,0.005,1.1,0.005,47.0,28.0
201211160200,관악구,0.056,0.005,1.2,0.006,47.0,28.0
201211160300,관악구,0.053,0.004,1.2,0.006,42.0,26.0
201211160400,관악구,0.056,0.006,1.2,0.005,43.0,24.0
201211160500,관악구,0.056,0.003,1.1,0.005,43.0,26.0
201211160600,관악구,0.058,0.004,1.2,0.005,44.0,23.0
201211160700,관악구,0.059,0.003,1.2,0.005,41.0,25.0
201211160800,관악구,0.064,0.003,1.2,0.006,44.0,29.0
201211160900,관악구,0.062,0.003,1.2,0.006,44.0,23.0
201211161000,관악구,0.06,0.004,1.2,0.006,45.0,26.0
201211161100,관악구,0.056,0.005,1.1,0.006,51.0,24.0
201211161200,관악구,0.053,0.006,0.9,0.006,47.0,28.0
201211161300,관악구,0.041,0.006,0.7,0.006,43.0,21.0
201211161400,관악구,0.03,0.011,0.5,0.006,20.0,9.0
201211161500,관악구,0.0,0.0,0.0,0.0,23.0,17.0
201211161600,관악구,0.0,0.0,0.0,0.0,17.0,3.0
201211161700,관악구,0.045,0.003,0.6,0.005,40.0,14.0
201211161800,관악구,0.045,0.003,0.7,0.005,44.0,15.0
201211161900,관악구,0.049,0.006,0.9,0.004,42.0,21.0
201211162000,관악구,0.045,0.005,0.8,0.004,38.0,19.0
201211162100,관악구,0.044,0.006,0.7,0.004,42.0,19.0
201211162200,관악구,0.042,0.006,0.7,0.004,35.0,26.0
201211162300,관악구,0.047,0.002,0.7,0.004,32.0,24.0
201211160000,광진구,0.059,0.003,1.3,0.006,76.0,23.0
201211160100,광진구,0.05,0.003,1.1,0.005,72.0,25.0
201211160200,광진구,0.044,0.002,0.9,0.005,60.0,26.0
201211160300,광진구,0.04,0.002,0.8,0.004,51.0,25.0
201211160400,광진구,0.036,0.002,0.7,0.004,47.0,24.0
201211160500,광진구,0.034,0.002,0.8,0.004,42.0,23.0
201211160600,광진구,0.034,0.002,0.8,0.004,43.0,24.0
201211160700,광진구,0.037,0.002,0.8,0.004,41.0,23.0
201211160800,광진구,0.038,0.002,0.8,0.004,43.0,23.0
201211160900,광진구,0.037,0.003,0.8,0.004,43.0,24.0
201211161000,광진구,0.039,0.003,0.9,0.005,50.0,28.0
201211161100,광진구,0.039,0.004,0.9,0.005,55.0,30.0
201211161200,광진구,0.038,0.005,0.7,0.005,51.0,29.0
201211161300,광진구,0.039,0.006,0.7,0.006,42.0,26.0
201211161400,광진구,0.036,0.006,0.6,0.005,37.0,22.0
201211161500,광진구,0.039,0.005,0.6,0.006,34.0,21.0
201211161600,광진구,0.04,0.003,0.6,0.006,35.0,20.0
201211161700,광진구,0.045,0.002,0.7,0.005,50.0,22.0
201211161800,광진구,0.048,0.002,0.7,0.005,52.0,21.0
201211161900,광진구,0.048,0.002,0.8,0.005,46.0,20.0
201211162000,광진구,0.046,0.002,0.7,0.004,38.0,19.0
201211162100,광진구,0.042,0.002,0.7,0.004,41.0,18.0
201211162200,광진구,0.04,0.002,0.7,0.003,46.0,18.0
201211162300,광진구,0.044,0.002,0.8,0.004,37.0,17.0
201211160000,구로구,0.072,0.003,1.6,0.007,89.0,54.0
201211160100,구로구,0.066,0.003,1.3,0.007,83.0,47.0
201211160200,구로구,0.063,0.003,1.3,0.006,67.0,38.0
201211160300,구로구,0.056,0.003,1.2,0.005,55.0,33.0
201211160400,구로구,0.053,0.003,1.1,0.005,50.0,31.0
201211160500,구로구,0.051,0.003,1.1,0.005,53.0,28.0
201211160600,구로구,0.051,0.003,1.2,0.005,47.0,29.0
201211160700,구로구,0.053,0.003,1.3,0.005,48.0,29.0
201211160800,구로구,0.053,0.003,1.2,0.005,52.0,26.0
201211160900,구로구,0.052,0.003,1.2,0.005,51.0,29.0
201211161000,구로구,0.053,0.003,1.2,0.005,55.0,28.0
201211161100,구로구,0.049,0.003,1.1,0.005,58.0,30.0
201211161200,구로구,0.052,0.003,1.1,0.005,73.0,30.0
201211161300,구로구,0.042,0.004,0.8,0.006,62.0,25.0
201211161400,구로구,0.035,0.007,0.5,0.006,32.0,14.0
201211161500,구로구,0.037,0.006,0.6,0.006,30.0,14.0
201211161600,구로구,0.04,0.004,0.5,0.005,34.0,15.0
201211161700,구로구,0.04,0.003,0.5,0.005,35.0,15.0
201211161800,구로구,0.041,0.003,0.5,0.004,32.0,13.0
201211161900,구로구,0.042,0.003,0.6,0.004,30.0,17.0
201211162000,구로구,0.042,0.003,0.6,0.004,30.0,15.0
201211162100,구로구,0.042,0.003,0.6,0.003,42.0,26.0
201211162200,구로구,0.042,0.003,0.6,0.004,36.0,29.0
201211162300,구로구,0.041,0.003,0.6,0.004,26.0,19.0
201211160000,금천구,0.061,0.001,1.2,0.006,46.0,33.0
201211160100,금천구,0.06,0.001,1.2,0.006,44.0,38.0
201211160200,금천구,0.057,0.001,1.2,0.007,45.0,38.0
201211160300,금천구,0.054,0.0,1.2,0.006,43.0,33.0
201211160400,금천구,0.049,0.0,1.1,0.006,40.0,35.0
201211160500,금천구,0.048,0.0,1.2,0.005,44.0,35.0
201211160600,금천구,0.049,0.0,1.2,0.005,40.0,34.0
201211160700,금천구,0.052,0.0,1.4,0.005,46.0,34.0
201211160800,금천구,0.06,0.001,1.6,0.006,46.0,34.0
201211160900,금천구,0.072,0.001,1.8,0.007,58.0,42.0
201211161000,금천구,0.059,0.001,1.5,0.007,48.0,37.0
