MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201807202300,강남구,0.039,0.002,0.4,0.006,28.0,15.0
201807202200,강남구,0.05,0.004,0.4,0.007,27.0,18.0
201807202100,강남구,0.046,0.015,0.4,0.006,28.0,21.0
201807202000,강남구,0.045,0.02,0.4,0.006,32.0,21.0
201807201900,강남구,0.043,0.028,0.4,0.006,33.0,21.0
201807201800,강남구,0.033,0.045,0.4,0.007,51.0,30.0
201807201700,강남구,0.027,0.069,0.4,0.006,55.0,40.0
201807201600,강남구,0.033,0.093,0.4,0.006,58.0,53.0
201807201500,강남구,0.029,0.106,0.4,0.006,59.0,51.0
201807201400,강남구,0.031,0.08,0.4,0.006,41.0,38.0
201807201300,강남구,0.027,0.064,0.4,0.005,41.0,33.0
201807201200,강남구,0.043,0.035,0.4,0.008,38.0,30.0
201807201100,강남구,0.046,0.021,0.5,0.005,35.0,24.0
201807201000,강남구,0.045,0.012,0.4,0.005,33.0,24.0
201807200900,강남구,0.037,0.006,0.5,0.005,30.0,23.0
201807200800,강남구,0.031,0.004,0.4,0.005,30.0,24.0
201807200700,강남구,0.027,0.003,0.4,0.005,30.0,25.0
201807200600,강남구,0.024,0.003,0.3,0.005,28.0,22.0
201807200500,강남구,0.023,0.003,0.3,0.005,29.0,23.0
201807200400,강남구,0.026,0.003,0.4,0.005,26.0,20.0
201807200300,강남구,0.025,0.002,0.4,0.005,21.0,14.0
201807200200,강남구,0.022,0.002,0.4,0.005,19.0,15.0
201807200100,강남구,0.024,0.002,0.4,0.004,19.0,19.0
201807200000,강남구,0.026,0.002,0.3,0.006,22.0,17.0
201807202300,강동구,0.034,0.016,0.4,0.004,43.0,23.0
201807202200,강동구,0.048,0.008,0.4,0.004,32.0,19.0
201807202100,강동구,0.054,0.008,0.5,0.004,31.0,17.0
201807202000,강동구,0.048,0.022,0.5,0.004,39.0,23.0
201807201900,강동구,0.04,0.042,0.5,0.005,42.0,27.0
201807201800,강동구,0.032,0.066,0.5,0.005,50.0,35.0
201807201700,강동구,0.024,0.101,0.4,0.004,66.0,46.0
201807201600,강동구,0.025,0.12,0.5,0.004,68.0,49.0
201807201500,강동구,0.026,0.106,0.5,0.004,56.0,39.0
201807201400,강동구,0.023,0.083,0.4,0.004,45.0,31.0
201807201300,강동구,0.034,0.051,0.5,0.004,44.0,25.0
201807201200,강동구,0.036,0.035,0.5,0.003,47.0,25.0
201807201100,강동구,0.038,0.023,0.5,0.004,44.0,22.0
201807201000,강동구,0.032,0.016,0.4,0.003,47.0,23.0
201807200900,강동구,0.024,0.009,0.4,0.003,42.0,18.0
