MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
201809172300,강남구,0.039,0.018,0.5,0.005,20.0,12.0
201809172200,강남구,0.037,0.019,0.5,0.005,23.0,11.0
201809172100,강남구,0.029,0.026,0.5,0.004,27.0,12.0
201809172000,강남구,0.044,0.014,0.5,0.004,26.0,13.0
201809171900,강남구,0.043,0.017,0.5,0.005,29.0,16.0
201809171800,강남구,0.034,0.028,0.4,0.005,26.0,14.0
201809171700,강남구,0.022,0.041,0.4,0.005,24.0,12.0
201809171600,강남구,0.02,0.045,0.4,0.005,31.0,14.0
201809171500,강남구,0.017,0.053,0.4,0.005,36.0,17.0
201809171400,강남구,0.018,0.04,0.4,0.005,27.0,14.0
201809171300,강남구,0.027,0.025,0.5,0.005,28.0,13.0
201809171200,강남구,0.026,0.023,0.5,0.004,26.0,11.0
201809171100,강남구,0.022,0.022,0.4,0.004,21.0,10.0
201809171000,강남구,0.02,0.02,0.4,0.005,21.0,10.0
201809170900,강남구,0.022,0.016,0.5,0.004,22.0,11.0
201809170800,강남구,0.024,0.012,0.4,0.005,21.0,12.0
201809170700,강남구,0.019,0.016,0.4,0.004,21.0,12.0
201809170600,강남구,0.013,0.022,0.4,0.005,20.0,12.0
201809170500,강남구,0.009,0.028,0.4,0.004,17.0,9.0
201809170400,강남구,0.009,0.026,0.4,0.004,18.0,11.0
201809170300,강남구,0.01,0.025,0.4,0.004,21.0,12.0
201809170200,강남구,0.012,0.024,0.4,0.004,21.0,13.0
201809170100,강남구,0.013,0.024,0.4,0.005,22.0,15.0
201809170000,강남구,0.022,0.018,0.5,0.004,27.0,17.0
201809172300,강동구,0.045,0.013,0.6,0.003,29.0,12.0
201809172200,강동구,0.032,0.025,0.6,0.004,29.0,13.0
201809172100,강동구,0.025,0.034,0.5,0.004,29.0,13.0
201809172000,강동구,0.039,0.024,0.5,0.003,34.0,14.0
201809171900,강동구,0.04,0.029,0.5,0.004,34.0,15.0
201809171800,강동구,0.03,0.045,0.4,0.004,34.0,15.0
201809171700,강동구,0.024,0.058,0.4,0.004,32.0,17.0
201809171600,강동구,0.019,0.069,0.4,0.003,37.0,17.0
201809171500,강동구,0.023,0.052,0.5,0.003,37.0,13.0
201809171400,강동구,0.019,0.044,0.5,0.004,31.0,14.0
201809171300,강동구,0.016,0.038,0.4,0.003,30.0,12.0
201809171200,강동구,0.016,0.033,0.4,0.004,34.0,12.0
201809171100,강동구,0.018,0.029,0.4,0.003,28.0,10.0
201809171000,강동구,0.019,0.026,0.4,0.003,32.0,12.0
201809170900,강동구,0.024,0.017,0.5,0.003,41.0,12.0
201809170800,강동구,0.037,0.006,0.5,0.003,33.0,13.0
201809170700,강동구,0.022,0.021,0.5,0.003,22.0,11.0
201809170600,강동구,0.01,0.032,0.4,0.003,21.0,11.0
201809170500,강동구,0.008,0.035,0.4,0.004,25.0,9.0
201809170400,강동구,0.007,0.036,0.4,0.004,25.0,11.0
201809170300,강동구,0.008,0.035,0.4,0.004,25.0,12.0
201809170200,강동구,0.01,0.035,0.4,0.004,26.0,15.0
201809170100,강동구,0.013,0.033,0.4,0.003,28.0,16.0
201809170000,강동구,0.025,0.023,0.5,0.004,39.0,23.0
201809172300,강북구,0.016,0.026,0.4,0.002,22.0,10.0
201809172200,강북구,0.014,0.036,0.5,0.002,25.0,13.0
